회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
DN오토모티브,007340,자동차부품,7156,9994005,71600,2.84,,0.6,3.49,10.23,40,101,8031,696,484,7.48,46.91,118.33,18463.83,4596,5.6,7.77,37.53,9308,896,851,12.09,107.99,159.95,19665.17,8088,8.88,2.79,21.32,31564,4215,1849,22.81,305.79,82.13,23085.5,18098,3.54,3.9,11.91,,,,,,,,,,,,8488,1388,838,21.73,316.19,87.09,22340.51,8395,3.19,,,8725,1328,248,22.81,305.79,82.13,23085.5,2051,3.54,,,8301,1308,774,23.55,275.28,78.03,24220.31,7321,3.34,,,8316,1271,746,24.84,251.37,77.76,25713.54,7464,3.61,,,,,,,,,,,,,
코나아이,052400,IT서비스,2455,14999999,16370,9.64,,1.3,,22.29,10,71,1378,190,190,21.31,610.18,483.69,1480,1223,21.87,,,1945,482,525,45.5,683.81,399.56,2153.8,3378,9.58,,,2422,488,343,24.43,174.78,115.9,2424.95,2206,7.39,,,3030,539,419,25.55,,,,2807,5.75,,,591,79,5,24.43,174.78,115.9,2424.95,29,7.39,,,627,108,83,22.15,112.18,114.92,2522.54,554,8.5,,,822,138,98,20.7,116.41,110.48,2658.74,659,8.5,,,700,83,70,16.5,244.81,61.29,2749.47,471,12.21,,,789,140,111,,,,,,,,
텔코웨어,078000,소프트웨어,978,9702706,10080,11.21,,0.51,5.95,60.47,44,104,364,5,19,1.69,11.89,706.26,2759.72,192,62.88,3.97,144.64,348,12,18,1.65,11.69,705.91,2747.31,187,58.68,4.57,155.37,426,29,39,3.5,18.43,491.54,2789.89,399,21.94,6.86,87.25,,,,,,,,,,,,84,-6,-3,0.88,10.29,870.89,2649.63,-27,92.35,,,232,68,68,3.5,18.43,491.54,2789.89,699,21.94,,,56,-18,-10,4.73,11.58,782.78,2697.03,-100,17.61,,,104,27,32,8.13,8.78,1037.42,2763.37,327,10.11,,,,,,,,,,,,,
SK네트웍스,001740,복합기업,13510,235778265,5730,26.78,33.12,0.53,2.09,20.59,30,90,106259,1239,421,1.63,290.76,51.52,241.72,139,34.95,2.47,76.06,110181,1220,1035,4.64,293.93,64.3,252.63,397,12.63,2.39,26.59,96664,1542,908,3.88,287.61,52.54,265.78,348,11.12,3.1,30.37,94544,2253,479,1.88,,,,173,32.94,,,25455,330,273,3.88,287.61,52.54,265.78,120,11.12,,,24497,531,54,2.81,289.9,52.78,261.42,14,17.92,,,21779,646,99,2.12,289.74,49.36,252.11,33,26.61,,,22830,548,134,2.34,324.41,47.56,250.64,45,28.55,,,26153,511,290,,,,,69,82.6,,
오리온,271560,식품,47325,39536132,119700,11.68,13.05,1.78,0.79,13.72,1,61,22298,3761,2746,15.5,40.47,178.81,6173.29,6768,18.32,0.6,11.08,23555,3729,2637,12.75,36.11,172.2,7312.9,6518,15.88,0.72,11.5,28732,4667,3983,16.47,27.75,222.15,9188.67,9924,12.9,0.74,9.57,29636,4926,3702,13.38,,,,9169,13.12,,,7411,1217,867,12.73,30.01,226.26,8357.91,2137,13.42,,,8516,1467,1635,16.47,27.75,222.15,9188.67,4123,12.9,,,6638,992,777,15.84,23.32,273.83,9392.4,1925,13.79,,,7139,1122,835,15.77,23.34,281.62,9773.61,2062,11.71,,,7746,1426,1046,,,,,2619,47.45,,
넥스틴,348210,반도체와반도체장비,6699,10196878,65700,14.8,17.62,5.65,0.76,21.11,14,74,494,181,147,62.17,18.24,454.53,2791.99,1733,32.57,,,571,221,181,32.42,15.77,308.44,1245.5,1887,31.9,0.83,26.78,1149,565,434,52.53,21.63,318.35,2005.03,4422,11.27,1,11.36,1022,455,377,32.4,,,,3728,17.27,,,424,235,205,56.48,28.71,246.57,1947.43,2067,9.55,,,207,79,29,52.53,21.63,318.35,2005.03,291,11.27,,,185,84,74,53.83,29.29,218.7,2054.19,741,14.49,,,360,166,135,44.67,23.48,266.8,2292.63,1338,17.17,,,213,101,132,,,,,510,117.66,,
한전기술,052690,전기유틸리티,22015,38220000,57600,56.03,53.48,3.96,0.49,-0.76,38,98,4317,296,202,,40.32,113.09,6568.51,527,33.84,1.58,53.22,4331,101,165,3.25,37.41,130.01,6756.73,430,197.46,0.28,55.03,5053,139,180,3.4,50.25,146.5,7148.9,470,116.23,0.52,59.97,5520,440,412,7.31,,,,1077,53.48,,,1943,136,139,3.4,50.25,146.5,7148.9,364,116.23,,,1084,100,89,5.48,50.85,150.04,7012.82,232,100.66,,,1201,112,116,6.56,69.93,129.02,7184.31,304,75.95,,,1194,52,49,7.27,58.54,131.33,7275.06,128,62.57,,,2041,176,168,,,,,389,148.25,,
한국컴퓨터,054040,디스플레이장비및부품,895,16071290,5570,4.9,,0.57,4.49,142.62,30,90,1337,101,87,8.93,40.56,257.53,1215.84,544,5.33,5.17,26.21,1945,138,152,13.99,24.9,187.55,1378.56,945,5.43,3.51,18.13,4237,188,168,13.85,23.3,198.7,1554.5,1043,3.93,6.1,22.24,,,,,,,,,,,,1209,63,26,13.85,23.3,198.7,1554.5,160,3.93,,,739,20,25,13.69,20.13,210.75,1540.49,158,4.2,,,1126,41,43,14.89,30.87,166.37,1589.15,268,3.68,,,958,97,88,13.75,15.83,304.51,1691.06,550,4.7,,,,,,,,,,,,,
아톤,158430,소프트웨어,855,21817885,3920,4.91,,1.16,0.51,60.47,28,88,290,21,6,2.54,16.44,808.43,2339.71,55,94.54,,,433,91,15,2.5,85.06,103.96,2393.45,57,154.46,,,447,80,172,28.32,68.2,130.58,3183.31,780,5.54,0.46,2.47,602,95,147,19.31,,,,665,5.75,,,106,16,23,0.52,91.59,54.46,2602.27,106,404.25,,,141,28,127,28.32,68.2,130.58,3183.31,571,5.54,,,137,7,-1,25.87,76.63,103.59,3157.05,-7,6.21,,,160,40,29,27.94,75.68,94.59,3287.33,129,4.63,,,,,,,,,,,,,
파크시스템스,140860,전자장비와기기,11513,6965159,165300,32.69,43.7,8.91,0.24,24.31,18,77,712,150,100,20.43,96.71,221.38,1500.13,1493,63.29,0.19,12,853,176,91,12.69,48.56,308.53,2519.36,1355,112.91,0.16,18.9,1245,326,280,26.7,39.83,220.25,3387.55,4034,28.24,0.35,9.87,1438,300,262,20.01,,,,3783,43.17,,,370,135,172,29.19,34.87,324.45,3178.48,2480,26.96,,,532,184,77,26.7,39.83,220.25,3387.55,1102,28.24,,,275,22,26,28.34,44.33,194.68,3386.43,379,34.94,,,394,101,76,31.25,37.83,213.83,3618.03,1096,37.16,,,389,116,110,,,,,1608,89.16,,
매일유업,267980,식품,3498,7843638,44600,9.82,,0.62,2.69,13.72,15,74,14631,865,577,13.67,69.23,125.96,11662.34,7350,9.51,1.14,10.57,15519,878,742,15.84,97.41,166.89,13457.5,9466,7.26,1.75,11.95,16856,607,144,2.9,96.2,102.49,13589.58,1835,28.77,2.27,59.97,18156,762,640,11.2,,,,7528,5.98,,,4266,105,17,5.89,101.57,106.28,13448.04,220,14.06,,,4414,194,56,2.9,96.2,102.49,13589.58,708,28.77,,,4494,126,120,3.52,102.62,100.28,13680.4,1529,21.36,,,4482,215,163,7.1,84.27,129.97,14085.81,2083,9.77,,,4568,193,,,,,,1351,33.74,,
금화피에스시,036190,건설,1608,6000000,26800,5.08,,0.49,4.85,8.1,2,61,2353,270,299,12.07,14.19,441.69,8563.17,4993,5.83,4.47,25.63,2387,256,231,8.72,12.16,539.36,9111.05,3858,8.26,4.08,33.17,2483,279,278,9.74,34.38,225.34,9915.19,4633,6.21,4.52,27.62,3274,314,294,9.55,,,,4900,5.42,,,637,38,56,9.74,34.38,225.34,9915.19,929,6.21,,,832,81,89,11.47,32.18,234.15,9954.78,1489,5.41,,,947,117,102,10.48,26.33,306.13,10431.06,1708,5.89,,,678,77,69,10.37,28.43,279.55,10657.47,1151,5.17,,,930,39,,,,,,,,,
대우건설,047040,건설,18765,415622638,4515,3.64,3.53,0.45,,8.1,15,74,81367,5583,2826,11.06,247.62,90.29,50.88,683,7.3,,,86852,7383,4849,16.47,225.15,94.07,73.35,1166,4.95,,,104192,7600,5080,14.55,199.1,104.78,98.33,1213,3.45,,,119795,7833,5402,13.38,,,,1278,3.49,,,32083,2468,1116,14.55,199.1,104.78,98.33,266,3.45,,,26081,1767,983,11.8,184.54,115.25,103.04,234,3.92,,,32714,2177,2041,15.53,188.31,120.73,112.66,480,2.92,,,29901,1902,1099,13.19,176.62,125.06,117.86,261,3.39,,,31026,1982,1250,,,,,296,15.08,,
아이패밀리에스씨,114840,화장품,2215,8600972,25750,14.94,,3.52,0.24,71.4,21,80,792,116,87,79.99,100.37,117.62,716.87,1335,,,6.86,716,56,36,12.88,27.55,339.76,1705.51,529,16.72,0.37,7.35,853,95,76,16.66,44.08,273.02,1006.66,906,13.74,0.51,7.01,1443,226,181,30.64,,,,2112,12.01,,,202,19,17,16.66,44.08,273.02,1006.66,203,13.74,,,328,47,37,17.62,54.68,246.45,1081.92,439,15.92,,,367,51,40,21.2,59.42,193.1,1178.58,466,19.01,,,372,67,53,,46.82,224.71,1300.94,612,,,,,,,,,,,,,,
BNK금융지주,138930,은행,22965,322088438,7130,3.07,3.06,0.23,8.77,4.24,15,74,52124,7482,5626,6.11,1085.89,,491.12,1593,3.56,5.63,19.99,55807,10920,8342,8.76,1154.86,,527.74,2427,3.46,6.67,22.97,75756,11589,8583,8.43,1164.42,,565.12,2486,2.62,9.62,25.03,,10205,7885,7.53,,,,2329,3.05,,,20735,3659,2731,8.48,1170.15,,561.66,792,2.42,,,18711,904,585,8.43,1164.42,,565.12,144,2.62,,,25876,3218,2683,8.29,1229.42,,554.62,788,2.68,,,23511,2796,2074,7.81,1264.04,,545.72,601,2.98,,,,2958,2204,,,,,667,10.32,,
삼보판지,023600,포장재,1470,16170000,9090,2.69,,0.28,1.93,13.89,21,80,4034,469,415,9.64,34.89,185.38,4767.16,2241,5.36,1.04,5.51,5340,702,602,12.74,38.49,173.36,5391.17,3286,4.85,1.1,5.26,5820,676,635,11.91,27.61,262.12,6132.53,3478,2.95,1.71,4.98,,,,,,,,,,,,1443,168,154,11.23,30.54,243.39,5962.05,843,2.86,,,1482,150,158,11.91,27.61,262.12,6132.53,861,2.95,,,1324,161,147,11.82,26.93,283.97,6244.93,804,2.83,,,1399,174,160,10.91,26.22,256.15,6423.49,869,2.82,,,,,,,,,,,,,
오션브릿지,241790,반도체와반도체장비,1195,10002634,11950,5.62,,1.13,3.51,21.11,18,77,916,154,155,20.23,20.39,236.8,1468.9,1422,12.73,1.77,22.22,939,160,146,16.69,28.68,260.27,1673.02,1332,12.46,1.81,21.84,1650,228,158,16.15,32.87,168.85,1903.46,1443,9.22,3.16,28.22,1940,190,140,,,,,,,,,538,104,102,23.78,58.82,157.38,1907.16,913,6.18,,,483,33,-9,16.15,32.87,168.85,1903.46,-19,9.22,,,336,80,67,22.68,38.13,165.01,1963.12,706,7.12,,,240,53,49,22.49,66.47,120.37,2068.03,527,7.7,,,540,20,,,,,,,,,
DB손해보험,005830,손해보험,57277,70800000,80900,4.08,2.86,0.48,5.69,4.93,30,89,201106,7223,5545,8.98,824.64,,18677.94,7801,5.61,5.03,23.92,208806,11084,8729,13.38,861.78,,19349.04,12281,4.4,6.48,24.17,228608,13331,9880,16.45,1080.9,,15759.18,13885,4.7,7.04,28.1,,,20230,,,,,28249,2.9,,,66855,3721,2755,16.87,1163.6,,15122.85,3874,3.97,,,47259,1861,1315,16.36,1080.9,,15759.18,1845,4.7,,,52171,6246,4861,15.5,479.5,,27118.91,6845,4.47,,,47042,6326,4775,17.49,438.74,,29270.71,6731,3.87,,,,5030,3520,,,,,,,,
LG에너지솔루션,373220,전기제품,1045980,234000000,447000,75.83,61.53,5.1,,42.88,43,102,14611,-4752,-4518,,163.59,82.5,6778.41,-2278,,,,178519,7685,9299,10.68,171.83,59.3,7460.02,3963,,,,255986,12137,7798,5.75,85.98,103.18,15657.39,3305,131.77,,,343398,24286,19440,8.67,,,,7265,61.12,,,85375,2374,2756,5.75,85.98,103.18,15657.39,1114,131.77,,,87471,6332,5620,5.47,84.66,92.95,16085.74,2139,131.25,,,87735,4606,4651,7.15,83.3,101.05,16455.92,1848,93.8,,,82235,7312,4205,7.64,83.11,102.96,16737.1,1401,73.28,,,85886,6612,6512,,,,,1804,246.19,,
벽산,007210,건축자재,1947,68560000,2840,8.58,,0.62,0.88,20.41,35,94,4395,96,13,-0.67,59.19,121.87,646.22,-23,-111.11,0.28,-25.66,4714,85,-15,-1.97,74.1,75.73,641.49,-66,-59.14,0.26,-12.49,5199,188,117,4.22,99.09,96.55,675.36,145,13.94,1.24,14.26,6399,501,440,15.9,,,,605,4.85,,,1306,46,12,0.7,90.2,66.18,662.21,17,82.86,,,1361,16,28,4.22,99.09,96.55,675.36,34,13.94,,,1280,52,54,5.35,91.59,66.1,686.3,76,11.76,,,1667,168,151,9.19,92.11,81.27,726.77,205,7,,,,,,,,,,,,,
아세아,002030,포장재,3428,2136004,160500,4.05,,0.28,2.34,13.89,20,79,15271,1470,829,5.3,89.02,132.41,11900.93,19180,4.72,2.21,8.8,18465,2289,2012,12.23,81.52,111.87,12739.52,47939,2.67,2.34,5.28,20723,2326,1635,8.89,70.66,104.92,13468.08,38346,3.43,2.85,8,,,,,,,,,,,,5271,607,395,9.89,75.3,104.9,13229.69,9319,2.46,,,5537,619,470,8.89,70.66,104.92,13468.08,11155,3.43,,,4919,392,259,9.04,70.74,100.66,13546.67,6114,3.65,,,5642,756,553,8.87,68.37,116.19,13817.95,13123,3.46,,,,,,,,,,,,,
하림지주,003380,식품,7952,112005621,7100,3.38,,0.23,1.69,13.72,33,91,77233,3540,1736,3.18,171.05,47.52,20987.5,590,15.27,0.55,6.9,106191,7418,5774,16.14,174.1,55.74,24171.87,3317,2.85,1.06,2.47,137753,9413,5690,10.12,162.26,59.96,23663.85,2244,3.41,1.57,4.59,126420,6780,3350,4.66,,,,1179,5.9,,,31905,1312,3193,10.12,162.26,59.96,23663.85,1585,3.41,,,28881,1443,531,8.04,158.59,59.48,23798.42,48,8.75,,,32560,2126,1196,5.93,154.65,58.83,24306.16,477,5.41,,,30548,1667,144,8.25,151.8,55.2,24287.12,-12,3.36,,,,,,,,,,,,,
인바디,041830,건강관리장비와용품,3318,13683782,24250,10.2,,1.38,1.24,-393.59,0,58,1071,191,176,12.09,10.63,612.08,2282.67,1280,13.55,0.81,10.41,1378,359,340,20.39,10.87,564.53,2753.44,2487,9.31,0.86,7.66,1600,407,338,16.95,12.32,560.38,3209.61,2471,8.17,1.49,11.56,1719,409,360,15.58,,,,2638,9.1,,,389,75,92,18.84,12.21,528.34,3122.94,673,7.22,,,431,117,59,16.95,12.32,560.38,3209.61,433,8.17,,,430,104,103,16.46,14.31,485.18,3303.73,756,11.67,,,407,87,70,15.13,12.29,572.66,3406.71,515,12.3,,,441,107,,,,,,665,33.61,,
유니트론텍,142210,반도체와반도체장비,782,19246092,4065,4.21,,0.7,2.46,21.11,54,112,2914,62,5,3.2,192.93,93.6,767.2,103,55.46,0.7,39.44,3784,176,52,14.77,208.67,92.59,906.53,528,9.88,1.15,11.26,5250,309,135,21.45,167.96,78.48,887.58,945,3.99,2.65,11.31,,,,,,,,,,,,1294,111,4,21.45,167.96,78.48,887.58,69,3.99,,,1271,78,53,21.33,184.45,74.73,914.2,231,4.65,,,1615,84,71,21.82,128.81,115.33,988.82,373,4.16,,,1598,80,59,18.38,116.73,116,1042.04,291,4.8,,,,,,,,,,,,,
코오롱플라스틱,138490,화학,2873,38000000,7560,8.3,,1.09,2.38,31.76,30,88,2952,39,30,1.51,60.36,79.57,421.65,79,57,,,4053,277,218,10.38,67.35,59.92,479.98,572,22.73,1.12,25.35,5181,460,357,14.98,51.35,73.62,572.38,939,9.31,2.06,19.18,,,,,,,,,,,,1325,135,95,11.57,58.48,72.29,532.5,249,13.66,,,1300,100,101,14.98,51.35,73.62,572.38,266,9.31,,,1218,104,89,15.4,41.49,84.94,577.92,235,10.67,,,1163,89,61,13.98,36.86,101.76,593.66,160,10.52,,,1148,90,66,,,,,,,,
에치에프알,230240,통신장비,2752,13489026,20400,5.44,,1.5,,-3605.16,30,88,921,-259,-290,-35.73,93.01,132.98,983.39,-2294,-13.71,,,2064,218,186,22.3,134.09,136.26,1263.58,1440,23.05,,,3663,902,686,50.63,74.85,206.54,2522.21,5118,7.23,,,,,,,,,,,,,,1270,413,400,59.8,85.12,183.56,2410.93,2955,4.9,,,971,169,36,50.63,74.85,206.54,2522.21,261,7.23,,,368,-9,45,48.78,66.85,207.19,2589.37,335,6.19,,,345,2,26,31.94,50.75,265.99,2628.44,196,5.58,,,,,,,,,,,,,
HDC랩스,039570,건설,1931,25957601,7440,14.82,,0.67,6.05,8.1,26,84,2604,153,157,9.42,33,264.51,2012.41,952,11.03,3.81,38.51,2746,97,91,4.23,54.77,212.65,2086.86,527,23.14,3.69,118.51,6107,123,124,4.72,46.85,229.16,2113.71,479,15.87,5.92,83.17,6100,150,,,,,,462,16.05,,,1687,59,43,4.72,46.85,229.16,2113.71,166,15.87,,,1233,9,28,4.96,45.16,248.58,2030.75,107,16.26,,,1516,25,32,4.65,44.85,245.73,2054.88,124,18.28,,,1548,19,27,5.1,49.3,236.21,2076.5,105,16.47,,,,,,,,,,,,,
삼성생명,032830,생명보험,139000,200000000,69500,6.52,7.3,0.3,4.32,5.14,24,81,345343,17900,13705,3.53,671.76,,45621,6329,12.5,3.16,35.47,350791,17010,15977,4.01,761.52,,41635.74,7347,8.72,4.68,36.66,403310,13866,17208,5.73,1208.17,,26178.84,7917,8.97,4.23,34.02,,23058,19358,5.91,,,,9526,7.26,,,118360,1332,1393,2.46,1320.87,,24132.23,541,17.61,,,92309,6592,10803,5.27,1208.17,,26178.84,5251,8.97,,,99875,8818,7391,5.97,653,,41823.67,3534,6.22,,,64370,3183,2998,6.69,590.02,,45574.5,1337,6.31,,,,5230,4984,,,,,2151,32.4,,
태웅로직스,124560,해운사,1297,38416584,3375,6.22,,0.67,4.44,2.78,32,89,3413,147,79,15.65,107.21,128.09,3086.55,223,11.81,0.97,11.97,9390,793,639,70.54,170.62,126.48,6282.44,1658,2.7,1.14,2.95,13282,1166,937,56.57,79.19,155.36,5541.93,2432,1.8,3.42,5.97,,,,,,,,,,,,2275,173,51,56.57,79.19,155.36,5541.93,137,1.8,,,1865,84,74,40.86,76.38,125.89,5735.09,193,2.32,,,1837,58,41,20.33,94.8,136.08,5693.61,95,4.17,,,1979,94,58,10.56,90.16,125.69,5838.84,125,6.1,,,,,,,,,,,,,
롯데칠성,005300,음료,14206,9278884,153100,13.54,11.28,1.09,2.16,23.87,30,86,22580,972,-168,-1,165.63,73.06,39511.86,-1397,-77.67,2.49,-207.44,25061,1822,1371,9.96,148.91,70.49,40757.95,13684,9.76,2.25,21.95,28417,2229,1311,9.11,161.72,58.26,43101.22,12772,13.78,1.88,25.84,31719,2339,1390,9.4,,,,13577,11.13,,,7843,750,467,8.39,156.31,64.86,42913.32,4598,13.46,,,6690,244,58,9.11,161.72,58.26,43101.22,554,13.78,,,6798,593,304,9.06,176.2,68.67,42978.09,2971,13.64,,,7962,592,330,8.25,160.17,59.18,43438.07,3188,11.21,,,8221,815,531,,,,,4961,28.54,,
DSR제강,069730,철강,611,14400000,4240,3.61,,0.32,1.42,15.58,59,115,1762,35,53,3.67,41.02,92.68,1926.47,367,13.32,0.82,10.91,2071,43,76,5.08,57.12,85.75,2019.97,529,8.94,0.85,7.56,2617,264,289,17.17,41.67,95.99,2424.9,2009,2.38,1.26,2.99,,,,,,,,,,,,693,78,88,17.17,41.67,95.99,2424.9,608,2.38,,,504,57,63,15.32,36,101.03,2500.25,439,2.89,,,556,56,60,16.13,34.58,103.74,2582.82,413,2.39,,,518,57,-41,9.28,33.79,97.1,2525.6,-286,3.79,,,,,,,,,,,,,
성광벤드,014620,기계,3606,28600000,12610,10.61,7.85,0.71,0.79,17.61,40,96,1808,11,-14,-0.32,12.9,493.08,3052.02,-49,-150.6,1.37,-200.91,1369,-81,-12,-0.28,13.66,182.74,3033.17,-42,-187.83,1.25,-229.86,2440,268,392,8.66,11.74,280.69,3293.77,1372,9.66,0.75,7.12,2647,526,460,9.32,,,,1606,7.76,,,653,78,109,8.92,12.98,262.55,3295.72,380,10.38,,,663,72,-12,8.66,11.74,280.69,3293.77,-42,9.66,,,684,148,129,6.93,11.27,325.83,3364.41,450,10.94,,,652,135,114,7.12,9.9,381,3444.1,399,12.62,,,632,129,,,,,,420,32.6,,
HB솔루션,297890,디스플레이장비및부품,3093,69202637,4470,4.67,,1.52,0.85,142.62,30,86,211,-18,-23,-6.01,45.42,240.39,1634.68,-87,-44.87,,,468,7,61,8.15,53.13,425.22,1339.52,125,43.59,,,1876,271,436,35.32,50.03,127.96,1864.89,652,4.66,1.23,5.62,,,,,,,,,,,,455,34,129,35.32,50.03,127.96,1864.89,193,4.66,,,348,51,57,35.78,44.92,122.49,1903.66,85,6.25,,,311,33,364,42.01,38.39,140.89,2277.2,545,4.96,,,193,26,61,36.73,29.94,190.47,529.76,92,5.52,,,,,,,,,,,,,
텔레칩스,054450,반도체와반도체장비,4210,15144233,27800,6.3,12.6,2,0.47,21.11,40,96,1007,-85,-94,-9.63,79.6,213.33,1361.03,-697,-18.65,,,1364,81,70,7.08,95.02,148.85,1565.22,521,33.42,0.69,21.46,1504,92,459,33.27,82.81,74.89,2373.27,3349,3.3,1.18,3.87,1950,192,326,17.21,,,,2207,11.94,,,390,41,446,40.18,86.21,117.17,2401.26,3219,3.27,,,440,12,-35,33.27,82.81,74.89,2373.27,-254,3.3,,,459,27,89,36.77,67.51,70.56,2475.59,640,4.29,,,483,54,116,37.43,60.13,67.44,2672.75,817,4.23,,,477,41,43,,,,,293,75.98,,
아이마켓코리아,122900,상업서비스와공급품,2734,33428840,8180,17.82,,0.73,7.33,14.94,11,67,28394,405,288,5.87,166.43,125.27,2155.64,599,14.59,6.86,88.38,31325,454,445,10.52,168.77,116.69,2028.38,1133,9.44,5.61,49.46,35882,563,291,6.16,198.64,111.24,1992.54,665,15.19,5.94,84.95,36490,590,230,3.94,,,,419,19.48,,,9404,150,81,7.79,181.36,113.7,2019.15,179,12.28,,,9604,154,63,6.16,198.64,111.24,1992.54,145,15.19,,,8478,136,65,5.9,203.57,108.75,1975.79,128,15.65,,,8427,137,27,4.29,211.9,105.28,1963.3,8,21.54,,,9600,160,60,,,,,120,66.36,,
지니언스,263860,소프트웨어,1073,9444600,11360,13.87,,2.04,1.32,60.47,0,56,268,26,34,9.96,26.32,487.34,774.2,363,18.18,,,319,59,62,16.23,28.16,292.83,908.2,654,19.43,0.94,17.15,385,69,71,16.05,24.62,398.03,1048.29,757,10.86,1.82,18.52,435,73,76,,,,,805,14.17,,,72,12,14,17.28,19.58,418.95,969.07,149,10.4,,,159,39,35,16.05,24.62,398.03,1048.29,373,10.86,,,91,13,12,18.5,20.62,442.21,1046.48,131,11.79,,,93,11,16,16.86,20.81,477.13,1070.07,166,20.55,,,82,14,13,,,,,138,84.27,,
동아쏘시오홀딩스,000640,제약,5924,6348913,93300,15.66,9.03,0.58,1.61,101.14,39,95,7833,506,1624,19.87,70.03,60.59,3275.11,26439,4.63,0.82,3.73,8819,616,605,6.5,71.71,50.4,3414.36,9615,11.96,1.3,15.56,10149,379,78,1.15,73.38,41.52,3469.99,1757,57.78,1.48,84.07,11110,731,626,6.48,,,,10332,9.15,,,2694,224,248,1.2,72.64,48.28,3479,4023,54.18,,,2611,32,-214,1.15,73.38,41.52,3469.99,-3117,57.78,,,2555,165,97,2.61,86.86,51.54,3231.69,1619,21.29,,,2849,196,205,3.84,83.86,48.13,3552.05,3433,14.25,,,2777,196,,,,,,,,,
씨앤지하이테크,264660,반도체와반도체장비,1174,9168085,12800,5.03,,1.04,3.91,21.11,39,95,1192,119,98,13.91,16.4,297.48,1650.88,1149,12.01,2.51,29.1,1014,73,50,6.64,80.43,84.94,1702.04,587,23.53,1.08,24.43,1928,254,169,,65.69,153.17,2061.04,1985,5.92,4.26,24.47,,,,,,,,,,,,834,137,111,,65.69,153.17,2061.04,1299,,,,219,24,33,,61.3,48.55,2051.67,387,,,,322,27,21,,56.83,50.24,2101.41,249,5.63,,,816,84,55,23.06,51.44,106.16,2271.3,616,5.07,,,,,,,,,,,,,
대림제지,017650,포장재,725,9000000,8060,3.36,,0.27,1.24,13.89,36,91,1287,164,131,7.73,30.84,170.02,2766.22,1453,6.5,0.79,5.15,1813,261,215,10.96,27.13,206.11,3224.69,2392,5,0.84,4.18,1874,292,244,,20.46,348.64,3740.55,2713,3.24,1.14,3.6,,,,,,,,,,,,468,73,59,,22.03,308.58,3604.93,661,,,,454,73,65,,20.46,348.64,3740.55,719,,,,415,65,56,,20.12,365.16,3838.47,624,3.31,,,387,44,36,9.18,18.61,431.49,3920.88,398,3.79,,,,,,,,,,,,,
서연,007860,자동차부품,1904,23479844,8110,2.06,,0.29,1.23,10.23,60,115,22373,530,-255,-1.26,160.23,74.9,3787.51,-228,-42.44,0.52,-20.25,24793,837,443,5.27,135.9,76.4,3977.73,1008,12.2,0.81,9.17,32515,1886,991,13.14,131.45,84.94,4537.42,2805,2.47,1.44,3.3,,,,,,,,,,,,8003,434,764,12.85,127.93,83.51,4566.74,1661,1.76,,,9863,728,-277,13.14,131.45,84.94,4537.42,-246,2.47,,,8967,697,643,14.65,134.36,89.85,4809,1444,2.51,,,10215,567,416,16.6,148.56,78.91,5025.14,1081,2.31,,,,,,,,,,,,,
