회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
테라젠이텍스,066700,제약,1692,32474435,5210,17.72,,1.16,,105.99,60,10,1430,-63,-91,-3.52,39.39,117.44,735.65,-281,-36.79,,,1666,-74,-114,-3.97,49.4,98.37,662.6,-365,-17.55,,,1934,103,110,5.22,56.37,113.59,728.2,294,15.01,,,,,,,,,,,,,,479,16,53,-2.58,51.92,113.32,693.23,153,-28.3,,,462,28,25,-1.16,55.56,109.66,706.77,65,-55.48,,,484,55,51,3.46,52.73,111.77,736.84,147,19.42,,,509,4,-19,5.22,56.37,113.59,728.2,-71,15.01,,,,,,,,,,,,,
SK시그넷,260870,,3089,63100,,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
바이옵트로,222160,반도체와반도체장비,362,8143866,4440,43.53,,1.49,,8.2,100,50,128,-6,-6,-18.77,356.91,56.65,15.59,-102,-16.45,,,161,30,22,51.09,221.65,49.77,93.97,352,9.95,,,223,48,4,2.89,21.88,285.18,480.26,58,147.91,,,,,,,,,,,,,,55,0,3,,21.88,285.18,480.26,31,,,,61,10,11,,9.93,653.89,506.9,134,,,,16,-1,4,,16.54,374.55,515.18,43,12.51,,,30,-3,-4,5.63,15.03,365.45,493.91,-44,27.7,,,,,,,,,,,,,
코람코에너지리츠,357120,,4577,,5170,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코람코더원리츠,417310,,1804,,4465,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH올원리츠,400760,,1426,,3380,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맵스리얼티1,094800,,3741,,4030,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
엔솔바이오사이언스,140610,,1299,15950,,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESR켄달스퀘어리츠,365550,,8012,,3760,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코스메카코리아,241710,화장품,990,10680000,9270,37.23,,0.68,,107.21,77,27,3391,99,34,2.04,108.02,62.64,2348,245,49.7,,,3965,201,170,6.55,99.44,85.66,2498.7,834,15.53,,,3994,104,60,1.84,89.72,80.7,2551.67,249,41.22,,,,,,,,,,,,,,890,6,1,5.04,102.65,82.36,2496.86,-2,22.77,,,1004,31,28,4.33,95.2,75.09,2530.9,161,16.96,,,1035,29,33,2.45,88.94,83.28,2544.89,59,23.16,,,1064,38,-2,1.84,89.72,80.7,2551.67,31,41.22,,,,,,,,,,,,,
한일단조,024740,자동차부품,844,31475296,2680,11.65,,0.75,,12.59,82,32,1383,9,-36,-3.12,113.36,47.72,601.56,-113,-16.93,,,1525,-34,-87,-8.38,118.71,44.59,558.68,-288,-8.08,,,1774,146,72,6.52,123.63,53.34,602.52,230,10.93,,,,,,,,,,,,,,430,8,5,-7.76,129.53,52.66,561.51,14,-11.22,,,438,19,12,-5.34,125.22,47.27,569.21,39,-15.29,,,466,39,35,-2.21,126.97,50.64,593.06,119,-35.96,,,439,80,20,6.52,123.63,53.34,602.52,58,10.93,,,,,,,,,,,,,
에이프릴바이오,397030,제약,2372,10686325,22200,,,3.39,,105.99,111,60,2,-29,-48,324.58,-314.66,60.49,-662.16,-1271,,,,234,44,-527,-242.98,7.37,1468.26,513.06,-9393,,,,2,-115,-90,-14.18,2.75,3880.93,543.82,-915,-19.18,,,330,140,150,,,,,,,,,,,,,,,,,,,,,-28,-22,,5.9,1795.2,489.07,-240,,,,2,-44,-34,,2.74,3834.97,572.95,-332,,,,,-20,-21,,2.75,3880.93,543.82,-199,,,,,,,,,,,,,,
우리이앤엘,153490,디스플레이장비및부품,566,51480000,1099,10.67,,0.74,,24.94,95,44,1223,34,-15,-2.52,82.79,180.38,144.16,-31,-50.76,,,1557,135,179,27.35,73.65,153.74,173.34,351,4.78,,,1362,27,53,7.24,44.27,209.32,194.86,103,9.82,,,,,,,,,,,,,,445,33,37,25.62,70.08,162.39,187.62,71,4.88,,,408,58,85,29.2,58.97,185.45,220.54,165,2.77,,,279,-22,34,26.35,43.75,218.04,233.6,65,2.56,,,229,-42,-102,7.24,44.27,209.32,194.86,-199,9.82,,,,,,,,,,,,,
스카이문스테크놀로지,033790,게임엔터테인먼트,284,17117100,1662,16.46,,1.19,,-62.24,71,20,251,-15,-8,-4.23,33.72,183.7,128.88,-49,-17.08,,,113,19,22,,15.82,381.68,155.78,131,6.33,,,114,15,17,7.64,7.47,757.65,176.86,101,8.22,,,,,,,,,,,,,,26,0,0,4.77,26.81,255.57,155.81,0,14.1,,,19,9,10,5.84,17.61,311.78,167.69,59,11.03,,,36,1,3,3.5,14.26,401.37,171.57,19,17.93,,,33,4,4,7.64,7.47,757.65,176.86,22,8.22,,,,,,,,,,,,,
삼천리,004690,가스유틸리티,6204,4055025,153000,12.59,,0.37,1.96,3.18,91,40,32080,946,273,2.49,177.53,132.62,6556.93,7883,10.33,3.69,32.13,37693,718,711,4.52,190.75,113.9,6815.49,14680,6.19,3.3,17.26,57891,912,667,3.58,226.25,75.67,7097.16,12148,32.19,0.77,20.85,,,,,,,,,,,,17499,877,650,4.17,204.18,90.16,7034.06,13462,7.56,,,10351,300,241,5.44,174.91,90.19,7152.88,5941,9.72,,,11031,219,157,5.7,177.59,74.34,7211.08,2910,13.65,,,19010,-484,-380,3.58,226.25,75.67,7097.16,-10164,32.19,,,,,,,,,,,,,
컴퍼니케이,307930,창업투자,873,15610000,5590,13.47,,1.13,,-19.59,71,20,186,128,99,17.98,10.16,,499.57,632,10.72,2.81,30.08,274,212,189,28.43,14.74,,662.74,1210,6.58,3.14,20.66,158,63,65,8.53,12.16,,692.91,415,13.2,,,,,,,,,,,,,,32,14,12,31.26,19.33,,634.64,74,7.36,,,31,7,7,23.49,16.61,,643.29,45,5.8,,,29,-2,-2,21.45,14.34,,642.46,-12,5.21,,,66,43,48,8.53,12.16,,692.91,308,13.2,,,,,,,,,,,,,
부방,014470,가정용기기와용품,1736,60052260,2890,5.56,,0.84,,10.33,70,19,3350,-2,-60,-3.33,44.54,116.75,559.13,-100,-27.53,,,3198,-43,-146,-8.74,120.99,30.34,513.18,-243,-10.26,,,3385,9,312,18.3,99.55,59.74,617.17,520,4.13,,,,,,,,,,,,,,860,7,24,-6.7,121.96,32.02,520.1,41,-13.1,,,838,3,-11,-6.47,124.76,37.83,514.62,-19,-12.39,,,891,-3,1,-6.7,133.31,32.63,513.93,2,-9.01,,,796,2,298,18.3,99.55,59.74,617.17,497,4.13,,,,,,,,,,,,,
남선알미늄,008350,비철금속,2982,129079090,2310,9.71,,0.97,,13.52,85,34,2685,-15,105,5.72,55.72,139.05,249.09,95,49.22,,,2303,-69,417,19.6,50.57,115.33,328.55,377,6.59,,,2557,-25,279,10.29,30.84,207.1,372.99,238,8.93,,,,,,,,,,,,,,570,-23,100,20.21,53.35,99.92,345.56,91,10.65,,,654,3,129,17.93,44.72,108.85,373.16,116,5.5,,,639,-3,17,11,35.09,181.87,365.26,14,6.46,,,695,-1,33,10.29,30.84,207.1,372.99,26,8.93,,,,,,,,,,,,,
YG PLUS,037270,방송과엔터테인먼트,3229,63429410,5090,27.66,,2.26,,-276.84,71,20,1071,61,-75,-6.94,44.96,98.61,193.56,-106,-47.73,,,1203,220,226,19.57,53.12,101.86,307.64,347,22.97,,,1402,103,167,8.39,51.4,71.73,343.09,184,24.03,,,,,,,,,,,,,,305,38,78,19.64,45.85,125.87,326.8,100,20.14,,,325,25,27,19.36,82.28,79.2,326.28,-3,11.85,,,365,24,32,17.66,60.32,79.6,335.44,47,12.95,,,442,12,29,8.39,51.4,71.73,343.09,39,24.03,,,,,,,,,,,,,
유니온커뮤니티,203450,전자장비와기기,452,14679007,3080,20.95,,1.08,,15.37,81,30,438,24,22,6.23,65.28,162.92,439.2,149,28.58,1.64,42.95,390,3,23,6.61,56.49,163.44,451.36,161,24.36,,,463,13,22,5.93,52.01,146.11,483.84,147,21.01,,,,,,,,,,,,,,97,-5,1,6.21,60.35,141.22,452.38,5,23.59,,,91,-9,-1,4.26,58.38,117.63,450.71,-8,28.41,,,128,16,19,8.6,56.44,127.27,476.55,129,13.76,,,146,11,3,5.93,52.01,146.11,483.84,21,21.01,,,,,,,,,,,,,
엠로,058970,소프트웨어,6783,11212120,60500,104.67,,13.39,,63.92,61,10,448,65,38,,162.18,78.86,504.84,345,17.1,,,470,67,54,19.49,33.63,234.85,1307.92,502,40.57,,,586,65,66,13.92,44.55,113.07,741.12,578,22.77,,,,,,,,,,,,,,134,6,17,,36.51,109.04,634.79,158,,,,151,18,13,,32.94,104.43,677.42,110,26,,,154,22,19,14.2,28.16,150.55,713.42,157,23.78,,,147,19,17,13.92,44.55,113.07,741.12,153,22.77,,,,,,,,,,,,,
와이어블,065530,무선통신서비스,1139,52860000,2155,46.85,,1.36,2.32,9.78,66,15,890,44,30,4.28,104.81,91.35,214.14,57,78.81,1.11,76.43,785,37,25,3.43,85.94,112.04,220.23,48,67.5,1.56,95.11,643,34,24,3.22,65.97,120.68,220.44,46,46.89,2.31,98.22,,,,,,,,,,,,171,2,0,3.47,88.46,107.82,211.34,1,65.17,,,137,9,7,4.22,75.68,116.39,214.18,14,46.44,,,104,7,5,4.63,54.81,121.61,215.91,9,35.46,,,230,16,12,3.22,65.97,120.68,220.44,23,46.89,,,,,,,,,,,,,
새론오토모티브,075180,자동차부품,928,19200000,4835,,,0.4,2.9,12.59,98,47,1357,-27,62,2.86,13.85,534.33,2191.99,321,19.28,2.43,46.79,1276,3,140,6.15,12.58,531.27,2323.39,730,7.5,2.55,19.16,1380,-31,-60,-2.54,11.41,568.63,2253.82,-310,-16.31,2.77,-45.14,,,,,,,,,,,,326,-14,18,4.75,13.23,508.84,2313.68,91,10.2,,,326,-5,33,4.43,12.11,568.45,2347.55,169,8.57,,,352,-18,70,5.87,13.01,552.54,2420.76,366,6.51,,,376,6,-180,-2.54,11.41,568.63,2253.82,-937,-16.31,,,,,,,,,,,,,
에이프로,262260,전자장비와기기,2198,14440643,15220,,,3.66,,15.37,111,60,490,11,9,,26.63,276.11,1430.5,79,235.77,,,615,-48,-13,-2.12,68.72,129.39,1434.83,-90,-192.43,,,794,-25,-17,-2.57,134.06,63.29,657.61,-106,-101.43,,,1453,126,110,,,,,762,19.98,,,203,-22,-13,-4.98,56.14,135.64,659.84,-92,-82.38,,,33,-41,-26,-5.98,60.65,108.77,624.99,-174,-46.77,,,296,14,15,2.68,64.59,101.74,647.97,110,158.78,,,261,24,7,-2.57,134.06,63.29,657.61,48,-101.43,,,,,,,,,,,,,
하이텍팜,106190,제약,948,7088782,13380,16.16,,0.95,0.52,105.99,67,16,745,-33,-32,-3.25,35,81.11,2584.35,-445,-41.49,0.27,-11.24,733,-4,-12,-1.3,30.94,94.34,2548.83,-173,-79.25,0.36,-28.92,1029,49,59,6.06,32.28,117.73,2719.63,828,13.16,0.64,8.45,,,,,,,,,,,,142,-12,-12,-3.17,35,95.56,2505.61,-166,-29.17,,,290,12,13,-1.28,46.94,100,2543.58,190,-57.63,,,338,13,12,0.01,47.69,105.35,2576.17,163,12204.46,,,259,37,45,6.06,32.28,117.73,2719.63,642,13.16,,,,,,,,,,,,,
동일제강,002690,철강,463,20300360,2280,13.82,,0.29,0.44,6.92,102,50,1229,-1,3,0.23,14.46,401.68,1640.44,18,124.85,,,1822,79,83,5.82,17.56,309.57,1397.9,475,6,0.7,4.8,1968,25,33,2.15,13.97,358.84,1426.08,165,12.56,0.48,5.91,,,,,,,,,,,,492,39,32,6.89,17.27,308.29,1425.96,160,5.97,,,582,29,24,6.27,17.19,282.53,1450.03,120,6.57,,,434,-39,-85,-1.1,18.14,225.87,1366.75,-416,-28.13,,,460,-4,61,2.15,13.97,358.84,1426.08,301,12.56,,,,,,,,,,,,,
PN풍년,024940,가정용기기와용품,634,10000000,6340,35.82,,1.29,0.39,10.33,82,30,577,5,23,,24.24,260.99,710.78,231,17.03,0.64,9.63,584,23,21,5,20.8,275.7,805.05,211,23.27,0.51,11.15,576,14,18,3.9,17.75,291.95,835.83,177,45.44,0.31,13.25,,,,,,,,,,,,138,6,6,4.25,17.45,310.79,811.91,58,39.12,,,133,6,6,4.43,16.04,309.04,824.49,63,23.5,,,152,0,1,4.19,16.12,319.12,826.09,8,26.14,,,153,2,5,3.9,17.75,291.95,835.83,49,45.44,,,,,,,,,,,,,
엔시스,333620,전자장비와기기,1333,10556344,12630,37.7,,2.34,0.48,15.37,67,15,364,74,36,,87.05,89.2,1606.79,448,,,,427,77,48,13.87,27.54,312.2,5043.5,477,42.69,0.34,15.3,420,41,35,6.4,49.97,168.49,5518.49,335,29.75,0.6,17.54,,,,,,,,,,,,95,20,19,13.64,43.48,437.68,5149.04,176,29.54,,,97,15,11,17.68,37.42,295.43,5386.58,100,14.62,,,77,0,8,12.3,43.12,210.2,5465.28,79,18.74,,,150,6,-2,6.4,49.97,168.49,5518.49,-20,29.75,,,,,,,,,,,,,
펄어비스,263750,게임엔터테인먼트,27655,64239815,43050,,40.42,3.77,,-62.24,117,65,4888,1573,1009,16.45,40.87,259.88,10586.33,1543,33.73,,,4038,430,594,8.76,88.68,142.62,11488.2,897,154.13,,,3857,164,-430,-6.06,74.83,176.45,10544.74,-662,-63.36,,,4546,533,684,9.36,,,,1065,40.44,,,914,52,58,6.37,78.27,216.69,11575.83,88,148.02,,,940,-42,320,10.09,70.26,236.8,11757.78,492,45.72,,,973,120,213,8.8,68.5,229.06,12087.62,332,44.74,,,1030,35,-1022,-6.06,74.83,176.45,10544.74,-1591,-63.36,,,938,58,94,,,,,109,394.12,,
동신건설,025950,건설,1008,8400000,12000,16.62,,1.13,1.25,8.17,87,35,355,22,-19,-2.24,30.62,452.99,1931.48,-230,-139.42,0.47,-42.21,574,31,-3,-0.34,29.04,429.22,1905.1,-35,-1098.67,0.39,-241.87,503,14,61,6.98,26.47,558.42,2032.8,722,17.37,1.2,11.62,,,,,,,,,,,,94,-5,3,0.66,28.39,485.39,1896.13,39,438.45,,,143,18,18,2.01,27.82,475.95,1937.8,208,98.19,,,98,-2,3,1.31,27.01,272.65,1945.16,37,101.42,,,169,3,37,6.98,26.47,558.42,2032.8,438,17.37,,,,,,,,,,,,,
일신석재,007110,건축자재,917,77456610,1184,39.47,,1.66,,21.65,102,50,587,16,6,1.22,80.1,134.94,36.61,8,230.06,,,747,8,-1,-0.12,75.86,77.51,36.85,-1,-2833.94,,,1377,39,23,4.37,110.34,84.08,43.82,30,33.65,,,,,,,,,,,,,,217,6,5,-0.11,102.34,79.67,38.02,6,-2695.76,,,295,8,5,0.58,102.97,76.19,39.3,6,346.67,,,368,3,1,1.48,99.21,82.7,39.66,2,115.05,,,497,22,13,4.37,110.34,84.08,43.82,16,33.65,,,,,,,,,,,,,
에이치와이티씨,148930,전기제품,994,10095213,9850,43.39,,1.8,,70.13,82,30,227,43,36,,130.33,365.29,151.62,484,,,,357,74,75,56.63,112.79,236.58,352.02,994,,,,342,20,20,5.45,22.51,363.89,991.18,227,40.14,,,,,,,,,,,,,,,,,,,,,,,,,96,20,22,,93.27,286.39,410.77,288,,,,73,-10,-3,,23.16,880.68,996.87,-33,,,,98,7,-3,,22.51,363.89,991.18,-33,,,,,,,,,,,,,,
와이씨켐,112290,반도체와반도체장비,1258,10110545,12440,27.04,,1.86,0.8,8.26,82,30,608,41,38,15.91,194.38,22.99,136.09,483,,,2.33,664,22,-8,-3.03,194.84,21.92,245.35,-102,,,,824,53,42,8.74,71.86,110.26,569.2,460,24.9,0.87,24.28,,,,,,,,,,,,,,,,,,,,,,,197,14,10,,190.53,25.69,257.78,124,,,,212,15,17,,74.29,111.97,566.04,166,,,,209,7,3,,71.86,110.26,569.2,32,,,,,,,,,,,,,,
SNT에너지,100840,기계,1704,7506711,22700,11.29,,0.59,3.52,45.78,70,18,2374,231,98,4.07,42.23,170.51,6618.71,1304,12,5.11,55.12,1711,133,125,5.2,35.65,234.71,6834.1,1666,11.14,4.31,41.48,2029,36,151,6.04,68.25,145.98,7108.18,2011,9.27,4.29,34.9,,,,,,,,,,,,389,-22,3,1.43,41.1,218.94,6772.37,42,40.9,,,423,13,51,2.12,40.36,197.81,6912.56,680,25.74,,,517,27,95,2.68,48.81,162.49,7096.22,1270,19.24,,,700,18,1,6.04,68.25,145.98,7108.18,20,9.27,,,,,,,,,,,,,
에이루트,096690,컴퓨터와주변기기,895,160983948,556,14.26,,0.61,,168.05,65,13,347,-26,-261,-23.53,42.37,79.01,1652.54,-464,-2.09,,,459,-48,-1026,-80.62,29.12,154.91,102.78,-922,-0.77,,,649,3,61,4.27,33.69,109.08,109.11,39,10.69,,,,,,,,,,,,,,138,0,12,-77.03,30.66,168.75,104.4,8,-0.71,,,178,0,4,-72.16,27.98,161.69,103.62,3,-0.77,,,167,3,28,-0.66,25.91,186.16,106.1,18,-82.34,,,166,0,17,4.27,33.69,109.08,109.11,10,10.69,,,,,,,,,,,,,
에스엠코어,007820,기계,1382,20033946,6900,56.1,,1.94,1.01,45.78,77,25,1040,16,-6,-0.9,33.12,271.52,596.46,-32,-230.45,0.96,-220.37,764,-25,-6,-0.83,34.88,151.65,586.83,-29,-246.25,0.7,-173.17,1150,20,25,3.55,56.4,155.26,615.38,123,46.24,1.23,56.1,,,,,,,,,,,,205,1,3,-1.44,45.44,180.72,579.46,15,-140.31,,,235,8,18,1.66,46.95,180.59,596.98,89,108.58,,,323,10,29,5.11,59.07,144.22,625.37,143,32.06,,,387,2,-25,3.55,56.4,155.26,615.38,-124,46.24,,,,,,,,,,,,,
경인전자,009140,전자제품,382,1570797,24350,14.12,,0.5,1.44,17.97,94,42,208,10,14,2.49,6.97,1715.06,610.26,860,29.14,1,24.09,274,20,37,6.51,10.55,906.53,652.49,2355,15.62,0.68,8.79,201,1,27,4.38,6.92,1654.54,699.4,1724,14.04,1.45,16.82,,,,,,,,,,,,58,2,-1,4.78,6.82,1851.91,679.41,-45,17.99,,,47,-1,25,7.8,6.72,1665.83,711.47,1603,7.97,,,56,2,5,5.97,7.96,1315.17,717.81,317,10.89,,,40,-2,-2,4.38,6.92,1654.54,699.4,-151,14.04,,,,,,,,,,,,,
선진,136490,식품,1962,23779604,8250,8.46,,0.46,1.21,13.91,68,16,13481,1076,852,24.25,191.56,50.88,3136.89,3516,3.21,0.88,2.84,15287,834,318,8.33,201.04,56.36,3353.52,1345,8.55,0.87,7.43,18708,706,230,5.64,202.67,51.15,3554.01,975,9.54,1.08,10.26,,,,,,,,,,,,5052,200,142,7.93,184.81,58.87,3575.7,585,8.66,,,5419,315,56,3.92,196.84,59.8,3615.97,201,14.51,,,4863,158,-518,-9.83,256.77,58.41,3187.57,-2142,-4.9,,,3374,33,550,5.64,202.67,51.15,3554.01,2330,9.54,,,,,,,,,,,,,
휴니드,005870,우주항공과국방,912,14116015,6460,9.85,,0.59,,49.5,76,24,2013,110,63,5.37,106.71,69.27,82.01,449,12.7,,,2277,133,130,10.29,100.73,75.74,100.79,922,9.32,,,2225,127,93,6.67,110.71,89.94,116.6,656,9.22,,,,,,,,,,,,,,140,-42,-41,7.11,117.95,51.25,95.07,-290,13.58,,,441,2,-6,1.26,137,51.91,95.82,-43,62.53,,,496,15,7,-0.88,126.99,46.86,97.67,51,-72.97,,,1148,152,132,6.67,110.71,89.94,116.6,938,9.22,,,,,,,,,,,,,
프럼파스트,035200,건축제품,337,9730590,3465,25.48,,0.8,1.44,8.07,83,31,252,15,15,4.26,9.27,750.86,675.79,154,30.02,1.08,28.79,296,23,21,5.98,12.25,601.43,710.33,219,29.24,0.78,19.84,302,15,13,3.62,10.73,704.23,723.21,136,26.34,1.39,31.96,,,,,,,,,,,,75,4,4,5.75,11.93,599.42,710.33,44,31.51,,,79,5,5,5.22,9.06,766.88,724.44,47,19.73,,,70,3,3,4.86,8.56,813.88,731.11,33,19.1,,,78,3,1,3.62,10.73,704.23,723.21,12,26.34,,,,,,,,,,,,,
대호에이엘,069460,비철금속,802,55800022,1438,12.61,,0.99,,13.52,104,52,1214,26,7,2.43,269.02,49.08,-12.19,24,102.91,,,1434,18,-30,-6.31,110.11,97.06,112.84,-79,-43.07,,,1740,93,59,8.19,107.63,77.76,150.3,114,11.4,,,,,,,,,,,,,,468,26,21,-1.32,99.43,46.2,130.24,40,-210.12,,,412,33,6,-1.72,120.3,54.12,135.98,11,-108.84,,,412,18,-6,0.27,114.12,79.98,136.11,-11,420.2,,,448,17,39,8.19,107.63,77.76,150.3,74,11.4,,,,,,,,,,,,,
유아이엘,049520,핸드셋,922,21784936,4230,13.39,,0.6,,17.98,68,16,2988,-125,-109,-6.74,41.2,193.22,1339.87,-494,-7.92,,,2666,-66,-164,-11.29,50.22,167.09,1195.3,-751,-3.63,,,3329,58,68,4.79,40.95,188.49,1268.36,316,10.45,,,,,,,,,,,,,,808,18,24,-9.17,44.73,187.24,1213.87,112,-3.22,,,799,20,31,1.26,43.21,191.58,1242.1,144,32,,,944,57,88,5.69,41.8,194.9,1322.63,407,7.5,,,779,-37,-76,4.79,40.95,188.49,1268.36,-347,10.45,,,,,,,,,,,,,
풀무원,017810,식품,3850,38120542,10100,,,1,1.01,13.91,113,60,23112,460,118,3.84,230.17,47.39,1513.14,386,42.84,0.62,31.95,25189,385,3,2.91,233.91,53.39,1563.56,317,54.6,0.59,38.56,28383,263,-370,-4.23,274.87,52.59,1278.2,-441,-25.38,0.91,-20.16,31110,520,160,,,,,795,12.71,,,6506,61,-4,1.11,237.76,55.05,1539.72,78,139.92,,,7059,157,44,1.96,232.02,51.26,1563.4,194,56.33,,,7544,141,87,1.88,223.29,55.02,1628.05,308,51.61,,,7274,-96,-497,-4.23,274.87,52.59,1278.2,-1020,-25.38,,,7290,120,,,,,,,,,
넥센타이어,002350,자동차부품,8038,97667877,8230,,8.34,0.53,1.22,12.59,130,77,16981,394,-166,-1.08,128.91,111.35,2714.44,-161,-38.37,1.7,-64.34,20794,44,46,0.31,138.97,90.33,2752.95,46,147.46,1.54,224.43,25974,-543,-275,-1.74,147.1,52.29,2757.8,-267,-22.96,1.63,-37.09,28231,1641,1031,6.29,,,,987,8.34,,,5330,-429,-258,-2.56,140.8,74.79,2685.29,-248,-16.7,,,6534,-233,-87,-3.72,151.97,71.77,2669.18,-84,-9.44,,,7092,11,159,-2.89,154.53,60.73,2698.43,152,-16.17,,,7019,109,-89,-1.74,147.1,52.29,2757.8,-87,-22.96,,,6612,286,,,,,,176,46.85,,
형지엘리트,093240,섬유/의류/신발/호화품,402,31154798,1290,5.94,,0.59,,7.79,89,36,1479,20,-11,-1.79,88.99,129.5,292.21,-36,-29.39,,,1353,-3,-8,-1.23,116.65,152.32,287.18,-24,-233.76,,,1373,39,81,12.63,61.25,197.77,337.15,260,5.99,,,,,,,,,,,,,,374,16,11,0.19,96.52,139.18,302.7,34,565.55,,,349,9,56,12.63,61.25,197.77,337.15,181,5.99,,,116,0,-1,13.37,60.36,186,336.14,-4,4.88,,,224,-1,2,10.48,74.63,142.2,337.18,5,6.04,,,,,,,,,,,,,
유진투자증권,001200,증권,2446,96866418,2525,15.59,,0.24,2.38,6.57,88,35,14706,1013,754,9.11,1064.69,,62,778,5.07,3.04,14.93,13707,1170,907,9.93,854.97,,79.78,936,3.84,3.89,14.49,18216,181,157,1.62,727.8,,83.49,162,14.46,2.56,35.16,,,,,,,,,,,,5588,164,135,8.02,857.72,,80.28,140,4.36,,,4911,241,183,6.56,814.97,,90.16,189,4.09,,,5837,39,52,5.34,782.7,,91.75,54,4.12,,,2129,-262,-213,1.62,727.8,,83.49,-220,14.46,,,,,,,,,,,,,
한익스프레스,014130,항공화물운송과물류,726,12000000,6050,10.43,,0.7,2.15,5.64,104,51,6153,107,-19,-2.87,339.83,54.11,1034.88,-167,-42.67,,,7763,57,39,4.12,409.79,54.05,1085.57,240,26.36,,,8581,199,85,8.01,287.21,76.76,1215.95,580,9.07,2.47,22.42,,,,,,,,,,,,2125,39,27,4.4,388.94,55.16,1122.32,189,22.23,,,2219,60,32,0.22,297.1,74.63,1162.47,223,328.77,,,2290,78,37,0.55,289.88,89.06,1217.11,278,107.95,,,1948,21,-11,8.01,287.21,76.76,1215.95,-110,9.07,,,,,,,,,,,,,
