회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
에스케이증권제8호스팩,435870,창업투자,79,3720000,2120,44.17,,1.04,,16.67,86,5,,0,0,,9.23,,1857.87,40,51.28,,,,-1,1,1.27,9.5,,1882.93,25,89.37,,,,0,2,2.39,9.71,,1930.98,48,43.28,,,,,,,,,,,,,,,0,1,1.68,9.64,,1910.36,27,66.74,,,,0,0,1.81,9.76,,1906.82,-4,58.79,,,,0,0,2.51,9.9,,1919.98,13,42.28,,,,0,0,2.39,9.71,,1930.98,11,43.28,,,,,,,,,,,,,
엔에이치스팩25호,438580,창업투자,64,3020000,2130,44.38,,1.1,,16.67,86,5,,0,0,,7.21,,1729.87,24,92.21,,,,-1,2,2.73,7.31,,1780.5,51,48.59,,,,0,1,2.54,7.42,,1828.95,48,43.14,,,,,,,,,,,,,,,0,0,2.72,7.42,,1793.73,13,45.42,,,,0,0,2.86,7.53,,1808.49,15,42.3,,,,0,0,2.63,7.64,,1819.09,11,44.5,,,,0,0,2.54,7.42,,1828.95,10,43.14,,,,,,,,,,,,,
엔에이치스팩26호,439410,창업투자,187,8800000,2130,39.44,,1.08,,16.67,81,0,,0,1,,8.53,,1765.79,38,52.7,,,,-1,5,3.1,8.92,,1824.52,59,34.05,,,,0,5,2.75,8.96,,1878.23,54,38.54,,,,,,,,,,,,,,,0,1,2.84,9.12,,1837.66,13,37.9,,,,0,1,2.61,9.33,,1851.93,14,41.61,,,,0,1,2.35,9.46,,1865.7,14,45.52,,,,0,1,2.75,8.96,,1878.23,13,38.54,,,,,,,,,,,,,
제노코,361390,우주항공과국방,1155,7500789,15400,,,3.37,,18.95,121,40,507,32,27,8.35,87.34,89.24,790.89,362,55.1,0.25,13.81,551,12,17,4.82,90.16,84.32,820.16,221,75.61,0.3,22.66,568,-22,-31,-8.93,154.39,121.8,733.66,-412,-35.34,,,733,35,28,6.21,,,,343,44.86,,,131,-10,-8,-0.48,73.33,73.32,788.91,-108,-752.98,,,115,-3,-3,-1.59,117.64,67.42,779.15,-40,-219.27,,,183,-12,-17,-6.44,188.93,110.79,813.73,-226,-43.64,,,139,4,-3,-8.93,154.39,121.8,733.66,-39,-35.34,,,,,,,,,,,,,
나라소프트,288490,,18,330,,,,,,,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
씨앤에스링크,245450,,18,1899,,,,,,,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
힘스,238490,디스플레이장비및부품,401,11312236,3545,14.77,,0.56,,29.69,104,23,315,-133,-86,-12.73,28.4,94.22,1079.81,-764,-7.93,,,501,57,56,8.58,39.5,49.14,1172.42,495,14,0.72,9.91,613,2,27,3.89,22.63,101.92,1210.53,240,14.42,,,,,,,,,,,,,,235,28,29,16.99,36.64,56.8,1214.61,260,6.31,,,82,-25,-13,7.76,37.26,56.28,1192.07,-113,12.64,,,216,31,19,2.38,27.74,106.48,1226.13,170,32.99,,,79,-32,-9,3.89,22.63,101.92,1210.53,-78,14.42,,,,,,,,,,,,,
조이시티,067000,게임엔터테인먼트,1077,69903446,1540,,,1.13,,20.56,122,40,1638,74,32,3.26,150.47,81.35,167.17,47,86.62,,,1496,253,78,5.38,124.96,96.45,194.02,80,34.03,,,1428,116,-63,-5.51,138.6,82.07,167.26,-79,-19.04,,,1498,115,59,5.6,,,,80,19.22,,,386,46,36,6.89,124.04,101.58,207.83,54,26.16,,,370,32,20,6.22,125.94,87.87,213.85,31,22.24,,,340,18,-8,3.56,129.03,89.98,201.22,-8,32.41,,,333,20,-111,-5.51,138.6,82.07,167.26,-156,-19.04,,,328,4,4,,,,,6,269.13,,
제주반도체,080220,반도체와반도체장비,4378,34442833,12710,22.42,,2.32,,9.43,82,0,1583,263,247,18.92,23.33,157.4,764.59,706,5.07,,,1459,178,169,11.21,25.29,201.1,857.59,486,28.21,,,1623,96,194,11.44,22.36,195.71,997.99,567,15.72,,,,,,,,,,,,,,426,48,73,11.37,22.64,255.67,935.51,213,55.82,,,439,24,20,9.93,22.58,243.72,953.09,60,39.69,,,391,19,-14,5.07,24.47,185.63,941.96,-40,54.19,,,368,5,115,11.44,22.36,195.71,997.99,334,15.72,,,,,,,,,,,,,
온코닉테라퓨틱스,476060,제약,2628,10881960,24150,,,4.66,,80.26,102,20,1,-148,-144,96.49,-240.89,105.95,-883.83,-1924,,,,211,22,17,-8.08,-290.7,53.95,-826.07,183,,,,148,-48,-81,-44.55,8.74,1094.01,894.07,-871,-18.77,,,,,,,,,,,,,,,,,,,,,,,,,27,-8,-79,,8.73,1065.75,575.5,-857,,,,20,-24,-28,,11.31,830.35,515.13,-302,,,,88,14,56,,8.74,1094.01,894.07,589,,,,,,,,,,,,,,
3S,060310,기계,1149,53059040,2165,,,1.97,,33.35,107,25,271,15,12,4.04,69.87,92.97,65.84,33,107.72,,,419,22,14,3.4,47.18,98,89.35,30,75.21,,,436,12,26,5.52,31.69,153.12,99.11,54,54.96,,,,,,,,,,,,,,125,-4,-9,5.52,31.69,153.12,99.11,-19,54.96,,,54,-4,-7,1.72,16.93,221.83,113.06,-13,145.76,,,65,-4,-8,-1.4,27.19,145.33,109.58,-17,-146.19,,,65,-1,-1,-4.81,35.43,201.49,117.61,-3,-36.14,,,,,,,,,,,,,
문배철강,008420,철강,477,20503505,2325,7.2,,0.23,2.15,21.9,122,40,1922,30,262,16.87,23.24,98.4,1569.78,1279,2.52,1.55,3.72,1636,-34,186,10.55,25.95,80.11,1741.33,905,3.45,1.6,5.2,1402,-21,66,3.58,20.55,91.13,1786,323,7.19,2.16,14.04,,,,,,,,,,,,360,1,44,8.53,24.56,78.86,1775.11,216,3.81,,,335,-16,29,7.51,23.27,80.21,1803.85,144,4.2,,,326,-11,-1,4.84,21.3,81.2,1792.45,-6,5.52,,,381,5,-6,3.58,20.55,91.13,1786,-31,7.19,2.16,-146.35,,,,,,,,,,,
알로이스,297570,전자제품,254,34621218,734,,,0.63,,65.58,108,26,287,43,61,21.63,33.1,240.61,808.3,176,8.42,,,266,42,49,13.61,43.58,164.91,948.39,141,10.62,,,309,48,-4,-1,48.27,207.83,970.49,-12,-65.56,,,,,,,,,,,,,,66,12,10,12.78,48.51,169.69,978.04,30,9.95,,,80,14,5,11.87,45.26,157.19,991.32,13,9.04,,,78,16,4,9.86,37.59,168.31,1003.33,12,8.82,,,86,7,-23,-1,48.27,207.83,970.49,-67,-65.56,,,,,,,,,,,,,
드림인사이트,362990,광고,428,16800574,2550,49.04,,1.24,0.78,11.34,109,27,151,35,35,21.53,59.89,199.2,1126.48,211,,,,174,41,40,19.56,54.98,226.61,1403.27,243,,,,181,19,9,,47.43,253.67,1998.89,52,33.92,1.12,26.14,,,,,,,,,,,,43,8,-17,,48.62,273.97,1838.75,-106,,,,45,7,8,,55.64,242.72,1879.71,47,,,,45,4,5,,48.09,243.48,1916.89,27,,,,48,-1,14,,47.43,253.67,1998.89,82,,1.12,16.57,,,,,,,,,,,
덕양산업,024900,자동차부품,865,32564980,2655,5.14,,0.81,1.88,6.18,90,8,15420,307,115,22.57,488.19,71.56,198.46,485,4.94,,,18759,277,44,13.84,529.96,85.5,260.97,381,15.52,0.84,13.06,18833,82,167,16.76,449.27,80.24,331.37,517,5.76,1.68,9.62,,,,,,,,,,,,4667,17,28,9.49,480.09,85.71,270.28,96,16.81,,,5014,35,43,10.97,491.35,79.93,297.92,138,12.82,,,4292,2,1,1.93,464.34,77.74,298.11,1,61.05,,,4860,29,94,16.76,449.27,80.24,331.37,282,5.76,1.68,17.66,,,,,,,,,,,
밸로프,331520,게임엔터테인먼트,426,50864390,838,24.65,,1.35,,20.56,104,22,300,30,16,8.65,27.53,573.3,411.37,33,32.26,,,360,2,9,3.37,50.07,257.34,473.21,18,54.76,,,356,-2,17,5.74,49.3,297.29,515.08,34,17.89,,,,,,,,,,,,,,87,9,15,4.84,41.51,294.59,502.82,30,31.08,,,91,-4,8,7.25,48.38,243.43,517.79,15,19.42,,,83,-10,-17,0.61,54.56,273.67,493.48,-33,201.54,,,95,3,12,5.84,49.3,297.29,515.08,23,17.58,,,,,,,,,,,,,
예스24,053280,인터넷과카탈로그소매,998,25000000,3990,68.79,,0.55,5.01,12.47,131,49,6638,157,9,0.55,111.1,27.25,730.83,57,87.11,4.05,352.46,6571,72,-42,-1.8,104.27,27.48,663.71,-145,-33.27,4.15,-137.96,6711,163,11,0.72,140.24,26.94,619.01,58,79.16,4.36,345.11,,,,,,,,,,,,1729,7,-3,-2.85,109.96,25.27,614.6,-8,-21.42,,,1571,33,33,-1,114.17,22.63,641.72,136,-61.57,,,1645,32,22,0.55,122.86,27.16,660.2,93,126.52,,,1766,91,-41,0.72,140.24,26.94,619.01,-163,79.16,4.36,-122.97,,,,,,,,,,,
신영스팩8호,430220,창업투자,143,6760000,2110,46.89,,1.04,,16.67,87,5,,0,1,,13.13,,1848.72,24,83.74,,,,-1,2,1.73,13.63,,1882.63,34,62.38,,,,0,3,2.25,14.1,,1927.83,45,46.46,,,,,,,,,,,,,,,0,0,1.87,13.43,,1889.21,7,64.84,,,,0,1,2.05,13.64,,1900.65,11,57.98,,,,0,1,2.43,13.79,,1917.39,17,44.93,,,,0,1,2.25,14.1,,1927.83,10,46.46,,,,,,,,,,,,,
서울바이오시스,092190,디스플레이장비및부품,1410,45868383,3075,19.84,,3.59,,29.69,96,14,4388,-621,-937,-70.71,351.31,41.16,319.96,-2262,-2.22,,,5040,-730,-1017,-183.08,689.09,25.54,-17.37,-2296,-1.74,,,6992,35,181,25.13,494.2,27.01,6.43,155,19.75,,,,,,,,,,,,,,1477,-40,-160,-230.34,776.25,31.42,-87.01,-348,-1.76,,,1883,63,421,-63.52,517.17,37.32,70.6,788,-4.58,,,1843,52,95,-5.53,471.36,33.23,63.81,2,-107.09,,,1788,-40,-176,25.13,494.2,27.01,6.43,-287,19.75,,,,,,,,,,,,,
녹십자홀딩스,005250,제약,5958,47028210,12670,26.12,,0.58,3.95,80.26,100,18,20796,720,589,3.18,82.61,68.92,3800.75,663,25.66,1.76,41.5,20579,-164,-728,-5.37,98.65,50.2,3584.18,-1093,-14.96,1.83,-25.16,22049,-107,-111,2.43,98.18,48.01,3630.35,485,35.72,2.89,94.49,,,,,,,,,,,,4700,-311,-619,-7.14,107.11,47.98,3379.91,-823,-12.3,,,5598,106,-250,-7.86,111.63,50.21,3317.22,-336,-9.19,,,6100,345,65,-7.12,116.18,48.88,3315.06,-22,-11.28,,,5651,-247,694,2.43,98.18,48.01,3630.35,1666,35.72,2.89,27.51,,,,,,,,,,,
HLB제약,047920,제약,5933,31814994,18650,291.41,,5.1,,80.26,93,10,1075,-64,-118,-14.34,65.46,80.2,491.42,-431,-24.59,,,1360,-195,-194,-22.32,60.35,60.26,442.35,-666,-22.84,,,1371,15,20,1.98,35.68,104.09,599.74,64,378.21,,,,,,,,,,,,,,335,12,-16,-20.42,36.35,95.88,570.19,-51,-50.83,,,358,6,5,-3.53,36.34,104.91,577.89,16,-153.69,,,348,9,9,5.04,33.98,110.36,585.89,30,162.53,,,331,-12,22,1.98,35.68,104.09,599.74,69,378.21,,,,,,,,,,,,,
팬젠,222110,생물공학,629,12898197,4875,59.45,,2.52,,-83.08,103,20,65,-46,-45,-23.46,20.06,171.14,209.64,-421,-15.44,,,73,-42,-45,-30.14,65.06,47.75,122.24,-420,-16.37,,,147,10,9,5.04,22.63,509.43,275.37,82,69.13,,,,,,,,,,,,,,35,1,1,-19.22,46.45,137.36,179.1,6,-21.38,,,23,-1,2,-17.07,49.92,128.07,182.62,18,-19.41,,,46,13,12,-3.65,40.82,170.38,203.44,104,-75.6,,,43,-3,-5,5.04,22.63,509.43,275.37,-42,69.13,,,,,,,,,,,,,
큐캐피탈,016600,창업투자,472,178247112,265,26.5,,0.34,,16.67,102,19,166,-42,-67,-5.17,10.98,,44.84,-38,-10.26,,,360,105,71,5.38,25.55,,54,40,9.03,,,187,28,18,1.3,29.93,,56.9,10,26.54,,,,,,,,,,,,,,50,4,2,5.82,24.18,,54.07,1,7.61,,,53,10,47,8.29,24.68,,61.18,26,5.11,,,37,7,9,2.13,24.32,,62.13,5,17.56,,,46,7,-40,1.3,29.93,,56.9,-22,26.54,,,,,,,,,,,,,
동구바이오제약,006620,제약,1577,28464992,5540,76.94,,1.42,2.17,80.26,93,10,1950,170,66,6.54,68.51,52.57,665.64,232,26.43,1.79,45.94,2157,146,118,11.12,73.03,55.26,722.27,415,13.64,2.12,28.05,2493,127,20,1.89,131.45,44.17,705.31,72,67.12,2.5,159.42,,,,,,,,,,,,642,47,44,13.46,86.47,43.28,729.92,155,12.44,,,613,15,23,11.96,100.44,40.21,745.97,80,15.11,,,662,70,36,13.89,107.29,50.96,771.1,126,10.62,,,576,-5,-82,1.88,131.45,44.17,705.31,-289,67.34,2.5,-39.44,,,,,,,,,,,
동국알앤에스,075970,비철금속,457,18400000,2485,27.92,,0.58,3.22,27.26,112,28,1182,42,39,4.73,59.26,83.7,331.15,202,15.84,2.5,39.67,1084,21,7,0.6,56.53,83.96,321.85,26,137.68,2.25,310.26,1104,11,17,2.08,55.79,84.05,321.4,89,29.05,3.11,90.24,,,,,,,,,,,,279,4,2,0.46,60.73,84,314.63,8,168.82,,,292,4,6,0.74,62.88,88.06,317.84,32,102.02,,,259,-1,-4,0.54,60.6,87.68,315.88,-18,108.84,,,273,4,12,2.08,55.79,84.05,321.4,66,29.05,3.11,121.02,,,,,,,,,,,
iMBC,052220,방송과엔터테인먼트,1014,23000000,4410,51.88,,1.66,,-23.04,84,0,475,26,18,3,21.33,133.36,404.42,73,44.36,,,463,12,21,3.63,22.54,130.27,417.92,90,34.8,,,454,6,20,3.27,16.95,120.27,434.81,85,39.24,,,,,,,,,,,,,,115,-2,2,2.18,20.5,123.85,419.35,7,57.7,,,117,6,9,2.96,20.33,122.15,426.29,35,38.36,,,104,0,8,2.91,17.84,147.09,433.62,37,35.35,,,118,2,1,3.27,16.95,120.27,434.81,6,39.24,,,,,,,,,,,,,
대호에이엘,069460,비철금속,1183,67809102,1745,83.1,,1.25,,27.26,84,0,1740,93,59,8.35,110.68,77.76,150.3,114,11.4,,,1816,84,35,4.16,54,118.94,161.61,58,21.84,,,1685,58,14,1.47,58.6,98,162.73,21,62.04,,,,,,,,,,,,,,408,17,4,6.2,59.63,107.93,160.67,6,14.23,,,456,15,1,2.2,70.64,108,160.99,2,36.34,,,396,10,15,3.45,60.56,105.19,163.94,22,23.79,,,425,17,-6,1.47,58.6,98,162.73,-9,62.04,,,,,,,,,,,,,
오하임앤컴퍼니,309930,가구,408,21290990,1916,29.94,,1.38,,9.93,104,20,324,16,15,5.55,49.58,407.6,1215.86,71,34.24,,,410,21,25,8.38,47.4,269.9,1332.76,116,38.94,,,473,-24,10,,79.15,146.06,1394.23,64,33.65,,,,,,,,,,,,,,124,6,7,9.55,108.59,537.81,1367.71,35,25.98,,,120,-5,26,15.06,88.2,118.88,1490.7,121,9.02,,,109,-17,-25,,126.39,102.18,1372.49,-118,,,,119,-7,2,,79.15,146.06,1394.23,27,,,,,,,,,,,,,,
정원엔시스,045510,IT서비스,300,32209292,930,32.07,,0.67,,21.41,106,22,1663,7,12,2.92,131.05,107.57,155.37,37,34.68,,,1798,28,17,4.03,113.5,115.62,165.99,53,24.43,,,1945,16,9,2.17,112.68,107.92,171.87,29,24.99,,,,,,,,,,,,,,358,2,3,5.17,86.88,107.47,168.03,10,18.35,,,405,2,-1,4.13,119.05,86.38,167.66,-2,19.7,,,411,-5,-4,2.88,148.39,66.53,164.93,-14,23.6,,,771,17,11,2.17,112.68,107.92,171.87,35,24.99,,,,,,,,,,,,,
미래에셋비전스팩3호,448830,창업투자,106,4920000,2145,51.07,,1.05,,16.67,89,5,,0,0,,227.76,,2073.04,-284,,,,,-1,1,1.37,22.51,,1899.73,19,109.44,,,,0,2,2.06,23.17,,1941.4,42,50.27,,,,,,,,,,,,,,,0,0,4.99,22.81,,1909.39,10,47.35,,,,0,0,2.85,22.89,,1914.55,5,38.73,,,,0,0,2.9,23.1,,1924.76,10,36.62,,,,0,1,2.06,23.17,,1941.4,17,50.27,,,,,,,,,,,,,
한온시스템,018880,자동차부품,22162,678762552,3265,,181.39,0.78,,6.18,150,66,86277,2566,267,0.89,283.94,78.93,4159.66,38,211.29,4.45,940.01,95216,2836,589,2.21,268.52,71.08,3896.66,96,76.32,4.33,330.76,99987,955,-3586,-13.9,254.16,63.28,3333.25,-676,-5.93,,,105002,2438,123,0.48,,,,18,177.12,,,24046,653,101,0.64,282.48,74.56,3850.34,16,203.64,,,25599,716,-312,-5.02,274.02,64.51,3788.53,-64,-20.04,,,24998,937,-194,-4.17,282.7,64.26,3745.5,-40,-22.22,,,25356,-1376,-3181,-13.9,254.16,63.28,3333.25,-576,-5.93,,,25048,482,-180,,,,,-4,-743.37,,
화일약품,061250,제약,897,82874653,1082,12.58,,0.43,,80.26,105,21,1321,48,-63,-3.54,5.71,1048.96,415.69,-94,-29.71,,,1225,20,39,2.21,6.62,915.38,427.07,58,37.97,,,1198,8,65,3.43,6,736.39,394.75,86,14.84,,,,,,,,,,,,,,319,8,12,2.13,6.33,1003.44,430.47,17,29.26,,,316,2,-6,1.32,6.35,923.73,397.24,-7,40.63,,,296,1,1,-0.62,5.86,895.1,397.45,1,-97.64,,,266,-4,58,3.43,6,736.39,394.75,71,14.84,,,,,,,,,,,,,
오르비텍,046120,에너지장비및서비스,604,27449486,2200,27.85,,1.04,,-8.73,94,10,592,-118,-134,-23.14,106.6,110.55,315.86,-503,-8.71,,,640,-43,-22,-4.01,93.11,97.57,297.93,-80,-42.11,,,665,7,22,3.97,89.42,86,331.39,79,24.22,,,,,,,,,,,,,,170,8,5,1.35,90.79,93.1,301.89,20,123.33,,,159,-5,-7,3.21,95.86,74,322.52,-27,42.47,,,177,16,17,-3.19,85.24,96.72,334.54,60,-34.41,,,158,-11,7,3.97,89.42,86,331.39,26,24.22,,,,,,,,,,,,,
테이팩스,055490,전자장비와기기,616,4769650,12920,17.2,,0.4,1.55,20.99,99,14,1823,255,189,13.56,33.53,249.55,3802.01,4013,13.06,1.72,22.43,1458,66,81,5.39,30.91,97.99,3898.59,1708,16.89,1.04,17.64,1360,14,36,2.33,22.86,71.03,3952.71,751,16.94,1.57,26.64,,,,,,,,,,,,350,-1,3,4.13,32.6,93.15,3868.57,61,18.38,,,376,12,1,2.05,34.63,87.33,3872.04,27,43.01,,,327,7,14,1.99,24.44,71.04,3913.75,303,29.07,,,306,-3,17,2.33,22.86,71.03,3952.71,360,16.94,1.57,55.59,,,,,,,,,,,
대한유화,006650,화학,5538,6500000,85200,,,0.29,1.17,-47.5,110,25,22221,-2146,-1491,-7.66,17.93,109.5,4451.52,-22931,-7.48,0.58,-4.14,25000,-623,-290,-1.57,20.37,100.95,4363.01,-4468,-34.25,0.65,-21.27,28001,-599,-85,-0.47,22.8,126.35,4315.19,-1312,-59.22,1.29,-72.42,29180,306,637,1.5,,,,4208,20.25,,,6636,-157,-66,-0.99,21.83,20.8,4331.89,-1013,-47.54,,,7416,-63,-18,0.32,34.19,93.52,4327.54,-274,152.3,,,6828,-286,-203,-1.76,22.67,89,4278.06,-3121,-23.73,,,7121,-93,201,-0.47,22.8,126.35,4315.19,3096,-59.22,1.29,30.69,6847,24,,,,,,354,240.78,,
핑거,163730,IT서비스,1093,9365608,11670,135.7,,2.32,0.86,21.41,95,10,901,54,19,3.88,35.08,318.14,893.44,188,56.79,0.94,52.38,831,37,45,9.57,25.83,335.52,959.81,477,26.73,0.94,18.25,716,-5,9,1.7,32.23,282.69,951.74,86,99.04,1.18,81.91,,,,,,,,,,,,163,0,2,7.62,28.2,287.95,946.23,12,24.27,,,152,-1,2,6.16,24.05,307.53,948.86,14,23.83,,,200,-1,2,3.5,27.68,313.62,952.11,19,60.52,,,202,-3,4,1.7,32.23,282.69,951.74,41,99.04,1.18,169.74,,,,,,,,,,,
성호전자,043260,전기제품,600,61002189,984,7.13,,0.42,,-80.04,125,40,1536,20,-42,-4.77,179.7,84.47,78.52,-78,-15.1,,,2081,259,176,19.22,164.44,81.24,143.5,331,4.22,,,2073,63,81,6.54,156.03,79.15,270.91,138,8.14,,,,,,,,,,,,,,630,88,34,16.3,155.19,86.19,159.8,65,7.02,,,751,144,152,24.16,145.16,95.21,333.97,266,3.4,,,448,-19,-14,23.24,111.95,96.39,322.18,-24,3.33,,,244,-150,-91,6.54,156.03,79.15,270.91,-153,8.14,,,,,,,,,,,,,
에코앤드림,101360,화학,5069,17786114,28500,33.33,,2.26,,-47.5,110,25,605,23,1,0.09,75.36,141.52,1396.42,5,3560.29,,,515,-30,-102,-11.35,52.88,131.06,1667.85,-725,-24.29,,,1049,5,135,8.41,83.07,51.56,2393.79,856,25.6,,,,,,,,,,,,,,191,-6,-7,0.21,135.74,84.69,1656.39,-46,2793.81,,,285,3,-8,-0.19,177.81,36.44,1655.12,-59,-3401.08,,,208,-3,2,-0.14,80.03,51.62,2229.85,10,-3087.45,,,366,12,148,8.41,83.07,51.56,2393.79,837,25.6,,,,,,,,,,,,,
YG PLUS,037270,방송과엔터테인먼트,3235,63429410,5100,268.42,,1.97,,-23.04,105,20,1402,103,167,8.39,51.4,71.73,343.09,184,24.03,,,2236,212,223,14.12,35.13,107.16,407.52,340,12.9,,,1849,-7,20,0.73,40.51,108.51,412.22,19,192.97,,,,,,,,,,,,,,415,-20,-1,7.59,34.6,106.8,405.75,-9,23.8,,,481,4,22,3.96,46.27,229.47,411.15,28,34.22,,,410,-11,-10,-0.07,43.22,97.08,408.51,-13,-1575.28,,,544,20,9,0.73,40.51,108.51,412.22,14,192.97,,,,,,,,,,,,,
이수스페셜티케미컬,457190,화학,12567,30208280,41600,117.18,,10.24,,-47.5,95,10,,,,,,,,,,,,1175,-61,-62,,129.46,27.59,219.19,-333,-94.83,,,3321,142,105,9.7,146.23,45.74,284.06,355,88.71,,,4052,269,202,15.96,,,,667,62.37,,,522,14,-2,,144.33,29.39,218.34,-8,-262.25,,,1024,79,51,-3.31,145.77,51.13,270.14,168,-372.77,,,869,39,14,-1.31,134.77,43.2,274.73,46,-1022.99,,,906,9,43,9.7,146.23,45.74,284.06,142,88.71,,,,,,,,,,,,,
나노팀,417010,전자장비와기기,1177,20161328,5840,,,2.58,,20.99,105,20,385,30,41,28.35,158.51,106.59,83.93,243,,,,472,54,49,,58.19,244.3,388.14,259,59.86,,,324,-38,-37,-7.85,97.71,125.82,347.35,-189,-37.61,,,,,,,,,,,,,,102,5,4,7.79,67.21,139.46,388.16,19,77.52,,,89,-5,-5,3.55,76.15,265.03,382.86,-27,153.51,,,68,-14,-18,-1.6,87.67,161.57,364.31,-93,-280.06,,,65,-24,-17,-7.85,97.71,125.82,347.35,-87,-37.61,,,,,,,,,,,,,
패션플랫폼,225590,섬유/의류/신발/호화품,223,26636713,838,17.46,,0.29,,9.31,111,25,1099,120,97,15.58,44.5,172.5,2512.18,363,4.56,,,1060,81,64,9.06,33.1,136.45,2750.51,238,5.22,,,1046,17,11,1.75,34.43,206.08,2798.9,48,19.72,,,,,,,,,,,,,,247,9,9,7.71,32.59,156.51,2780.92,30,5.25,,,280,27,19,3.5,32.51,170.23,2853.99,73,10.24,,,202,25,16,5.07,32.93,155.25,2915.46,61,6.4,,,317,-44,-33,1.75,34.43,206.08,2798.9,-117,19.72,,,,,,,,,,,,,
셀레믹스,331920,생물공학,244,8164148,2990,1.99,,0.9,,-83.08,127,41,87,-57,-48,-22.86,19.48,537.91,381.48,-588,-9.87,,,66,-58,-39,,14.08,709.3,286.54,-475,-8.91,,,67,-19,123,56.96,8.2,544.13,587.03,1502,2.18,,,,,,,,,,,,,,18,-5,-4,,13.92,668.07,277.21,-47,,,,15,-8,124,,9.26,493.92,581.46,1521,,,,14,-5,96,,4.63,648.56,815.89,1172,1.6,,,20,-1,-93,56.96,8.2,544.13,587.03,-1144,2.18,,,,,,,,,,,,,
엔에이치스팩24호,437780,창업투자,107,5030000,2125,45.21,,1.09,,16.67,86,0,,0,0,,6.36,,1749.9,23,86.89,,,,-1,3,2.8,6.43,,1802.43,53,40.08,,,,0,2,2.46,6.37,,1849.76,47,43.95,,,,,,,,,,,,,,,0,1,2.86,6.65,,1814.34,12,39.69,,,,0,1,2.83,6.8,,1826.27,12,41.16,,,,0,1,2.76,6.99,,1838.51,12,39.68,,,,0,1,2.46,6.37,,1849.76,11,43.95,,,,,,,,,,,,,
로보로보,215100,교육서비스,720,20348454,3540,,,2.31,,19.24,106,20,119,-2,-4,-1.18,7.19,182.21,1399.28,-17,-384.56,,,143,2,14,4.59,7.31,121.15,1468.45,68,68.84,0.3,20.41,135,-15,-1,-0.34,7.57,208.46,1450.32,-5,-735.79,,,,,,,,,,,,,,32,-4,-1,3.3,8.26,162.58,1452.3,-3,96.29,,,34,-3,0,1.26,8.59,139.67,1454.6,2,243.41,,,31,-4,0,-0.68,7.94,162.25,1452.73,-2,-345.15,,,38,-4,0,-0.34,7.57,208.46,1450.32,-2,-735.79,,,,,,,,,,,,,
