회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
태광,023160,기계,5552,26500000,20950,8.47,,0.88,2.55,95.4,35,53,2497,454,368,7.81,13.31,289.48,3619.73,1350,11.93,1.06,12.29,3121,577,581,10.92,8.85,391.69,3989.84,2078,7.09,1.15,7.98,2668,399,461,8.2,8.34,382.76,4274.23,1695,10.42,1.42,14.4,,,,,,,,,,,,662,96,121,8.2,8.34,382.76,4274.23,442,10.42,1.42,55.2,626,74,102,7.01,9.98,294.95,4304.16,385,14.06,,,723,77,134,7.67,9.07,334.71,4418.03,554,12.84,1.35,50.23,814,116,297,11.2,10.39,286.09,4634.99,1093,10.43,,,,,,,,,,,,,
매일홀딩스,005990,식품,1461,13298304,10990,7.19,,0.34,,13.31,22,40,19793,734,169,1.95,89.96,91.05,9917.24,475,17.69,1.79,28.82,21464,822,864,13.77,74.44,147.56,10616.28,3622,2.25,2.45,5.04,21902,783,547,6.16,72.41,152.73,10932.09,1764,4.83,2.93,12.82,,,,,,,,,,,,5534,159,77,6.16,72.41,152.73,10932.09,116,4.83,2.93,195.59,5349,118,99,4.56,69.61,162.52,10930.2,217,7.26,,,5507,145,167,5,65.37,124.64,11032.54,512,7.51,,,5645,235,203,5.18,66.47,129.74,10917.02,687,7.24,,,,,,,,,,,,,
헥토파이낸셜,234340,IT서비스,2304,13970656,16490,29.55,,1.3,,29.95,20,38,1293,128,120,10.39,134.79,138.41,3287.3,1002,13.03,2.59,30.35,1531,126,109,8.28,159.51,131.5,3423.96,808,22.37,1.31,25.74,1593,133,90,6.9,198.34,125.14,3562.35,695,14.3,2.38,29.97,1873,163,131,8.58,,,,941,17.52,,,447,15,-21,6.9,198.34,125.14,3562.35,-138,14.3,2.38,-150.88,460,37,32,6.69,207.74,122.92,3576.08,224,12.7,,,445,38,27,5.16,192.26,130.83,3651.17,184,27.73,,,458,45,39,4.89,190.3,127.92,2495.22,288,33.03,,,516,43,36,,,,,251,65.82,,
크라운해태홀딩스,005740,식품,999,14847347,6730,5.38,,0.29,,13.31,43,60,9791,384,238,2.89,122.75,49.24,4640.93,541,12.54,1.47,17.91,10355,710,413,6.82,112.48,42.54,4902.79,1347,4.3,1.73,7.2,10469,676,436,7.35,105.23,42.98,5142.61,1543,3.56,2.36,8.17,,,,,,,,,,,,2668,113,82,7.35,105.23,42.98,5142.61,343,3.56,2.36,36.77,2638,204,125,6.99,104.26,40.41,5206.67,448,3.58,,,2734,146,81,6.08,102.98,48.19,5260.62,270,6.11,,,2638,108,56,5.7,102.66,48.68,5298.28,190,5.57,,,,,,,,,,,,,
레드캡투어,038390,도로와철도운송,1889,16720822,11300,7.13,,0.95,19.03,13.95,40,57,2621,363,212,11.45,222.66,30.18,4566.66,1236,7.71,4.72,34.77,3382,388,166,8.38,263.66,36.6,4772.85,968,8.05,5.77,45.23,3589,436,202,9.64,223.28,37.86,2455.35,1183,7.26,25.03,177.53,,,,,,,,,,,,913,84,36,9.64,223.28,37.86,2455.35,210,7.26,23.28,939.12,1053,179,106,12.37,250.43,31.98,2174.07,632,6.46,,,948,135,75,12.56,245.64,37.3,2263.94,447,7.65,2.57,67.13,889,103,50,12.91,242.14,42.23,2265.9,298,7.43,,,,,,,,,,,,,
동아화성,041930,자동차부품,1087,15800000,6880,4.35,,0.55,,8.96,27,44,3496,144,153,11.22,94.92,88.51,1723.74,973,8.94,1.38,11.73,3687,216,144,9.76,100.07,99.19,1867.42,905,9.1,1.82,15.77,3832,184,144,9.18,82.96,109.56,2011.48,923,5.81,2.8,15.01,,,,,,,,,,,,982,25,36,9.18,82.96,109.56,2011.48,235,5.81,2.8,58.83,1030,59,94,11.52,87.63,109.7,2102.51,599,4.15,,,1022,55,32,10.01,80.51,117.57,2142.78,204,5.51,,,1017,56,86,14.59,73.03,124.91,2250.17,544,3.96,,,,,,,,,,,,,
대성창투,027830,창업투자,856,54000000,1586,22.34,,0.88,,12.86,54,71,137,10,8,1.34,2.51,,197.65,18,143.4,,,124,21,22,3.02,1.64,,214.57,45,41.03,,,201,102,138,15.07,1.72,,265.85,256,7.06,,,,,,,,,,,,,,36,6,51,15.07,1.72,,265.85,95,7.06,,,20,5,3,13.3,1.04,,267.05,6,7.26,,,26,0,-28,3.75,0.58,,256.67,-52,28.12,,,17,0,12,4.03,0.58,,261.16,22,23.8,,,,,,,,,,,,,
그린리소스,402490,반도체와반도체장비,1449,16558888,8750,11.73,,2.03,,18.12,45,62,251,37,35,18.88,65.56,65.07,622.79,274,,,,165,33,26,7.22,39.52,189.39,1144.08,194,84.73,,,185,11,24,4.19,81.73,50.83,1329.53,140,63.68,,,1004,53,,,,,,332,26.33,,,57,-5,7,4.19,81.73,50.83,1329.53,39,63.68,,,200,8,29,7.42,102.7,70.94,1397.79,172,26.87,,,258,8,12,8.24,95.57,64.95,1428.23,72,22.13,,,281,19,77,18.98,92,62.53,756.57,462,11.53,,,,,,,,,,,,,
iM금융지주,139130,은행,24811,162054666,15310,6.47,5.4,0.4,3.27,7.49,52,69,66271,6220,4454,7.41,1304.3,,543.19,2427,2.88,9.3,26.78,82641,5343,4122,6.73,1385.78,,573.65,2293,3.7,6.48,23.6,80505,2634,2016,3.6,1417.12,,584.95,1270,6.44,6.11,38.72,,6144,4793,7.66,,,,2833,5.4,,,20944,-422,-425,3.6,1417.12,,584.95,-223,6.44,6.11,-220.66,18351,2091,1587,4.36,1484.4,,590.07,919,5.89,,,22718,1986,1593,6.25,1489.75,,607.38,931,5.65,,,16788,1557,1252,6.45,1491.68,,616.12,753,5.81,,,,499,389,,,,,210,73.05,,
금호건설,002990,건설,1559,36996760,4215,7.16,,0.67,,29.81,75,92,20485,559,208,3.54,211.26,89.19,205.16,570,12.27,7.14,85.44,22176,218,7,0.22,260.22,98.38,193.43,30,174.44,,,19142,-1818,-2285,-64.49,588.77,76.75,71.84,-6060,-0.44,,,20571,504,260,11.33,,,,722,5.84,,,5215,55,13,-64.49,588.77,76.75,71.84,63,-0.44,,,4680,57,8,-64.69,648.44,77.79,72.55,34,-0.41,,,5312,162,104,-54.17,607.22,76.2,77.8,273,-0.72,,,5234,154,76,9.97,568.43,75.81,82.11,218,6.07,,,5343,133,120,,,,,56,74.84,,
HS화성,002460,건설,1177,10150000,11600,3.55,,0.27,,29.81,43,60,6457,145,227,6.28,109.03,162.4,523,2145,4.9,4.76,18.82,9081,253,192,5.77,168.43,179.91,548.77,2074,5.23,4.61,21.72,6128,237,135,3.17,117.65,77.23,560.51,1181,8.21,5.16,39.48,,,,,,,,,,,,1512,-2,45,3.22,117.65,77.23,560.51,389,8.07,5.16,119.72,1511,106,69,1.63,105.9,72.41,558.82,460,15.5,,,1161,24,33,2.39,118.28,66.68,565.98,370,12.35,,,2955,338,226,8.43,79.06,104.89,599.35,2051,3.08,,,,,,,,,,,,,
파워넷,037030,전기제품,685,25199918,2720,6.97,,0.51,,-64.02,72,89,2111,57,17,1.89,56.21,89.55,357.11,93,30.77,,,1862,71,-2,-0.21,58.34,86.89,343.74,-10,-305.56,,,3230,133,90,16.36,84.3,146.21,412.47,803,2.84,,,,,,,,,,,,,,963,24,-142,16.36,84.3,146.21,412.47,-258,2.84,,,1060,44,34,13.12,90.88,131.62,422.75,175,3.16,,,1166,96,75,12.9,87.94,58.63,447.49,257,4.03,,,1005,67,101,6.93,82.84,64.12,431.25,205,7.87,,,,,,,,,,,,,
그리티,204020,섬유/의류/신발/호화품,418,19450832,2150,8.02,,0.49,,13.44,44,61,1431,29,18,2.99,29.49,114.7,562.07,100,29.77,1,29.69,1761,111,84,11.72,24.1,189.78,637.22,421,7.24,3.28,23.59,1947,123,97,12.31,26.7,118.38,710.72,482,6.01,3.79,21.99,,,,,,,,,,,,365,8,2,12.31,26.7,118.38,710.72,12,6.01,3.79,884.17,410,13,10,11.57,50.89,62.1,699.93,50,6.1,,,621,24,17,7.76,98.48,59.22,697.03,85,14.17,,,565,36,24,6.35,74.59,67.88,720.01,124,8.59,,,,,,,,,,,,,
LS ELECTRIC,010120,전기장비,147750,30000000,492500,55.55,52.15,7.41,,42.52,44,60,33771,1875,912,5.95,114.47,104.47,953.1,3010,18.74,1.95,35.76,42305,3249,2077,12.61,116.52,105.19,1056.23,6865,10.66,3.83,39.91,45518,3897,2422,13.44,137.3,98.7,1146.29,7957,20.21,1.8,36.08,48683,4202,2834,14.64,,,,9444,52.15,,,13595,1199,628,13.44,137.3,98.7,1146.29,2088,20.21,1.8,137.52,10321,873,674,13.06,147.27,115.42,1135.56,2329,22.85,,,11930,1086,673,12.6,135.94,102.55,1180.34,2235,38.47,,,12163,1008,659,14,125.94,101.49,1230.22,2214,32.09,,,14199,1220,826,,,,,2730,180.43,,
우원개발,046940,건설,628,18074350,3475,2.08,,0.46,,29.81,69,85,1963,6,37,3.67,58.99,153.55,1055.83,207,15.86,,,2525,14,15,1.43,85.47,124.78,1058.86,82,38.35,,,3028,28,7,0.71,120.15,92.15,1068.08,41,59.79,,,,,,,,,,,,,,963,24,-4,0.71,120.15,92.15,1068.08,-23,59.79,,,891,9,10,0.72,132.03,87.52,1079.69,53,63.29,,,1004,122,92,9.05,133.91,93.38,1182.76,510,5.45,,,938,266,204,24.91,86.32,113.37,1432.49,1128,1.9,,,,,,,,,,,,,
지누스,013890,가구,2757,22254576,12390,7.59,,0.41,0.73,18.85,70,86,11596,656,294,5.32,78.04,98.69,6415.35,1333,21.83,1.51,33.1,9523,183,53,0.85,66.42,88.86,5794.34,233,63.9,0.55,34.28,9204,-54,-68,-1.05,77.21,82.58,5078.26,-303,-77.82,0.38,-29.03,10360,630,240,,,,,1078,11.49,,,2890,160,200,-1.05,77.21,82.58,5078.26,900,-77.82,0.38,9.85,2499,275,187,3.85,72.68,80.18,5224.84,838,17.52,,,2295,291,76,6.72,57.67,85.5,5291.3,340,8.75,,,2417,-76,-99,5.68,67.73,91.08,5203.72,-446,9.67,,,3150,140,,,,,,359,34.47,,
한진중공업홀딩스,003480,가스유틸리티,1373,29529812,4650,2.05,,0.29,,5.14,55,71,14401,371,149,4.44,444.19,68.62,138.84,498,7.83,2.57,17.75,12426,394,79,2.23,407.27,67.49,139.63,256,12.55,3.11,34.48,11649,459,608,15.5,339.85,60.49,171.26,1915,1.92,3.26,5.05,,,,,,,,,,,,3573,138,381,15.5,339.85,60.49,171.26,1204,1.92,3.26,8.03,4932,384,280,16.63,324.48,68.65,186.4,894,1.73,,,2012,8,-7,16.68,281.76,59.67,186.46,-22,2.38,,,1609,104,60,17.26,269.28,62.72,189.62,189,2.22,,,,,,,,,,,,,
에스앤더블류,103230,조선,301,7200000,4175,4.26,,0.56,,27.8,56,72,360,25,23,5.72,45.87,92.86,1081.31,323,13.32,,,436,32,35,7.88,46.97,98.25,1161.93,482,8.37,,,471,35,48,10,43.11,64.12,1283.92,662,4.91,,,,,,,,,,,,,,152,21,32,10,43.11,64.12,1283.92,445,4.91,,,125,-1,18,11.14,61.01,83.78,1328.61,256,4.16,,,120,7,11,11.43,57.55,99.29,1359.41,150,4.25,,,116,4,9,14.04,56.66,77.57,1390.07,128,4.53,,,,,,,,,,,,,
KH바텍,060720,핸드셋,2697,23677442,11390,11.83,12.27,0.92,,-43.44,30,46,3361,353,250,11.06,50.32,144.86,1953.45,1048,13.26,2.16,27.42,3636,336,309,12.92,38.65,120.12,2153,1307,11.24,2.72,28.81,3110,219,213,8.33,47.55,99.89,2230.34,900,9.04,4.05,34.18,4328,332,218,7.98,,,,912,12.49,,,622,32,42,8.33,47.55,99.89,2230.34,177,9.04,3.44,147.48,615,37,52,9.04,46.73,104.45,2222.3,220,8.74,,,1365,116,20,6.16,82.3,93.61,2239.14,87,15.71,0.48,53.76,1684,141,114,8.65,63.6,132,2352.09,480,12.64,,,664,38,,,,,,127,89.9,,
원익머트리얼즈,104830,화학,4331,12608000,34350,12.67,,0.85,,-48.01,30,46,5813,888,577,13.78,30.91,89.8,6919.17,4579,6.2,2.82,17.47,3917,247,138,3.1,11.15,193.24,6966.48,1098,27.37,0.5,13.66,3107,519,318,6.84,21.23,158.3,7428.64,2523,6.83,2.03,13.87,3196,547,425,8.53,,,,3383,10.15,,,796,126,-4,6.84,21.23,158.3,7428.64,-35,6.83,2.03,-1004.31,780,148,121,7.35,22.13,89.46,7551.21,963,7.01,,,750,113,99,6.35,26.69,126.47,7708.93,789,9.01,,,828,142,125,6.9,24.27,130.11,7907.76,994,11.84,,,838,145,84,,,,,611,56.24,,
미원홀딩스,107590,화학,1568,2320000,67600,6.5,,0.55,,-48.01,45,61,4993,228,266,9.54,89.57,47.92,16801.64,8699,12.65,0.64,8.03,4432,156,170,5.82,73.19,66.19,17673.36,5696,13.83,0.89,12.26,4766,230,292,10.23,66.11,62.42,19451.64,10884,7.19,0.89,6.42,,,,,,,,,,,,1160,24,10,10.23,66.11,62.42,19451.64,16,7.19,0.89,4352.18,1284,68,108,9.58,72.02,72.41,20042.95,4052,6.89,,,1181,44,57,7.84,69.45,64.74,20470.08,2423,8.58,,,1282,69,106,8.88,64.89,67.24,21158.93,3907,6.77,,,,,,,,,,,,,
위메이드플레이,123420,게임엔터테인먼트,833,10552334,7890,2.02,,0.31,,15.92,72,87,1340,9,-5,-0.21,81.78,263.17,3894.41,-34,-368.23,,,1217,-4,43,2,71.62,298.98,3999.04,376,33.01,,,1204,11,245,10.17,58.32,41.29,4455.22,2053,3.37,,,,,,,,,,,,,,318,19,252,10.17,58.32,41.29,4455.22,2150,3.37,,,324,18,41,11.86,57.62,268.42,4529.64,337,2.59,,,296,25,136,16.78,11.14,456.68,4741.75,1092,2.98,,,311,34,42,18.5,14.86,434.49,4837.26,330,2.36,,,,,,,,,,,,,
핑거스토리,417180,양방향미디어와서비스,338,17548623,1925,6.35,,1.05,,27,55,70,174,10,-36,-39.36,32.64,483.56,983.13,-273,-26.97,,,184,14,17,9.06,40.36,300.65,1339.4,126,25.74,,,184,15,17,6.74,40.99,248.83,1440.17,100,28.52,,,,,,,,,,,,,,45,3,6,6.74,40.99,248.83,1440.17,36,28.52,,,43,3,5,9.27,40.3,277.58,1471.92,32,15.1,,,42,2,39,18.05,32.79,307.63,1727.18,232,9.06,,,44,2,1,17.94,32.66,308.59,1733.77,7,7.34,,,,,,,,,,,,,
우리기술투자,041190,창업투자,6325,84000000,7530,2.98,,0.72,,12.86,40,55,354,-4309,-3278,-58.18,20.71,,856.37,-3903,-0.96,,,1707,1539,1220,26.51,21.16,,1145.97,1452,4.43,,,1923,1757,1477,24.89,20.65,,1489.2,1759,3.93,,,,,,,,,,,,,,831,751,674,24.89,20.65,,1489.2,802,3.93,,,227,154,148,25.37,20.32,,1524.53,177,3.27,,,1715,1630,1307,30.63,21.11,,1833.18,1555,3.43,,,18,-9,-10,30.09,21.04,,1830.88,-11,4.78,,,,,,,,,,,,,
더본코리아,475560,호텔/레스토랑/레저,3576,14776640,24200,9.34,,1.47,1.24,18.99,40,55,2822,258,160,16.89,66.47,116.96,4843.7,1408,,,,4107,256,209,17.67,57,171.71,5871.37,1837,,,,4642,360,310,15.52,31.81,302.17,3312.81,2591,12.35,0.94,11.41,,,,,,,,,,,,1172,95,94,,31.81,302.17,3312.81,699,,0.94,,1107,62,63,,29.04,323.53,3355.42,431,,,,742,-225,-238,,34.38,281.8,3039.11,-1615,,,,874,-44,-27,,28.66,317.23,3003.78,-180,,,,,,,,,,,,,,
뉴파워프라즈마,144960,반도체와반도체장비,2490,43692624,5700,11.73,,0.81,,18.12,40,55,3529,141,203,11.79,138.16,70.68,5388.1,585,6.05,1.41,8.08,3507,161,163,8.16,143.01,49.4,5785.49,441,11.9,0.95,10.5,5198,325,232,7.43,138.34,41.54,6361.72,437,10.11,1.13,10.59,,,,,,,,,,,,1448,146,164,7.67,138.34,41.54,6361.72,188,9.79,1.13,29.47,1082,34,2,7.87,152.07,42.08,6495.49,77,9.6,,,1633,122,1,5.21,151.97,45.68,6398.22,66,15.66,,,1514,60,70,7.76,131.69,54.84,6739.35,155,10.85,,,,,,,,,,,,,
보성파워텍,006910,전기장비,2658,49129824,5410,12.73,,2.5,,42.52,35,50,542,-45,-111,-12.9,5.79,562.85,230.1,-226,-16.44,,,785,33,44,5.26,13.88,273.47,246.56,89,36.86,,,771,48,60,6.8,7.64,379.18,268.72,121,21.05,,,,,,,,,,,,,,344,36,44,6.8,7.64,379.18,268.72,89,21.05,,,175,15,11,6.66,18.88,142.83,273.21,23,20.87,,,558,137,110,16.78,32.21,179.77,316.02,224,10.69,,,368,62,44,21.77,28.33,190.38,331.81,89,10.95,,,,,,,,,,,,,
INVENI,015360,가스유틸리티,3722,5700000,65300,5.28,,0.45,6.13,5.14,61,76,14702,15,-25,-2.05,187.06,78.22,1664.43,-1661,-18.97,7.94,-107.02,11421,132,341,4.99,169.98,71.62,1617.56,3939,8.38,26.52,157.91,11604,243,286,6.16,154.65,66.05,1649.92,4840,10.41,7.94,58.92,,,,,,,,,,,,3791,33,-56,6.16,154.65,66.05,1649.92,-941,10.41,5.95,-227.47,5326,242,198,6.54,169.29,58.97,1673,3297,8.82,,,2471,501,512,13.35,103.45,57.66,1843.48,8525,4.48,,,1503,161,88,13.17,110.21,97.75,1869.17,1476,4.93,,,,,,,,,,,,,
창해에탄올,004650,음료,893,9190885,9720,7.99,,0.53,,13.7,60,75,1094,98,3,0.06,44.21,65.48,3091.22,8,1273.81,4.65,4891.03,1164,146,-37,-2.99,49.43,71.21,2924.56,-418,-23.24,6.18,-118.54,1375,174,124,9.71,39.26,88.78,3100.61,1362,6.6,6.67,36.37,,,,,,,,,,,,306,13,9,9.71,39.26,88.78,3100.61,99,6.6,6.67,498.29,300,41,35,10.42,41.68,86.87,3079.35,385,6.06,,,320,53,39,9.68,33.38,99.97,3155.32,435,7.04,,,280,40,27,8.27,35.77,99.28,3225.95,297,8.13,,,,,,,,,,,,,
동진쎄미켐,005290,반도체와반도체장비,20386,51414494,39650,19.24,,1.96,,18.12,18,33,14572,2163,1562,25.51,96.11,116.89,2505.18,3102,9.66,0.43,4.19,13099,1762,1235,16.95,92.3,121.85,2920.55,2476,15.63,0.31,4.85,14081,2082,1435,17.17,97.66,117.9,3491.43,3010,6.94,0.96,6.64,11862,1729,1060,10.31,,,,2081,19.05,,,5846,742,305,17.17,97.66,117.9,3491.43,739,6.94,0.96,27.06,3681,585,361,16.4,92.57,119.65,3597.28,729,9.76,,,3768,538,55,12.22,84.46,116.55,3622.03,134,14.42,,,2999,404,232,10.76,81.55,89.38,3713.87,459,19.97,,,3013,421,,,,,,,,,
우주일렉트로,065680,핸드셋,3303,9240471,35750,14.39,,1.12,,-43.44,40,55,1864,205,122,5.54,29.87,254.91,4828.75,1231,11.01,2.21,20.44,1599,80,56,2.5,33.28,245.02,4829.38,586,26.34,0.97,21.47,1762,201,198,8.46,33.02,284.01,5205.44,2087,8.1,1.78,12.13,,,,,,,,,,,,439,54,74,8.46,33.02,284.01,5205.44,783,8.1,1.78,32.3,495,67,59,9.03,33.68,280.5,5186.39,625,11.4,,,432,50,26,7.91,31.84,285.89,5239.27,284,18.08,,,483,64,73,9.47,33.52,267.32,5385.77,787,15.35,,,,,,,,,,,,,
우진,105840,기계,3468,20197670,17170,28.24,,1.75,,95.4,30,45,1241,119,118,6.38,28.59,195.72,1030.62,466,17.99,1.79,31.41,1291,154,139,7.19,21.8,272.22,1105.91,574,16.19,2.15,33.95,1407,161,168,7.59,19.02,353.39,1206.24,670,9.51,3.92,36.39,,,,,,,,,,,,407,26,37,7.59,19.02,353.39,1206.24,134,9.51,3.14,145.61,272,-7,-11,4.37,18.63,175.36,1149.83,-39,18.02,1.45,-248.96,349,38,20,2.09,17.19,194.84,1143.76,67,59.36,,,476,98,102,6.67,18.89,196.19,1232.63,447,23.36,,,,,,,,,,,,,
롯데렌탈,089860,도로와철도운송,10893,36309388,30000,8.78,8.05,0.71,4,13.95,23,38,27389,3084,883,7.48,434.42,45.47,611.99,2577,10.73,3.25,34.93,27523,3052,1152,9.01,392.07,43.62,652.73,3275,8.47,4.32,36.64,27924,2848,1027,7.51,377.1,28.92,681.14,2917,10.27,4.01,40.81,29666,3155,1331,8.75,,,,3726,8.05,,,7208,717,228,7.51,377.1,28.92,681.14,689,10.27,4.01,173.11,6856,670,298,8.57,394.08,30.79,673.07,818,8.61,,,7488,772,301,8.17,383.42,25.09,689.41,833,10.69,,,7580,890,387,8.5,386.95,26,711.36,1075,8.64,,,7737,822,335,,,,,958,31.31,,
리파인,377450,상업서비스와공급품,2211,17330000,12760,11.27,,1,,16.84,24,39,551,179,177,12.89,9.18,1067.51,9069.91,1020,8.72,,,665,226,217,14.55,9.01,1027.98,10266.05,1251,6.95,,,678,205,206,12.53,6.57,1354.56,11443.35,1190,10.78,,,,,,,,,,,,,,160,35,36,12.53,6.57,1354.56,11443.35,210,10.78,,,156,45,42,10.7,6.17,1433.01,11687.74,244,12.25,,,170,64,56,9.9,18.4,548.1,12686.49,321,14.79,,,152,48,62,10.02,5.06,2141.51,12647.57,357,12.45,,,,,,,,,,,,,
한국비엔씨,256840,건강관리장비와용품,3119,68394886,4560,22.57,,1.32,,149.69,40,55,423,-101,-445,-38.11,22.32,895.46,2655.52,-690,-6.74,,,810,60,261,13.06,10.24,567.36,3015.42,378,9.78,,,892,107,133,6.06,12.93,554.33,3266.93,196,21.18,,,,,,,,,,,,,,258,17,86,6.06,12.93,554.33,3266.93,126,21.18,,,254,38,51,7.02,11.76,666.11,3331.77,74,16.72,,,246,16,3,7.03,16.06,687.66,3336.68,5,22.28,,,223,-14,-4,6.11,16.56,619.55,3333.94,-3,24.85,,,,,,,,,,,,,
한국전력,015760,전기유틸리티,298513,641964077,46500,3.62,3.38,0.64,,4.29,50,64,712579,-326552,-244291,-46.91,459.06,36.8,733.49,-38112,-0.57,,,882195,-45416,-47161,-12.63,543.28,30.22,585.17,-7512,-2.52,,,933989,83647,36220,9.22,496.69,27.75,703.24,5439,3.69,1.06,3.92,976794,148242,90050,20.1,,,,13750,3.38,,,235291,24190,10320,9.22,496.69,27.75,703.24,1582,3.69,1.06,13.46,242240,37536,23617,13.37,479.69,27.86,768.58,3627,2.64,,,219501,21359,11764,15.96,472.28,27.2,804.35,1771,3.99,,,275724,56519,37900,19.43,430.02,29.01,920.82,5850,2.81,,,239120,32633,17864,,,,,2367,19.65,,
DMS,068790,디스플레이장비및부품,1499,23687123,6330,0.7,,0.28,1.58,19.55,50,64,3170,535,325,9.08,29.1,129.19,2115.89,1047,5.71,2.09,11.87,1645,289,293,5.28,32.31,84.74,2226.55,667,10.17,1.33,13.43,1706,346,403,6.17,35.11,110,2370.99,812,7.25,1.7,11.32,,,,,,,,,,,,825,353,188,6.17,35.11,110,2370.99,505,7.25,1.7,18.2,457,124,123,6.5,35.41,118.44,2375.45,276,7.28,,,237,-71,-156,-0.51,27.23,21.91,2225.56,-718,-94.74,,,577,93,2064,52.28,28.52,72.82,3799.04,9012,0.7,,,,,,,,,,,,,
한양증권,001750,증권,2431,12728534,19100,4.61,,0.45,,7.83,35,49,11171,372,240,5.39,227.15,,416.27,1813,4.53,9.74,41.78,9990,463,348,7.33,257.03,,453.43,2623,3.5,8.71,28.89,8333,544,388,7.73,236.73,,497.08,2927,4.01,8.09,32.39,,,,,,,,,,,,2221,77,53,,236.73,,676.67,402,,8.09,213.29,2003,294,211,,921.56,,509.93,1590,,,,2465,178,136,9.12,749.93,,530.95,1028,4.89,,,2059,189,143,10.17,800.25,,552.47,1076,4.29,,,,,,,,,,,,,
삼진제약,005500,제약,2575,13320000,19330,12.16,,0.9,,63.34,35,49,2740,232,219,8.59,47.38,80.43,2002.11,1575,16.28,3.12,48.35,2921,205,189,6.99,58.24,46.06,2011.52,1360,15.88,3.7,54.05,3083,316,392,14.89,62.49,42.34,2133.34,2823,6.4,4.43,24.99,,,,,,,,,,,,845,92,68,14.89,62.49,42.34,2133.34,493,6.4,4.43,143.15,709,48,37,15.62,68.65,44.9,2089.57,268,6.15,,,746,80,47,7.36,66.16,47.71,2123.23,337,13.24,,,831,98,68,8.08,69.8,52.1,2174.87,492,12.09,,,,,,,,,,,,,
오뚜기,007310,식품,15350,4007830,383000,15.19,,0.63,2.35,13.31,33,47,31833,1857,2785,16.53,83.3,67.8,10616.72,73135,6.51,1.89,11.27,34545,2549,1617,8.55,69.44,70.21,11197.3,40005,10,2.25,19.31,35391,2220,1376,6.86,64.9,63.16,11685.47,34108,11.6,2.28,22.64,36653,1922,1240,5.79,,,,30440,12.58,,,8922,236,-1,6.86,64.9,63.16,11685.47,1209,11.6,2.28,639.05,9208,575,332,6.12,69.76,60.86,11618.92,8358,13.54,,,9020,451,341,5.61,64.95,63.31,11781.33,7868,13.88,,,9555,553,320,4.9,63.28,70.65,11929.37,7786,16.28,,,8990,291,,,,,,,,,
광주신세계,037710,백화점과일반상점,2507,7957190,31500,6.1,,0.28,6.98,-14.52,40,54,1849,656,569,7.42,15.64,231.88,9793.18,7118,4.5,6.88,30.74,1796,549,483,6,14.07,300.41,10214.14,6055,4.96,7.32,36.27,1836,523,462,5.58,46.7,56.73,10567.35,5803,4.97,7.63,36.34,,,,,,,,,,,,531,164,119,5.58,46.7,56.73,10567.35,1490,4.97,7.63,141.51,455,129,113,5.41,48.01,54.94,10498.16,1419,4.88,,,445,118,95,5.07,44.72,28.65,10618.03,1195,5.68,,,414,101,85,4.91,44.98,32.34,10724.64,1064,5.9,,,,,,,,,,,,,
