회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
신성에스티,416180,전기제품,2689,9039778,29750,24.33,,2.61,0.67,1576.91,20,35,425,26,68,28.59,78.51,63.06,684.08,970,,,,1065,79,93,,135.53,93.67,1009.26,1326,,,,1247,84,91,13.64,40.44,151.84,2089.03,1223,19.83,0.82,19.79,,,,,,,,,,,,,,,,,,,,,,,307,32,25,,41.81,153.49,2103.66,273,,,,347,32,22,,40.05,155.31,2152.24,243,,,,337,22,20,,40.66,140.59,2196.82,223,,,,,,,,,,,,,,
LG유플러스,032640,무선통신서비스,47547,436611361,10890,8.92,8.54,0.54,5.97,10.22,30,45,138511,9790,7242,9.47,143.39,64.09,202.06,1632,8.34,4.04,33.35,139060,10813,6626,8.37,134.03,66.59,221.58,1519,7.28,5.88,42.14,143726,9980,6302,7.49,129.54,53.8,233.28,1426,7.17,6.35,44.86,146794,9417,5562,6.46,,,,1275,8.54,,,38209,1955,1052,7.49,129.54,53.8,233.28,231,7.17,3.91,170.36,35770,2209,1304,7.26,134.06,80.83,231.66,300,7.23,,,34937,2540,1646,6.51,135.64,88.49,239.03,375,7.76,2.55,65.66,38013,2460,1349,6.25,132.64,91.1,240.33,315,8.03,,,38074,2208,1139,,,,,279,38.97,,
기가비스,420770,반도체와반도체장비,3144,12675758,24800,35.43,,1.53,3.23,11.32,41,55,440,159,144,25.31,18.95,371.56,61077.36,1376,,,34.6,997,338,278,34.36,40.94,258.42,4631.8,2633,,,28.66,914,350,327,20.87,6.23,968.87,8286.66,2745,26.88,1.08,31.05,,,,,,,,,,,,209,81,64,,6.23,968.87,8286.66,503,,1.08,159.14,62,-9,2,,18.82,596.51,7895.77,18,46.35,,,90,3,9,5.32,12.71,3644.17,7932.24,73,61.81,,,40,-3,13,4.31,12.7,2851.41,7985.24,106,56.73,,,,,,,,,,,,,
대우건설,047040,건설,13716,415622638,3300,4.18,5.06,0.33,,124.17,45,59,86852,7383,4849,16.47,225.15,94.07,73.35,1166,4.95,,,104192,7600,5080,14.55,199.1,104.78,98.33,1213,3.45,,,116478,6625,5215,13.19,176.79,125.78,120.91,1231,3.37,,,104010,3696,2766,6.51,,,,652,5.06,,,27782,779,1093,13.19,176.79,125.78,120.91,257,3.37,,,24873,1148,915,12.64,195.46,138.06,125.21,213,3.06,,,28215,1048,965,9.76,191.03,150.55,129.79,228,3.88,,,25478,623,403,7.97,196.02,151.63,131.64,92,4.86,,,25388,874,523,,,,,116,28.4,,
대양전기공업,108380,조선,1211,9567333,12660,9.23,,0.5,,56.98,44,58,1366,73,88,3.96,14.7,218.12,4497.86,924,16.24,0.67,10.55,1304,-99,-75,-3.37,19.52,204.06,4325.07,-784,-15.32,,,1543,37,84,3.77,32.02,154.61,4495.97,876,13.38,,,1892,113,131,5.64,,,,1369,9.25,,,501,27,27,3.77,32.02,154.61,4495.97,283,13.38,,,414,24,37,4.61,29.02,157.25,4573.45,386,11.86,,,499,31,42,5.99,29.6,159.89,4662.45,439,9.75,,,447,29,25,5.72,28.55,167.36,4715.3,264,8.79,,,532,30,,,,,,,,,
케이티알파,036030,인터넷과카탈로그소매,1772,49019283,3615,11.85,,0.69,,15.4,40,54,4237,34,-89,-4.32,79.44,113.35,625.22,-210,-34.55,,,4642,98,68,3.05,79.5,103.21,646.53,138,39.29,,,4304,123,163,6.92,76.77,109.41,674.55,332,18.05,,,,,,,,,,,,,,1138,11,-4,6.92,76.77,109.41,674.55,-9,18.05,,,1065,87,82,7.81,65.97,112.43,691.24,168,13.95,,,1079,87,28,6.17,69.21,116.33,696.88,56,14.48,,,994,33,44,5.86,68.64,118.83,705.84,90,13.61,,,,,,,,,,,,,
한화시스템,272210,우주항공과국방,38540,188919389,20400,28.94,27.57,1.75,1.37,23.41,67,81,20895,1120,979,6.04,73.87,162.08,138.65,630,25.41,1,30.43,21880,391,-808,-3.63,95.43,114.48,127.3,-405,-26.03,2.37,-61.06,24531,929,3431,16.87,108.12,62.8,138.95,1849,9.39,1.61,14.99,27830,2222,1359,6.4,,,,740,27.56,,,7821,212,422,16.87,108.12,62.8,138.95,231,9.39,1.61,119.81,5444,393,503,10.02,118.25,61.99,138.82,274,15.11,,,6873,798,270,7.6,127.97,70.21,141.84,150,21.38,,,6392,570,81,6.02,130.45,63.87,142.85,50,25.36,,,9066,473,654,,,,,189,108.14,,
티엘비,356860,반도체와반도체장비,1249,9832630,12700,46.86,32.9,1.12,1.57,11.32,60,74,1781,134,124,16.09,50.18,111.4,3286.9,1262,16.12,0.61,9.9,2215,385,305,31.25,46.84,201.56,2181.74,3108,6.05,1.6,9.65,1713,30,25,2.26,56.53,132.57,2167.39,256,119.45,0.65,77.72,1773,50,39,3.42,,,,386,32.86,,,481,11,5,2.26,56.53,132.57,2167.39,52,119.45,0.65,380.72,442,-3,2,0.81,63.7,85.93,2131.55,23,290.33,,,395,-1,11,0.74,59.51,108.19,2154.61,115,282.71,,,464,28,8,2.4,61.83,100.94,2171.31,81,47.78,,,471,25,23,,,,,158,80.56,,
신화콘텍,187270,전기제품,302,10143845,2980,5.55,,0.42,1.68,1576.91,56,70,439,24,34,7.23,78.34,70.49,953.51,351,13.38,,,449,40,47,8.59,61.6,65.26,1074.53,458,9.03,,,519,49,39,6.7,55.37,75.52,1149.15,390,11.84,1.08,11.63,,,,,,,,,,,,133,9,0,6.7,55.37,75.52,1149.15,9,11.84,1.08,505.2,137,23,19,8.3,56.66,76.17,1177.53,187,9.34,,,122,13,23,8.03,52.92,79.67,1221.42,227,9.11,,,128,14,12,8.58,43.95,99.1,1244.09,113,6.49,,,,,,,,,,,,,
HDC랩스,039570,건설,2279,25957601,8780,19.73,,0.79,5.13,124.17,37,51,2746,97,91,4.23,54.77,212.65,2086.86,527,23.14,3.69,118.51,6107,123,124,4.72,46.85,229.16,2113.71,479,15.87,5.92,83.17,6063,105,132,5.07,48.28,229.72,2101.5,507,14.69,6.04,78.54,6224,41,90,3.49,,,,347,25.32,,,1766,52,44,5.07,48.28,229.72,2101.5,171,14.69,6.04,232.92,1336,1,18,4.87,50.39,226.31,2032.31,68,18.07,,,1546,20,28,4.66,48.3,225.11,2048.91,109,19.29,,,1572,3,25,4.54,43.67,254.57,2066.04,97,18.28,,,1771,16,,,,,,,,,
서호전기,065710,운송인프라,1172,5150000,22750,11.21,,1.2,6.59,7.54,31,45,743,148,174,21.97,18.33,174.36,3236.41,3374,6.19,4.78,29.27,602,125,113,12.98,12.94,322.03,3480.38,2187,8.14,8.43,66.32,662,130,155,17.04,10.44,392.74,3678.65,3009,6.32,7.88,47.89,,,,,,,,,,,,154,21,25,17.04,10.44,392.74,3678.65,496,6.32,5.25,193.03,84,12,43,17.95,16.79,258.56,3649.97,827,6.2,,,110,10,27,15.3,12.44,332.69,3753.06,515,7.15,2.55,92.87,132,14,10,11.27,22.78,192.26,3695.29,190,10.35,,,,,,,,,,,,,
아셈스,136410,화학,743,11019106,6740,17.46,,1.14,,89.54,51,65,420,61,57,16.98,104.1,75.31,558.95,599,,,,531,87,73,15.34,68.61,134.75,848.14,652,15.12,,,477,60,33,5.37,64.39,68.39,903.87,283,24.03,,,586,100,76,11.36,,,,649,10.39,,,128,18,-6,5.37,64.39,68.39,903.87,-60,24.03,,,130,20,15,4.72,63.47,72.66,931.18,137,32.96,,,136,20,9,4.5,63.78,67.81,948.7,88,27.44,,,149,25,28,6.84,55.61,65.64,993.01,222,19.1,,,,,,,,,,,,,
포스코DX,022100,IT서비스,29662,152034729,19510,37.38,,5.87,0.51,28.77,36,50,8693,-195,-139,-3.91,80.11,158.86,372.81,-93,-70.17,0.76,-53.4,11527,647,459,11.84,105.7,132.45,446.42,300,20.85,1.2,24.98,14859,1106,921,21.08,92.83,152.54,510.08,604,122.78,0.13,16.52,,,,,,,,,,,,3557,141,119,21.08,92.83,152.54,510.08,79,122.78,0.13,127.13,4401,352,257,21.19,82.7,156.23,515.53,169,80.86,,,3530,243,204,18.25,75.01,174.38,542.66,133,69.47,,,3186,263,217,16.39,60.73,191.51,569.37,142,58.48,,,,,,,,,,,,,
경인전자,009140,전자제품,317,1570797,20200,6.19,,0.36,1.73,23.94,76,90,274,20,37,6.51,10.55,906.53,652.49,2355,15.62,0.68,8.79,201,1,27,4.38,6.92,1654.54,699.4,1724,14.04,1.45,16.82,211,2,58,8.6,6.44,1852.25,774.7,3683,5.78,1.64,7.87,,,,,,,,,,,,53,-1,34,8.6,6.44,1852.25,774.7,2159,5.78,1.64,13.43,56,-1,6,7.52,5.83,2199.16,776.8,390,6.64,,,56,-1,14,7.9,5.67,2322.89,794.15,867,6.36,,,59,-1,-2,7.28,5.78,2021.47,791.09,-153,6.43,,,,,,,,,,,,,
노바렉스,194700,제약,1362,18754848,7260,7.26,,0.61,2.75,91.64,28,41,2788,300,263,20.68,81.93,72.02,2995.42,1521,13.13,0.78,9.03,2817,252,199,12.46,49.19,92.31,1828.08,1118,9.08,1.48,13.29,3022,255,220,11.56,32.09,144.94,2031.89,1175,10.33,1.65,16.07,,,,,,,,,,,,764,56,48,11.56,32.09,144.94,2031.89,260,10.33,1.65,72.64,566,36,39,11.21,29.63,133.79,2033.96,199,8.6,,,818,73,71,11.2,34.97,123.68,2107.78,369,8.93,,,773,55,35,9.24,35.98,115.77,2142.25,172,9.82,,,,,,,,,,,,,
메가스터디,072870,교육서비스,1372,11920959,11510,6.19,,0.41,7.38,35.64,38,51,1336,159,298,8.74,26.18,247.31,5177.44,2134,6.26,4.49,27.97,1216,122,205,6.34,18.57,430.72,5307.95,1599,6.79,9.68,62.84,1078,104,203,7.06,41.55,128.44,5472.25,1818,5.99,7.81,44.74,,,,,,,,,,,,232,20,31,7.06,41.55,128.44,5472.25,299,5.99,7.81,271.72,289,52,59,7.99,45.55,125.67,5400.05,453,5.51,,,382,91,69,6.9,55.16,84.65,5503.89,520,6.41,,,364,76,81,7.06,52.43,89.28,5621.07,586,6.05,,,,,,,,,,,,,
제이엠티,094970,디스플레이장비및부품,502,16748240,2995,3.32,,0.38,1.67,29.23,55,68,794,163,152,22.81,66.11,228.57,772.14,906,4.67,3.54,16.52,906,200,294,32.9,33.62,310.26,1093.51,1757,1.76,4.86,8.52,1227,148,232,19.94,40.24,248.34,1332.84,1346,3.03,1.22,3.71,,,,,,,,,,,,363,67,49,19.94,40.24,248.34,1332.84,296,3.03,1.22,16.84,307,-8,8,17.46,40.78,235.59,1340.19,37,5.52,,,587,48,61,14.07,63.42,178.92,1394.62,322,5.73,,,422,38,47,12,51.75,202.27,1444.13,248,3.92,,,,,,,,,,,,,
삼영전자,005680,전기제품,1990,20000000,9950,17.61,,0.37,3.02,1576.91,40,53,2389,157,170,3.4,6.23,1107.47,4741,852,13.39,2.63,35.23,2278,163,188,3.63,3.96,1961.89,4887.3,938,9.91,3.23,31.98,1773,65,138,2.63,2.72,3241.14,4964.2,692,12.39,3.5,43.37,1605,69,140,2.62,,,,700,14.21,,,356,-27,-9,2.63,2.72,3241.14,4964.2,-43,12.39,3.5,-690.54,413,10,35,2.15,5.04,1543.11,4933.6,174,16.83,,,442,40,58,2.24,4.22,1932.23,4997.29,288,15.5,,,393,19,29,2.1,3.99,2030.85,5026.19,145,16.84,,,357,1,,,,,,,,,
한국수출포장,002200,포장재,1134,40000000,2835,12.27,,0.35,2.82,11.35,36,49,3192,200,159,6.15,26.01,205.16,1237.11,396,6.43,2.75,16.89,3414,257,203,7.47,23,263.56,1325.33,508,5.66,2.78,15.07,3123,229,190,6.6,20.72,284.96,1405.39,476,6.23,2.7,15.92,,,,,,,,,,,,764,32,28,6.6,20.72,284.96,1405.39,70,6.23,2.7,108.49,735,33,32,6.43,20.85,232.94,1406.15,80,6.27,,,767,31,48,5.56,19.41,247.66,1430.26,121,6.22,,,755,-29,-16,3.13,19.44,250.51,1422.44,-39,11.02,,,,,,,,,,,,,
KTis,058860,상업서비스와공급품,940,34802000,2700,7.78,,0.4,4.44,16.77,47,60,4680,144,249,13.89,92.63,111.61,1058.06,717,3.54,3.94,13.01,5358,195,159,8.19,101.12,87.12,1129.75,457,5.28,4.97,23.09,5930,205,139,6.94,119.32,83.97,1167.51,400,7.54,3.98,26.39,,,,,,,,,,,,1603,43,22,6.94,119.32,83.97,1167.51,64,7.54,3.98,164.26,1453,43,34,6.33,135.04,81.71,1165.1,97,8.04,,,1516,68,32,5.35,131.52,89.42,1184.32,91,8.66,,,1562,49,33,5.82,128.18,94.67,1204.24,95,7.79,,,,,,,,,,,,,
우원개발,046940,건설,451,18074350,2495,22.08,,0.43,,124.17,43,56,1743,4,12,1.18,59.3,143.45,1013.67,65,74.41,,,1963,6,37,3.67,58.99,153.55,1055.83,207,15.86,,,2525,14,15,1.43,85.47,124.78,1058.86,82,38.35,,,,,,,,,,,,,,690,13,9,1.43,85.47,124.78,1058.86,50,38.35,,,656,3,9,2.1,85.1,111.73,1066.23,52,24.57,,,692,-2,1,1.06,93.62,89.9,1068.08,4,45.92,,,717,2,1,1.98,89.69,92.71,1078.83,7,23.12,,,,,,,,,,,,,
에스에이엠티,031330,전자장비와기기,2825,99995067,2825,4.91,,0.68,7.08,22.55,39,52,22320,845,601,21.23,79.79,128.18,510.27,601,7.39,4.5,32.59,25444,788,578,17.17,94.86,98.36,588.35,578,4.65,8.55,39,21451,535,329,8.92,78.08,120.61,610.7,329,8.33,7.29,59.5,,,,,,,,,,,,6301,129,120,8.92,78.08,120.61,610.7,120,8.33,7.29,163.27,6899,215,160,11.87,117.7,92.77,603.4,160,7.36,,,7181,149,216,15.34,108.8,100.78,646.57,216,5.69,,,7341,147,79,14.9,81.33,103.95,662.33,79,5.46,,,,,,,,,,,,,
성호전자,043260,전기제품,702,61002189,1150,2.38,,0.5,,1576.91,92,105,1332,12,32,3.82,114.08,59.79,92.79,59,26.85,,,1536,20,-42,-4.77,179.7,84.47,78.52,-78,-15.1,,,2081,259,176,19.22,164.44,81.24,143.5,331,4.22,,,,,,,,,,,,,,604,146,97,19.22,164.44,81.24,143.5,182,4.22,,,630,88,34,16.3,155.19,86.19,159.8,65,7.02,,,751,144,152,24.16,145.16,95.21,333.97,266,3.4,,,448,-19,-14,23.24,111.95,96.39,322.18,-24,3.33,,,,,,,,,,,,,
더네이쳐홀딩스,298540,섬유/의류/신발/호화품,1344,14765856,9100,4.56,,0.39,4.4,8.88,46,59,3703,689,583,30.41,71.77,100.88,2894.2,4009,7.38,0.68,4.99,4979,908,693,27.07,77.51,48.98,3797.66,4642,6.88,1.25,8.48,5484,670,524,16.06,73.35,50.74,4388.04,3252,5.4,2.28,11.9,5567,484,410,10.62,,,,2423,3.76,,,2031,303,241,16.06,73.35,50.74,4388.04,1668,5.4,2.28,23.1,1272,70,78,13.91,77.06,51.24,4388.85,399,5.25,,,1112,68,60,11.52,67.17,52.88,4470.84,395,5.2,,,962,-25,-62,9.69,73.44,49.28,4372.24,-479,5.84,,,2170,355,,,,,,1903,4.78,,
영화테크,265560,자동차부품,733,10690180,6860,6.51,,1.03,1.17,6.92,44,56,406,23,26,4.97,22.65,391.45,872.73,239,76.4,0.27,20.93,479,19,48,8.81,42.8,418.15,953.01,451,19.83,0.56,11.08,649,50,61,10.2,37.91,325.44,1059.25,570,18.23,0.77,14.02,,,,,,,,,,,,155,7,14,10.2,37.91,325.44,1059.25,130,18.23,0.77,61.49,186,26,29,13.07,43.17,273.16,1097.96,274,11.86,,,262,41,43,15.82,46.91,275.01,1178.73,404,9.08,,,222,32,26,17.09,41.7,301.27,1215.44,247,8.31,,,,,,,,,,,,,
동원시스템즈,014820,포장재,11626,28991282,40100,17.27,,1.44,1.5,11.35,25,37,12509,900,481,6.95,124.24,81.42,249.01,1489,34.39,1.17,44.06,14370,918,723,10.4,98.96,76.82,288.14,2463,16.49,1.48,24.28,12767,809,644,8.56,98.42,66.99,320.02,2194,15.72,1.74,27.36,13460,949,676,8.51,,,,2307,17.38,,,2993,142,124,8.56,98.42,66.99,320.02,424,15.72,1.74,141.51,3091,161,155,8.89,102.69,67.75,318.46,529,18.84,,,3444,303,223,9.21,95.04,66.08,333.69,761,19.3,,,3485,282,178,8.6,94.47,86.47,345.83,608,18.97,,,3440,203,120,,,,,410,97.76,,
인팩,023810,자동차부품,583,10000000,5830,6.62,,0.46,3.09,6.92,60,72,4393,128,53,3.1,192.29,52.13,1916.37,306,42.99,1.37,58.85,5122,208,169,12.28,198.67,57.14,2185.01,1320,5.04,2.7,13.63,5429,235,154,9.49,216.94,44.82,2313.56,1112,8.18,1.98,16.19,,,,,,,,,,,,1374,24,34,9.49,216.94,44.82,2313.56,219,8.18,1.98,82.31,1368,81,51,7.78,225.05,48.28,2340.01,312,10.31,,,1415,80,52,9.57,213.9,46.99,2413.4,367,6.85,,,1329,45,4,7.15,225.5,44.36,2410.05,-17,9.03,,,,,,,,,,,,,
에스엠,041510,방송과엔터테인먼트,17725,23353627,75900,,34.45,2.59,1.58,-19.8,47,59,7016,675,1332,25.48,66.78,181.38,5031.75,5667,13.09,0.27,3.5,8508,910,820,12.19,65.1,174.04,5654.66,3363,22.81,1.56,35.47,9611,1135,827,12.3,69.45,156.43,6102.97,3664,25.14,1.3,32.22,9788,779,531,7.14,,,,2203,34.45,,,2511,90,-528,12.3,69.45,156.43,6102.97,-1793,25.14,1.3,-65.81,2201,155,124,11.44,66.07,159.12,5896.57,508,26.79,,,2539,247,84,8.76,72.34,153.78,5964.4,307,31.89,,,2422,133,37,-2.39,67.61,155.46,5702.72,269,-92.4,,,2598,228,206,,,,,916,82.83,,
잉글우드랩,950140,화장품,1367,19867866,6880,9.16,,1.08,1.47,18.57,33,45,1608,170,150,21.18,58.34,173.07,1280.63,755,11.39,,,1515,99,73,8.35,45.52,144.15,1393.85,366,13.92,,,2068,289,207,19.95,51.1,174.26,1713.76,1044,12.77,0.76,9.68,1900,210,150,,,,,755,9.11,,,571,79,31,19.84,51.1,174.26,1713.76,154,12.84,0.76,65.73,526,66,66,20.26,47.44,192.48,1784.04,333,11.01,,,453,42,46,18.8,36.25,229.88,1852.26,230,20.51,,,409,41,5,12.21,43.28,216.77,1860.28,27,17.57,,,500,60,,,,,,,,,
서원인텍,093920,핸드셋,1053,18600000,5660,10.14,,0.51,7.07,-28.65,47,59,2885,135,167,9.39,20.66,412.31,1854.84,891,7.66,5.13,39.3,3168,226,232,12.14,20.92,415.71,2031.86,1235,4.65,6.97,32.39,2628,100,145,7.17,13.2,633.68,2106.93,775,7.49,6.88,51.59,,,,,,,,,,,,585,1,5,7.17,13.2,633.68,2106.93,26,7.49,6.88,1528.15,603,19,40,6.38,15.48,571.87,2069.51,213,8.41,,,577,33,48,7.02,16.55,524.49,2120.6,255,7.29,,,635,14,12,5.04,13.49,647.32,2133.32,64,10.2,,,,,,,,,,,,,
SK네트웍스,001740,복합기업,9227,221277902,4170,12.99,9.63,0.39,4.8,10.35,62,74,110181,1220,1035,4.64,293.93,64.3,252.63,397,12.63,2.39,26.59,94262,1776,908,3.88,287.61,52.54,265.09,348,11.12,3.1,30.37,91339,2373,55,-0.03,322.59,41.39,252.01,-3,-1933.55,3.48,-5697,79604,1168,964,4.59,,,,433,9.63,,,22233,648,-232,-0.03,322.59,41.39,252.01,-96,-1933.55,3.48,-178.17,24769,624,73,0.17,361.24,54.41,234.84,34,378.14,,,16900,291,212,0.8,336.79,27.18,237.57,97,64.19,2.08,90.29,20428,286,658,3.41,173.71,83.95,244.99,300,15.11,,,20518,289,154,,,,,44,95.83,,
유신,054930,건설,712,3000000,23750,5.86,,0.55,3.16,124.17,42,54,2622,80,121,13.67,133.79,120.34,528.67,4035,4.46,4.17,18.59,3040,209,183,17.96,98.92,144.5,631.58,6108,5.27,2.33,12.28,3411,183,201,16.98,86.63,170.17,746.37,6698,4.93,2.27,11.2,,,,,,,,,,,,816,48,70,16.98,86.63,170.17,746.37,2340,4.93,2.27,32.05,831,10,17,13.43,101.43,116.55,742.71,567,5.38,,,791,22,29,8.04,106,114.51,761.83,956,8.19,,,808,-24,6,9.71,101.08,118.28,765.59,188,5.48,,,,,,,,,,,,,
DL,000210,화학,6874,20955884,32800,11.71,,0.19,3.05,89.54,73,85,23588,1932,7286,22.56,86.49,148.4,5206.43,34568,1.76,3.12,5.98,51737,2845,982,1.81,160.8,76.73,5220.26,3079,19.23,1.69,32.56,50178,1507,-1210,-3.44,167.34,57.51,5103.02,-5894,-8.72,1.95,-17.01,56522,4960,952,1.78,,,,3070,10.69,,,12472,767,434,-3.44,167.34,57.51,5103.02,1283,-8.72,1.95,78.12,14041,1723,321,-2.05,173.76,65.08,5102.67,998,-14.5,,,14921,1428,93,,168.83,60.1,5102.96,1,17301.86,,,14224,1214,221,1.63,162.74,61.7,5111.29,518,15.7,,,13340,594,51,,,,,2208,14.85,,
인탑스,049070,핸드셋,2786,17200000,16200,14.69,,0.4,1.45,-28.65,40,52,10520,876,808,15,29.4,258.58,6239.35,4371,7.38,1.46,10.35,10980,1418,1182,17.43,19.03,356.89,7291.89,5836,4.76,3.1,13.89,5774,183,384,4.43,14.81,405.51,7470.71,1608,16.79,0.87,13.68,6626,186,410,5.29,,,,1988,8.15,,,1228,7,34,4.43,14.81,405.51,7470.71,76,16.79,0.69,228.39,1785,61,154,4.45,21.49,154.77,7588.04,759,18.96,,,1515,22,106,4.71,19.02,126.64,7673.27,522,13.94,0.2,8.92,1479,3,-59,2.97,17.39,268.41,7613.74,-253,21.25,,,1686,75,,,,,,,,,
코메론,049430,기계,960,9048000,10610,4.47,,0.43,2.36,28.71,49,61,778,166,199,11.96,9.73,250.1,3878.4,2187,5.08,1.8,9.08,827,153,158,8.45,6.79,538.86,4196.16,1756,5.65,2.52,14.13,706,90,153,7.63,2.17,1149.1,4480.07,1693,5.39,2.74,14.66,,,,,,,,,,,,163,1,31,7.63,2.17,1149.1,4480.07,339,5.39,2.74,73.23,186,38,53,7.75,4.12,751.14,4547.63,587,5,,,196,76,98,9.79,3.86,836.88,4779.07,1082,3.92,,,189,42,33,10.01,5.05,918.57,4851.77,364,4.61,,,,,,,,,,,,,
화승알앤에이,378850,자동차부품,579,18993623,3050,2.69,,0.45,1.64,6.92,70,82,5058,80,83,,510.03,48.16,317.62,525,9.79,0.49,5.71,6579,155,127,15.85,356.04,49.43,501.04,668,5.38,1.39,7.49,6807,318,242,23.6,282.85,56.58,694.33,1275,3.25,1.21,3.92,,,,,,,,,,,,1457,32,37,23.6,282.85,56.58,694.33,196,3.25,1.21,25.52,1698,81,89,24.1,270.55,60.61,777.78,467,2.95,,,1895,120,103,26.54,255.85,64.55,885.79,540,3.13,,,1622,60,-13,17.78,233.02,58.59,872.02,-69,3.48,,,,,,,,,,,,,
HS애드,035000,광고,1062,16567409,6410,6.57,,0.57,7.02,12.35,40,52,4585,222,173,11.29,250.51,128.49,870.09,1044,6.75,4.96,32.79,5304,248,181,10.82,211.72,134.47,934.34,1094,5.39,6.78,35.76,5483,264,162,9.09,199.69,138.59,986.28,978,6.37,7.22,45.01,,,,,,,,,,,,1901,175,113,9.09,199.69,138.59,986.28,683,6.37,7.22,64.46,863,-75,-75,8.02,158.04,143.05,901.34,-453,7.83,,,1248,62,68,9.39,168.23,145.68,938.09,411,6.37,,,1165,76,56,9.07,175.04,141.72,968.07,335,6.55,,,,,,,,,,,,,
이상네트웍스,080010,다각화된소비자서비스,515,9835071,5240,5.98,,0.4,1.91,5.93,43,55,572,101,76,6.29,30.97,199.85,2254.01,647,9.73,1.43,13.78,700,133,119,9.09,30.48,196.1,2200.57,989,5.24,1.93,9.94,823,151,83,5.23,24.24,290.14,2302.92,610,8.61,1.9,16.12,,,,,,,,,,,,248,40,22,5.23,24.24,290.14,2302.92,119,8.61,1.9,82.37,196,39,36,6.8,27.04,256.27,2336.14,264,6.91,,,216,47,39,6.83,26.3,261.22,2376.43,315,6.98,,,207,40,26,7.09,29.84,228.56,2411.34,177,5.99,,,,,,,,,,,,,
풍국주정,023900,화학,1194,12600000,9480,17.02,,0.75,1.05,89.54,40,52,1277,72,89,5,17.82,208.26,2181.49,566,27.11,0.78,21.19,1540,38,55,2.35,14.75,177.17,2216.99,273,44.12,0.5,21.97,1685,117,108,5.59,9.79,242.59,2330.86,672,18.23,0.82,14.88,,,,,,,,,,,,430,27,13,5.59,9.79,242.59,2330.86,84,18.23,0.82,119.34,393,24,22,6.14,17.73,161.69,2338.06,136,16.36,,,370,29,24,6.06,16.84,231.5,2363.83,125,17.04,,,398,35,31,4.44,14.56,296.51,2405.54,209,18.75,,,,,,,,,,,,,
SK가스,018670,가스유틸리티,18110,9230244,196200,10.98,11.03,0.66,4.08,9.92,36,47,64945,1055,2493,12.41,141.88,88.85,4542.95,27005,4.72,4,18.36,80662,3905,2571,11.53,149.13,94.42,4995.85,27852,4.15,5.63,22.69,69923,3036,3163,12.85,134.97,111.19,5522.15,34267,4.32,5.41,22.7,69304,2241,1640,6.24,,,,17783,11.03,,,16282,-286,325,12.85,134.97,111.19,5522.15,3524,4.32,4.05,165.53,17259,746,203,7.23,153.45,106.49,5449.42,2198,7.71,,,16514,469,385,8.56,154.75,103.29,5532.98,4180,7.44,1.14,46.52,17338,430,733,6.32,152.81,86.9,5653.43,7968,9.52,,,17752,555,404,,,,,4352,45.09,,
