회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
삼성증권,016360,증권,36077,89300000,40400,6.38,5.44,0.54,4.21,5.76,38,86,110024,6780,5078,9.89,1101.22,,1059.72,5686,7.11,5.44,38.69,98095,13087,9653,16.94,980.55,,1226.33,10810,4.15,8.46,35.15,134869,5781,4224,6.88,769.09,,1251.41,4730,6.65,5.41,35.94,125260,8996,6664,10.32,,,,7432,5.44,,,10014,269,104,6.88,769.09,,1251.41,116,6.65,5.41,1465.97,44112,3416,2526,8.57,842.09,,1280.78,2829,5.41,,,27111,2004,1515,8.58,837.05,,1314.65,1697,5.98,,,31296,2013,1510,8.81,757.81,,1350.29,1691,5.8,,,,1603,1241,,,,,1276,31.65,,
대한제분,001130,식품,2160,1690000,127800,3.91,,0.22,1.96,11.1,30,78,9702,230,208,2.7,38.95,143.99,8955.25,12322,13.47,1.2,15.8,11113,250,873,10.53,50.08,92.77,10303.25,51724,2.99,1.62,4.71,13682,433,413,4.58,43.41,96.39,10780.84,24357,5.44,1.89,9.99,,,,,,,,,,,,3761,88,212,4.58,43.41,96.39,10780.84,12571,5.44,1.89,19.36,3545,31,85,5.02,43.67,103.02,10821.22,5018,5.39,,,3670,139,147,5.39,42.2,95.61,11002.03,8711,4.6,,,3605,142,108,5.99,42.64,87.84,11126.85,6400,3.82,,,,,,,,,,,,,
하림지주,003380,식품,8636,112005621,7710,3.67,,0.25,1.56,11.1,33,81,77233,3540,1736,3.18,171.05,47.52,20987.5,590,15.27,0.55,6.9,106191,7418,5774,16.14,174.1,55.74,24171.87,3317,2.85,1.06,2.47,137753,9413,5690,10.12,162.26,59.96,23663.85,2244,3.41,1.57,4.59,126420,6780,3350,4.66,,,,1179,6.54,,,31905,1312,3193,10.12,162.26,59.96,23663.85,1585,3.41,1.57,6.31,28881,1443,531,8.04,158.59,59.48,23798.42,48,8.75,,,32560,2126,1196,5.93,154.65,58.83,24306.16,477,5.41,,,30548,1667,144,8.25,151.8,55.2,24287.12,-12,3.36,,,,,,,,,,,,,
동원F&B,049770,식품,6194,19295620,32100,5.26,5.83,0.64,2.18,11.1,21,69,31703,1163,779,10.91,125.44,73.5,3924.8,4039,8.86,1.96,17.33,34906,1304,695,8.99,142.32,54.17,4214.97,3602,10.8,1.8,19.43,40236,1287,908,10.79,134.41,56.73,4615.65,4707,6.67,2.23,14.87,44102,1596,1062,11.51,,,,5503,5.83,,,9968,289,268,10.79,134.41,56.73,4615.65,1388,6.67,2.23,50.44,10808,434,299,11.69,122.21,54.83,4645.13,1552,6.2,,,10520,274,166,11.72,125.22,48.91,4787.1,863,5.28,,,12075,630,443,12.99,144.13,76.07,5016.61,2295,5.09,,,10646,306,236,,,,,1031,31.13,,
에스제이그룹,306040,섬유/의류/신발/호화품,982,9865828,9950,5.87,,0.72,5.03,8.1,24,72,1071,180,156,20.6,51.47,325.49,1599.05,1587,9.9,0.89,8.75,1497,291,232,24.74,53.4,213.7,2049,2347,9.18,2.09,19.03,1979,358,291,25,53.65,153.57,2549.32,2946,5.57,3.05,16.73,,,,,,,,,,,,491,51,48,25,53.65,153.57,2549.32,489,5.57,3.05,100.82,554,78,64,23.32,53.24,178.98,2579.71,645,5.39,,,553,55,45,16.24,47.77,223.16,2671.92,461,5.98,,,436,8,10,12.94,51.13,191.58,2691.8,99,6.26,,,,,,,,,,,,,
정상제이엘에스,040420,교육서비스,1152,15677552,7350,8.37,,1.34,7.21,78.12,10,58,854,88,67,10.48,55.61,78.06,778.18,428,14.72,6.83,84.96,1017,170,136,20.03,54.85,69.9,871.89,870,8.36,7.29,52.78,1108,167,133,17.76,28.15,67.32,943.61,848,8.42,7.42,54.1,1144,170,138,17.02,,,,880,8.35,,,276,30,26,17.76,28.15,67.32,943.61,167,8.42,7.42,274.98,294,52,43,19.37,38.58,65.48,909.07,272,8,,,285,44,35,18.23,27.87,72.95,950.7,225,8.28,,,285,42,34,17.46,26.75,94.36,990.3,214,8.23,,,280,31,,,,,,,,,
동진쎄미켐,005290,반도체와반도체장비,19383,51414494,37700,14.96,,2.41,0.34,30.05,20,67,9378,1263,853,21.58,119.36,106.91,1535.55,1658,22.01,0.27,6.03,11613,1318,1029,20.92,111.43,115.92,1909.42,2008,25.39,0.22,5.48,14572,2163,1562,25.51,96.11,116.89,2505.18,3102,9.66,0.43,4.19,,,,,,,,,,,,3733,581,267,25.51,96.11,116.89,2505.18,530,9.66,0.43,24.52,3450,512,413,24.52,92.48,95.06,2643.16,820,10.37,,,3313,456,256,21.68,99.24,123.95,2749.63,532,14.27,,,3111,428,324,17.16,96.6,118.49,2877.07,637,13.34,,,,,,,,,,,,,
바텍,043150,건강관리장비와용품,4828,14854256,32500,7.37,7.32,1.21,0.31,-45.42,13,60,2443,316,-218,-10.28,54.62,172.18,2883.1,-1630,-13.77,0.45,-6.13,3390,655,554,20.67,47.59,172.74,3547.96,3449,10.25,0.28,2.9,3951,796,786,24.7,40.63,169.6,4558.78,5176,6.34,0.3,1.93,3899,741,666,17.29,,,,4440,7.32,,,1033,219,166,24.7,40.63,169.6,4558.78,1115,6.34,0.3,8.97,910,141,147,23.64,40.7,166.18,4732.74,970,6.27,,,1020,198,173,20.49,38.4,169.66,4960.43,1138,6.86,,,877,170,183,17.76,38.54,186.27,5197.79,1187,7.27,,,1094,232,193,,,,,1243,26.14,,
한세실업,105630,섬유/의류/신발/호화품,8780,40000000,21950,9.39,7.75,1.39,2.28,8.1,25,72,16983,649,258,8.56,142.33,60.69,2142.69,877,19.96,2.86,55.95,16720,1067,673,15.2,161.88,52.73,2395.9,1684,13.04,2.28,29.14,22048,1796,856,17.1,130.73,67.85,2731.67,2141,7.19,3.25,22.91,17812,1643,1133,19.32,,,,2831,7.75,,,4246,94,4,17.1,130.73,67.85,2731.67,9,7.19,3.25,5174.58,4108,359,240,15.31,123.52,55.26,2753.49,600,7.94,,,4302,444,293,15.38,113.19,52.22,2899.92,732,10.33,,,5120,606,399,16.24,94.73,49.23,3099.18,996,8.43,,,4278,244,86,,,,,399,54.99,,
NI스틸,008260,철강,1702,28600117,5950,2.89,,0.74,1.68,18.69,40,87,1926,186,121,10.45,136.64,24.4,704.84,424,6.05,1.95,11.79,2482,312,221,16.75,140.43,24.29,900.97,771,4.38,2.22,9.73,3554,677,488,29.57,111.19,35.53,1227.16,1706,2.62,2.23,5.86,,,,,,,,,,,,1036,213,154,29.57,111.19,35.53,1227.16,537,2.62,2.23,18.63,1109,222,159,30.35,114.18,44.4,1318.2,555,3.34,,,1100,210,152,30.61,98.6,42.79,1424.3,530,3.86,,,855,175,125,29.38,98.28,36.8,1511.67,437,2.86,,,,,,,,,,,,,
넥스틴,348210,반도체와반도체장비,7205,10278332,70100,24.7,22.32,5.77,0.71,30.05,19,66,494,181,147,62.17,18.24,454.53,2791.99,1733,32.57,,,571,221,181,32.42,15.77,308.44,1245.5,1887,31.9,0.83,26.78,1149,565,434,52.53,21.63,318.35,2005.03,4422,11.27,1,11.36,901,387,317,28.07,,,,3140,22.33,,,207,79,29,52.53,21.63,318.35,2005.03,291,11.27,1,170.16,185,84,74,53.83,29.29,218.7,2054.19,741,14.49,,,360,166,135,44.67,23.48,266.8,2292.63,1338,17.17,,,144,53,48,25.93,20.21,187.37,2397.1,466,22.06,,,211,86,,,,,,538,130.28,,
브리지텍,064480,IT서비스,835,11952500,6990,29.62,,1.55,2.15,28.77,33,80,443,17,9,2.6,26.58,275.63,548.83,72,51.8,2.66,132.8,544,31,28,7.68,48.65,138.49,575.85,236,23.95,2.12,48.97,589,39,34,7.39,35.12,245,610.81,283,14.21,3.73,51.42,,,,,,,,,,,,142,9,7,7.39,35.12,245,610.81,57,14.21,3.73,257,105,5,5,6.52,26.36,302.82,591.17,44,48.49,,,102,7,7,5.85,23.67,342.04,601.72,55,36.61,,,138,12,10,6.04,26.85,231.97,617.46,81,27.28,,,,,,,,,,,,,
HL홀딩스,060980,자동차부품,3407,10169410,33500,24.47,3.62,0.31,5.97,9.86,73,119,7358,907,441,4.97,121.16,60.09,1687.68,4206,8.89,5.35,45.95,10412,1399,1062,11.19,126.22,71.98,1831.98,10146,4.52,4.36,18.66,12771,858,25,0.31,126.81,74.71,1823.69,296,104,6.5,631.85,13445,1268,894,9.11,,,,9250,3.62,,,3193,-177,-434,0.31,126.81,74.71,1823.69,-4059,104,6.5,-46.02,3225,332,219,0.37,127.7,61.74,1825.83,2100,86.12,,,3624,631,538,6.2,122.23,60.71,1905.66,5218,5.97,,,2811,-133,-192,1.33,121.37,59.77,1872.69,-1881,25.71,,,3628,391,,,,,,3606,9.29,,
메가스터디,072870,교육서비스,1383,11920959,11600,6.65,,0.43,9.05,78.12,31,77,1330,109,224,7.71,27.81,221.77,4866.81,1777,6.5,5.19,33.59,1336,159,298,8.74,26.18,247.31,5177.44,2134,6.26,4.49,27.97,1216,122,205,6.34,18.57,430.72,5307.95,1599,6.79,9.68,62.84,,,,,,,,,,,,200,-31,6,6.34,18.57,430.72,5307.95,225,6.79,9.68,445.6,239,-12,16,5.82,22.17,376.11,5146.61,262,8.24,,,296,41,92,6.45,45.43,120.2,5295.81,751,6.55,,,310,55,64,6.81,42.99,121.27,5396.92,506,6.03,,,,,,,,,,,,,
대정화금,120240,화학,1201,7190391,16700,9.47,,0.78,2.4,39.58,30,76,802,101,89,7.15,25.81,226.78,3527.9,1254,30.22,0.79,23.96,889,79,84,6.42,20.66,252.56,3681.64,1175,18.47,1.38,25.48,966,116,137,9.76,18.53,269.25,4004.45,1911,8.4,2.49,20.88,,,,,,,,,,,,235,18,22,9.76,18.53,269.25,4004.45,308,8.4,2.49,129.72,233,40,54,10.79,19.6,234.58,3569.23,755,7.54,,,237,27,27,9.68,17.87,278.32,3644.25,375,9.08,,,230,23,23,8.49,18.76,303.16,4216.08,326,9.53,,,,,,,,,,,,,
패션플랫폼,225590,섬유/의류/신발/호화품,333,26636713,1250,3.98,,0.43,,8.1,45,91,581,18,11,2.63,31.56,175.33,1567.04,41,33.16,,,864,60,155,,28.87,117.34,2148.47,578,3,,,1099,120,97,15.58,44.5,172.5,2512.18,363,4.56,,,,,,,,,,,,,,300,19,14,15.58,44.5,172.5,2512.18,55,4.56,,,266,18,17,17.26,46.94,153.83,2574.56,62,3.74,,,286,58,49,16.51,41.41,169.86,2755.7,181,3.72,,,207,7,4,12.02,42.9,135.29,2771.32,16,4.51,,,,,,,,,,,,,
한국캐피탈,023760,기타금융,1887,315609576,598,3.34,,0.37,4.68,10.54,35,81,2013,420,321,10.87,773.09,,95.62,102,5.7,4.32,19.58,2400,747,531,14.95,716.18,,157.28,168,5.01,4.15,20.58,2954,889,651,,659.52,,190.45,206,3.62,3.75,13.44,,,,,,,,,,,,809,109,55,,659.52,,190.45,18,,3.75,157.83,909,202,153,,682.86,,196.33,48,,,,865,199,156,,652.67,,204.19,49,3.89,,,977,240,196,11.79,673.89,,217.56,62,3.17,,,,,,,,,,,,,
제룡산업,147830,전기장비,761,20000000,3805,8.06,,0.97,3.94,16.29,35,81,266,31,57,9.62,7.49,1349.9,1130.94,285,10.3,2.56,26.35,374,68,75,11.68,9.03,1076.95,575.57,377,9.78,2.71,26.53,593,96,91,12.92,12.36,766.56,646.82,456,7.01,4.69,32.41,,,,,,,,,,,,210,33,33,12.92,12.36,766.56,646.82,163,7.01,4.69,90.61,161,32,32,16.72,14.93,668.27,649.29,160,6.29,,,89,16,20,15.06,6.75,1566.56,669.15,99,8.8,,,62,4,10,12.9,6.05,1826.83,679.1,50,7.49,,,,,,,,,,,,,
슈프리마에이치큐,094840,전자장비와기기,695,10471840,6640,1.94,,0.3,,34.38,37,83,263,43,69,4.49,6.52,2110.15,4450,638,11.81,,,309,67,121,6.75,6.95,1318.77,4658.01,1014,7.14,,,324,66,137,7.47,4.83,1278.5,4897.95,1200,4.5,,,,,,,,,,,,,,82,14,42,7.47,4.83,1278.5,4897.95,414,4.5,,,78,10,36,8.25,4.3,1647.54,4963.56,328,4.09,,,58,-51,253,19.3,11.92,319.26,5446.6,2415,2.19,,,47,10,27,19.17,9.98,349.18,5509.87,258,1.93,,,,,,,,,,,,,
SGC에너지,005090,에너지장비및서비스,4042,14409333,28050,4.84,7.82,0.57,6.06,85.81,53,98,1065,70,317,7.5,294.72,45.32,707.51,4906,8,3.82,69.16,18984,1522,985,10.22,250.49,57.8,759.04,4082,11.59,3.17,36.07,28233,2094,1484,17.44,252.5,54.7,887.23,7686,4.03,5.49,21.71,31316,1368,586,7.43,,,,3588,7.82,,,8260,672,567,17.44,252.5,54.7,887.23,3762,4.03,5.49,44.35,7419,309,144,13.19,249.26,59.12,865.83,575,5.23,,,8063,30,-228,11.28,255.81,60.1,849.26,-923,5.29,,,8005,597,369,12.47,250.34,61.63,895.56,2287,4.51,,,7831,434,396,,,,,1956,14.34,,
SK디스커버리,006120,석유와가스,7625,19037855,40050,3.09,,0.26,4.24,12.14,60,105,45195,1730,3554,14.71,114.86,78.58,2638.2,13091,5.02,1.52,7.66,66143,744,2723,9.77,124.22,73.14,2868.09,10438,4.45,3.23,13.97,87171,3622,5340,16.34,97.87,74.16,3432.82,20956,1.44,5.62,7.87,,,,,,,,,,,,24823,1561,1396,16.34,97.87,74.16,3432.82,3037,1.44,3.97,38.27,25525,1772,1193,15.11,112.55,76.73,3492.24,4464,1.58,,,19067,203,-13,15.55,101.33,88.25,3515.77,1187,1.73,1.39,40.79,23598,1099,1505,9.21,95.74,101.66,3586.41,4258,3.16,,,,,,,,,,,,,
KG케미칼,001390,철강,4793,68469040,7000,2.72,,0.54,1.43,18.69,40,85,36864,2430,1547,11.94,186.77,65.06,528.02,664,7.19,1.68,11.99,48266,4482,2820,17.39,173.28,62.54,637.85,1078,5.71,1.63,9.27,66074,5011,9528,47.97,115.43,64.03,1062.77,4378,0.94,2.43,2.27,,,,,,,,,,,,23124,766,3765,47.97,115.43,64.03,1062.77,1420,0.94,2.43,7.01,23896,1242,1039,47.15,118.85,72.36,1094.37,426,1.82,,,23218,1402,1107,21.84,114.1,81.92,1143.72,401,17.98,,,22206,1376,907,22.53,114.02,81.96,1205.06,322,2.78,,,,,,,,,,,,,
세진중공업,075580,조선,2595,56849456,4565,16.42,14,1.51,3.29,-40.78,36,81,2856,12,33,1.19,178.05,34.2,407.99,33,205.36,2.24,449.68,2504,37,141,10.3,180.72,35,450.13,288,20.48,2.54,50.2,4101,249,134,7.08,163.61,34.3,451.93,204,25.21,2.91,70.9,4051,242,201,10.87,,,,326,14,,,1012,154,64,7.07,163.61,34.3,451.93,103,25.26,2.91,140.59,717,-64,-61,8.76,183.79,25.43,401.42,-115,25.41,,,1205,212,135,9.98,154.92,29.12,446.71,234,23.24,,,820,-66,32,9.73,156.77,29.06,455.84,56,18.54,,,1395,166,,,,,,179,25.57,,
한화손해보험,000370,손해보험,4699,116738915,4025,2.3,,0.18,,4.65,35,80,78675,703,482,3.11,1043.66,,192.39,525,7.31,,,79926,1343,949,6.13,1289.78,,150.15,1045,3.55,,,84738,2457,2192,27.68,7523.55,,-65.38,1992,2.34,,,,,,,,,,,,,,19523,-264,230,31.87,7523.55,,-65.38,240,2.34,,,15963,1127,873,13.44,439.28,,323.47,592,2.17,,,15109,1282,964,17.29,416.04,,338.74,643,1.95,,,15148,525,359,15.6,390.28,,352.64,276,2.5,,,,,,,,,,,,,
티씨케이,064760,반도체와반도체장비,13064,11675000,111900,18.83,,2.93,1.52,30.05,22,67,2282,803,605,24.65,14.09,455.6,4533.22,5183,24.17,0.88,21.22,2708,1034,819,26.85,14.78,491.64,5716.06,7014,21.17,0.96,20.39,3196,1270,941,24.87,15.27,470.78,7041.3,8056,11.74,1.8,21.1,2256,688,656,,,,,5615,19.93,,,747,293,203,24.87,15.27,470.78,7041.3,1741,11.74,1.8,97.67,636,221,170,23.23,15.46,434.36,6987.76,1452,13.86,,,474,130,149,19.3,7.82,745.38,7242.81,1275,17.4,,,537,149,172,16.47,6.34,934.82,7541.73,1475,15.94,,,606,183,166,,,,,1418,78.94,,
테이팩스,055490,화학,1389,4764650,29150,18.9,,0.92,3.09,39.58,20,65,1188,138,138,12.86,42.12,133.88,2930.95,2931,12.86,1.33,17.06,1549,213,189,15.39,37.7,210.76,3370.69,4009,20.31,0.86,17.46,1823,255,189,13.56,33.53,249.55,3802.01,4013,13.06,1.72,22.43,,,,,,,,,,,,401,8,4,13.56,33.53,249.55,3802.01,77,13.06,1.72,1176.01,363,30,23,11.07,35.86,199.81,3749.45,480,18.58,,,387,27,32,7.83,38.1,145.28,3834.32,669,21.65,,,357,13,15,4.88,33.71,106.04,3874.28,316,21.79,,,,,,,,,,,,,
CJ대한통운,000120,항공화물운송과물류,28812,22812344,126300,15.38,13.45,0.67,0.4,7.19,31,75,107811,3253,1426,3.89,138.7,81.17,2670.19,5393,30.69,,,113437,3439,1583,1.59,123.93,81.91,2700.68,2400,52.51,,,121307,4118,1968,5.09,140.27,84.53,2848.99,7959,11.77,0.53,5.49,117390,4658,2345,5.85,,,,9392,13.45,,,30234,1123,380,5.09,140.27,84.53,2848.99,1610,11.77,0.53,27.15,28078,990,484,5.51,138.93,95.75,2875.76,1956,9.15,,,29624,1124,601,5.27,129.57,87.61,2918.38,2362,9.1,,,29371,1248,577,5.05,131.26,91.65,2960.08,2285,9.84,,,30295,1302,563,,,,,2776,45.49,,
피에스케이홀딩스,031980,반도체와반도체장비,5887,21562395,27300,14.94,,1.82,1.83,30.05,22,65,398,-25,592,38.01,21.13,307.54,2029.63,2942,2.82,2.41,6.61,816,226,466,20.76,21.59,377.46,2415.28,2162,8.28,2.23,17.78,728,169,408,15.27,16.39,435.26,2696.77,1890,3.62,7.3,24.99,910,260,390,,,,,1809,15.09,,,314,97,173,15.27,16.39,435.26,2696.77,804,3.62,7.3,58.8,149,35,87,17.19,18.93,340.39,2683.32,405,4.62,,,254,85,57,16.34,16.44,474.1,2735.89,263,10.34,,,149,9,77,13.27,18.58,367.12,2960.77,355,11.96,,,290,100,150,,,,,696,39.24,,
케이엘넷,039420,IT서비스,646,24154730,2675,8.03,,1.09,2.99,28.77,43,86,421,48,44,11.67,17.03,390.11,272.39,183,14.84,2.21,29.99,496,68,65,14.2,16.68,408.13,311.72,246,15.58,2.09,29.68,503,79,74,14.59,18.97,343.68,356.17,284,8.69,3.24,25.73,,,,,,,,,,,,163,18,19,14.59,18.97,343.68,356.17,80,8.69,3.24,91.73,106,9,11,12.69,16.66,404.08,343.93,37,10.42,,,137,36,29,12.84,13.76,489.84,373.12,113,10.45,,,129,21,26,15.74,11.77,588.36,393.96,104,7.2,,,,,,,,,,,,,
KG ETS,151860,자동차,4039,36000000,11220,2.38,,0.43,1.07,4.03,30,73,1539,191,267,,143.62,64.6,1254.98,741,9.08,1.63,14.26,34125,3066,1926,16.32,148.2,51.46,1489.37,1331,11.01,0.82,9.02,49442,3562,9049,85.81,96.64,71.37,3985.94,13572,0.71,1.57,1.11,,,,,,,,,,,,18617,498,3784,85.81,96.64,71.37,3985.94,2493,0.71,1.57,6.02,19320,971,879,84.88,98.24,84.11,4121.37,904,1.32,,,19190,1059,789,24.16,101.21,82.4,4257.57,833,2.46,,,18208,994,663,20.55,100.54,84.5,4555.06,475,2.63,,,,,,,,,,,,,
KT,030200,다각화된통신서비스,91283,257860760,35400,7.71,7.68,0.52,5.54,7.82,20,63,239167,11841,7034,4.75,116.46,102.49,869.01,2520,9.52,5.63,49.62,248980,16718,14594,9.36,124.3,101.16,941.37,5197,5.89,6.24,33.19,256500,16901,13877,7.99,122.54,99.95,1003.36,4835,6.99,5.8,39.75,264484,16898,12676,7.08,,,,4610,7.68,,,65830,1514,2427,7.99,122.54,99.95,1003.36,927,6.99,5.8,207.41,64437,4861,3096,7.35,121.54,98.81,987.63,1136,6.69,,,65475,5761,4325,7.74,115.44,96.25,1012.92,1511,6.32,,,66974,3219,2883,7.27,134.89,98.75,1023.6,1019,7.22,,,67456,3035,2393,,,,,993,35.64,,
풍산홀딩스,005810,비철금속,3719,9998528,37200,6.55,,0.36,3.49,20.83,21,64,2659,94,131,1.92,33.99,48,1622.29,1205,16.28,4.21,56.78,4878,968,1738,21.53,17.37,115.1,1410,16510,1.71,4.95,7.89,3877,802,732,7.94,18.48,99.71,1518.2,7024,4.03,4.59,17.05,4100,740,700,7.05,,,,6916,5.38,,,1115,166,49,7.94,18.48,99.71,1518.2,477,4.03,4.59,250.78,1048,235,244,7.64,18.67,94.94,1524.34,2376,5.1,,,993,205,186,6.07,17.15,99.75,1555.53,1860,6.38,,,963,106,99,5.88,17.28,102.4,1571.37,982,5.67,,,1100,194,,,,,,1690,22.01,,
아프리카TV,067160,양방향미디어와서비스,8874,11494767,77200,14.34,11.62,2.99,0.95,70.86,3,45,1966,504,363,27.56,97.91,127.14,2781.85,3184,19,1.07,19.31,2723,888,709,39.9,94.89,100.78,4007.67,6179,32.81,0.36,11.33,3150,824,595,26.52,92.86,104.38,4988.24,5197,13.68,1.03,13.33,3427,872,761,28.04,,,,6643,11.62,,,799,155,31,26.52,92.86,104.38,4988.24,278,13.68,1.03,248.9,727,184,166,24.27,92.94,105.75,5139.39,1449,17.16,,,867,236,227,23.83,85.93,115.22,5551.72,1982,14.07,,,879,219,193,23.97,93.6,110.81,5886.56,1681,15.6,,,947,231,192,,,,,1495,51.62,,
나이스디앤비,130580,상업서비스와공급품,973,15400000,6320,7.83,,1.05,2.88,15.75,12,54,822,141,113,18.38,27.41,334.24,735.56,698,14.02,2.04,28.67,887,169,140,19.71,30.38,343.08,865.74,863,11.14,2.39,26.66,922,155,143,17.52,27.05,339.85,1014.83,889,8.66,2.36,20.46,904,143,126,14.19,,,,818,7.72,,,227,23,12,17.52,27.05,339.85,1014.83,77,8.66,2.36,235.42,195,15,17,17.45,22.33,397.44,1000.81,112,8.27,,,283,87,70,16.24,23.09,385.8,1092.34,458,7.59,,,205,26,25,14.34,19.52,407.97,1124.27,160,7.61,,,221,16,,,,,,,,,
로체시스템즈,071280,반도체와반도체장비,954,15296603,6240,7.51,,0.84,0.8,30.05,26,68,1802,93,84,12.08,61.44,88.53,884.8,548,11.77,,,1102,133,95,12.05,47.84,150.81,1016.53,618,9.85,0.33,3.15,1446,264,203,21.54,28.05,183.33,1290.08,1324,6.02,0.63,3.68,,,,,,,,,,,,314,9,55,21.54,28.05,183.33,1290.08,357,6.02,0.63,13.67,211,33,25,17.87,25.29,185.15,1312.62,164,8.26,,,358,42,30,15.93,23.85,227.84,1350.15,196,6.51,,,251,33,18,12.11,19.49,277.28,1373.09,115,7.14,,,,,,,,,,,,,
SPC삼립,005610,식품,5436,8629009,63000,10.65,9.38,1.24,2.7,11.1,30,72,25427,511,-124,-3.98,290.06,46.9,689.26,-1444,-49.88,1.53,-47.37,29467,662,405,12.68,265.04,54.28,763.28,4687,15.11,2.12,22.21,33145,895,532,14.7,232.91,45.38,873.28,6170,11.56,2.38,25.88,35263,974,576,14.04,,,,6714,9.38,,,8913,292,141,14.7,232.91,45.38,873.28,1633,11.56,2.38,97.81,8321,166,85,15.03,239.22,46.67,860.59,988,10.91,,,8615,265,160,14.39,221.72,46.5,896.89,1849,10.9,,,8626,211,125,13.14,215.29,51.48,925.36,1445,11.23,,,9264,317,188,,,,,2689,23.43,,
가비아,079940,IT서비스,2191,13535684,16190,13.07,,1.57,0.43,28.77,20,62,1690,285,238,14.99,50.13,208.43,1242.18,895,14.7,0.46,6.46,1995,336,250,12.4,48.08,127.56,1426.93,864,15.62,0.52,7.88,2392,412,416,19.51,51.81,198.35,1766.76,1598,6.35,0.69,4.25,,,,,,,,,,,,679,138,101,19.51,51.81,198.35,1766.76,426,6.35,0.69,15.93,588,84,29,16.65,43.59,240.06,1818.43,130,8.88,,,655,112,103,17.38,44.68,229.39,1891.19,362,8.21,,,630,89,87,13.43,45.05,217.58,1981.63,321,11.62,,,,,,,,,,,,,
현대로템,064350,기계,28814,109142293,26400,12.1,19.89,1.75,,21.08,32,74,27853,821,224,2.84,211.81,57.17,73.28,325,52.85,,,28725,802,514,5.01,223.85,47.66,86.41,609,34.13,,,31633,1475,1945,14.06,223.43,64.62,125.99,1812,15.67,,,34509,1810,1419,9.15,,,,1327,19.9,,,9176,607,1232,14.06,223.43,64.62,125.99,1135,15.67,,,6844,319,181,14.16,205.13,60.01,129.45,173,13.92,,,9868,672,526,15.63,217.44,76.71,139.35,495,17.36,,,9270,411,400,15.77,208.48,68.19,146.9,377,12.72,,,8431,409,270,,,,,397,66.45,,
빙그레,005180,식품,5359,9851241,54400,5.99,6.51,0.73,2.76,11.1,58,100,9591,398,349,6.01,29.62,213.77,1138.37,3540,16.13,2.8,40.56,11474,262,-193,-3.37,36.27,149.7,1071.64,-1962,-27.12,2.63,-64.05,12677,394,257,4.53,33.61,123.19,1109.83,2607,15.05,3.82,51.63,13800,1099,822,,,,,8357,6.51,,,2569,-90,-98,4.53,33.61,123.19,1109.83,-996,15.05,3.82,-135.15,2935,127,87,5.89,39.08,112.26,1100.56,883,12.41,,,3887,462,376,9.7,42.17,130.97,1176.12,3820,8.26,,,4342,654,529,14.4,40.55,170.99,1282.39,5371,6.14,,,2740,-41,-74,,,,,-751,-72.42,,
