회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
경동도시가스,267290,가스유틸리티,1148,5895406,19470,3.71,,0.27,4.49,132.66,33,73,14572,271,222,6.05,140.93,117.11,2420.16,3753,6.02,3.87,23.3,23049,253,242,6.28,170.29,103.34,2558.78,4102,6.17,3.46,21.31,17995,283,306,7.51,126.08,112.83,2717.46,5192,3.75,4.5,16.84,,,,,,,,,,,,3292,41,51,4.92,76.4,130.16,2660.83,861,6.08,,,2813,36,48,5.16,70.55,134.43,2693.12,807,5.59,,,5076,52,56,7.51,126.08,112.83,2717.46,959,3.75,4.5,91.2,6241,166,155,7.41,117.15,109.14,2787.52,2626,3.69,,,,,,,,,,,,,
대덕전자,353200,전자장비와기기,11069,49416925,22400,71.57,25.48,1.35,1.34,28.26,45,85,10009,725,630,9.55,38,143.63,2546.7,1224,20.35,1.2,24.54,13162,2325,1839,23.94,39.39,142.58,3215.63,3570,5.29,2.12,11.21,9097,237,254,2.94,29.85,193.8,3268.5,493,54.91,1.11,60.94,9579,434,440,5.13,,,,879,25.49,,,2199,56,43,13.45,30.9,162.23,3194.79,83,15.35,,,2378,14,38,4.92,29.84,181.38,3209.34,73,32.53,,,2344,64,61,2.94,29.85,193.8,3268.5,118,54.91,1.11,253.83,2148,-29,20,1.9,31.93,179.16,3216.46,38,78.41,,,2324,73,79,,,,,143,156.99,,
동원F&B,049770,식품,8895,19295620,46100,7.14,6.55,0.89,1.74,13.03,20,60,34906,1304,695,8.99,142.32,54.17,4214.97,3602,10.8,1.8,19.43,40236,1287,908,10.79,134.41,56.73,4615.65,4707,6.67,2.23,14.87,43608,1667,1088,11.72,126.69,64.17,5115.13,5641,5.8,2.45,14.18,45749,1936,1326,13.17,,,,7036,6.55,,,10520,274,166,11.72,125.22,48.91,4787.1,863,5.28,,,12075,630,443,12.99,144.13,76.07,5016.61,2295,5.09,,,10206,328,180,11.72,126.69,64.17,5115.13,931,5.8,2.45,85.93,11190,499,456,13.06,120.46,74.59,5271.64,2365,5.17,,,10988,356,230,,,,,1211,38.05,,
STX중공업,071970,조선,4671,28552669,16360,12.19,,2.03,,51.56,40,80,1374,-80,-78,-4.78,179.56,41.3,473.24,-276,-17.18,,,1775,111,141,8.17,116.66,50.8,510.89,499,14.2,,,2450,179,316,15.16,101.45,51.97,551.56,1108,10.56,,,2949,283,212,8.99,,,,742,22.03,,,756,54,58,12.15,121.86,42.86,516.11,204,9.94,,,694,66,-2,4.65,119.31,41.24,515.77,-9,32.78,,,789,59,260,15.16,101.45,51.97,551.56,911,10.56,,,614,62,67,18.13,102.25,53.05,560.96,235,8.62,,,805,79,,,,,,179,91.59,,
신영증권,001720,증권,12198,16440000,74200,8.55,,0.36,6.06,7.22,33,73,21122,1213,956,6.45,642.67,,1919.21,5425,10.99,6.71,37.15,23535,1156,1044,6.66,564.32,,1989.09,5863,9.52,7.17,33.29,27643,1704,1494,9.27,528.38,,2175.23,8677,7.21,7.19,25.33,,,,,,,,,,,,7319,560,451,11.76,603.28,,2005.56,2618,5.49,,,6476,358,327,11.42,587.77,,2058.82,1878,5.57,,,6322,350,273,11.6,575.7,,2098.33,1526,5.76,,,7525,436,442,9.27,528.38,,2175.23,2656,7.21,7.19,82.76,,,,,,,,,,,
동원개발,013120,건설,2393,90808100,2635,5.33,,0.23,3.04,100.79,48,88,4207,1007,752,,27,472.94,1999.42,829,6.44,2.81,18.1,5815,839,669,6.83,41.01,167.49,2116.78,737,4.64,4.68,21.71,7366,300,426,4.17,38.11,168.44,2178.54,469,6.74,2.53,17.07,6220,540,510,,,,,562,4.69,,,2138,281,259,7.05,35.34,181.25,2225.08,285,4.43,,,1771,-20,31,5.5,36.6,186.41,2231.97,34,5.17,,,1646,-160,-57,4.17,38.11,168.44,2178.54,-63,6.74,2.53,-127.36,1727,247,215,4.32,35.53,171.16,2209.97,237,5.53,,,,,,,,,,,,,
SPC삼립,005610,식품,5652,8629009,65500,11.09,9.07,1.28,2.6,13.03,20,60,29467,662,405,12.68,265.04,54.28,763.28,4687,15.11,2.12,22.21,33145,895,532,14.7,232.91,45.38,873.28,6170,11.56,2.38,25.88,34333,917,502,12.43,208.76,52.89,947.37,5821,10.75,2.72,27.43,35384,1029,623,14.08,,,,7220,9.07,,,8615,265,160,14.39,221.72,46.5,896.89,1849,10.9,,,8626,211,125,13.14,215.29,51.48,925.36,1445,11.23,,,8771,276,133,12.43,208.76,52.89,947.37,1539,10.75,2.72,103.76,8306,173,93,12.77,194.93,53.43,936.48,1073,9.75,,,8822,277,,,,,,,,,
유한양행우,000105,제약,770,1180940,65200,41.93,34.74,2.41,0.71,97.72,37,77,16878,486,991,5.45,27.27,188.33,2687.89,1260,45.11,0.76,25.42,17758,360,906,4.86,23.16,204.33,2712.5,1169,46.83,0.79,28.66,18590,568,1340,6.74,33.89,162.56,2684.85,1672,41.15,0.72,,20662,1089,1450,7.25,,,,1877,39.68,,,4957,273,86,3.93,26.3,205.79,2564.36,107,61.87,,,4831,9,190,4.52,31.27,173.64,2590.97,241,67.01,,,4372,60,841,6.74,33.89,162.56,2684.85,1052,41.15,0.72,,4446,6,108,6.33,34.12,162.79,2534.1,156,49.32,,,5268,260,309,,,,,440,169.25,,
인포바인,115310,IT서비스,682,3192883,21350,9.1,,0.43,4.22,29.84,37,77,195,64,57,6.17,3.6,2796.63,7459.15,1787,13.4,3.76,33.8,209,69,60,6.08,8.02,997.71,7714.88,1883,11.31,4.23,32.08,228,78,72,6.87,8.04,1038.42,8042.42,2242,9.48,4.24,26.94,,,,,,,,,,,,57,17,19,6.95,8.51,1022.36,7855.09,594,10.56,,,59,21,23,7.14,8.17,1045.51,8132.83,728,8.73,,,60,19,7,6.87,8.04,1038.42,8042.42,208,9.48,4.24,289.98,63,23,26,7.16,9.91,847.56,8084.57,815,9.55,,,,,,,,,,,,,
이닉스,452400,전기제품,1328,9071428,14640,7.97,,1.1,2.84,81.52,30,69,972,59,87,14.81,12.93,480.46,12282.41,8744,,,57.19,1143,94,108,,17,331.33,2320.59,2397,,,23.14,1189,108,110,14.36,14.4,393.15,2585.02,1837,,,22.65,,,,,,,,,,,,,,,,,,,,,,,282,23,25,,18.77,265.65,2504.12,424,,,,255,29,29,,14.4,393.15,2585.02,490,,,,247,-13,-2,,14.36,502.71,2550.89,-27,,,,,,,,,,,,,,
수산아이앤티,050960,IT서비스,717,6751000,10620,15.64,,0.85,1.18,29.84,36,75,250,23,4,2.24,16.95,250.77,2202.34,263,70.08,0.68,47.61,218,60,12,3.1,15.55,207.6,2251.09,369,29.03,1.17,33.91,239,65,47,6.74,15.49,220.92,2391.19,826,12.44,1.22,15.14,,,,,,,,,,,,62,12,10,4.67,16.13,201.29,2297.76,173,18.24,,,62,14,10,4.64,16.19,216.93,2331.66,170,17.54,,,58,28,14,6.74,15.49,220.92,2391.19,298,12.44,1.22,41.98,64,14,3,4.49,6.4,625.51,2373.98,39,22.28,,,,,,,,,,,,,
모나리자,012690,가정용품,1258,36571255,3440,13.49,,1.56,4.36,39.42,32,71,1064,34,33,4.46,24.89,126.38,279.98,89,43.48,,,1209,29,23,3.06,26,138.89,292.35,64,44.63,1.75,78.28,1298,65,91,11.51,19.39,249.13,311.9,250,10.5,5.71,59.97,,,,,,,,,,,,316,16,55,9.59,25.11,214.94,317.31,149,13.96,3.44,67.03,315,15,11,10.84,22.64,218.6,303.94,31,10.76,,,332,21,15,11.51,19.39,249.13,311.9,41,10.5,1.9,121.61,325,13,13,11.86,26.36,203.07,308.84,34,11.59,,,,,,,,,,,,,
롯데렌탈,089860,도로와철도운송,10221,36634063,27900,10.7,8.13,0.76,4.3,15.49,20,59,24227,2455,1136,12.28,384.04,43.17,577.21,3685,10.34,2.36,27.76,27389,3084,883,7.48,434.42,45.47,611.99,2577,10.73,3.25,34.93,27523,3052,1152,9.01,392.07,43.62,652.73,3275,8.47,4.32,36.64,28245,3057,1089,8.86,,,,3433,8.13,,,6886,853,331,7.14,408.04,37.82,635,938,10.95,,,6873,814,397,10.57,394.94,42.28,656.32,1117,7.05,,,6551,532,23,9.01,392.07,43.62,652.73,105,8.47,4.32,1143.17,6569,569,162,7.22,406.18,41.7,637.36,447,10.53,,,6994,765,342,,,,,872,32,,
DN오토모티브,007340,자동차부품,8305,9994005,83100,3.03,,0.59,3.61,7.32,40,79,9308,896,851,12.09,107.99,159.95,19665.17,8088,8.88,2.79,21.32,31564,4215,1849,22.81,305.79,82.13,23085.5,18098,3.54,3.9,11.91,32692,4904,2834,27.29,227.55,79.26,28040.52,27495,2.66,4.1,9.41,,,,,,,,,,,,8316,1271,746,24.84,251.37,77.76,25713.54,7464,3.61,0.55,5.78,8013,1206,559,20.09,241.38,79.81,26637.58,5153,3.64,,,8063,1119,755,27.29,227.55,79.26,28040.52,7557,2.66,3.42,28.53,7809,1237,769,25.26,210.36,36.58,29068.11,7257,3,,,,,,,,,,,,,
동국제약,086450,제약,8163,44460000,18360,16.33,12.66,1.48,0.98,97.72,4,43,5942,632,529,11.63,55.73,129.8,1920.03,1113,19.59,0.83,15.99,6616,739,548,11.06,44.68,130.8,2129.32,1169,14.19,1.08,15.22,7310,669,489,9.01,45.71,120.92,2318.18,1043,15.49,1.11,17.62,8098,804,671,11.44,,,,1450,12.66,,,1859,129,103,9.43,45.76,123.14,2220.85,220,13.71,,,1764,142,125,9.27,46.03,121.1,2275.18,268,14.2,,,1879,205,100,9.01,45.71,120.92,2318.18,200,15.49,1.11,91.7,1968,210,200,9.51,47.6,116.24,2368.13,435,14.84,,,2050,178,142,,,,,301,61.06,,
주성엔지니어링,036930,반도체와반도체장비,16598,48249212,34400,41.85,18.21,3.08,0.15,45.75,51,90,3773,1026,1455,48.74,92.59,111.12,1342.46,3016,6.96,0.74,5.14,4379,1239,1062,24.86,71.9,126.18,1742.21,2200,4.82,1.82,8.71,2847,289,340,6.8,56.44,216.02,1841.28,705,48.53,0.15,6.95,4110,994,911,16.47,,,,1889,18.21,,,317,-87,-74,12.74,68.44,122.82,1715.77,-152,16.42,,,861,62,40,6.24,59.17,195.82,1731.89,82,45.62,,,983,199,270,6.8,56.44,216.02,1841.28,559,48.53,0.15,8.76,566,70,161,7.85,69.26,140.4,1897.61,333,44.57,,,1013,257,206,,,,,486,70.73,,
쿠쿠홈시스,284740,가정용기기와용품,5217,22437330,23250,4.7,,0.64,3.44,19.83,33,72,8443,1641,1311,20.73,42.34,144.03,26627.99,5081,7.71,1.66,12.78,9381,1199,1146,17.66,27.99,183.05,31135.91,5114,5.75,2.38,13.68,9546,1449,1213,14.85,26.56,182.64,36041.96,4990,4.3,3.73,16.02,,,,,,,,,,,,2422,379,358,15.38,26.06,180.23,33809.58,1392,4.71,,,2407,212,107,10.6,26.24,176.62,34354.48,544,5.79,,,2455,539,414,14.85,26.56,182.64,36041.96,1722,4.3,3.73,46.43,2446,344,335,14.43,28.48,172.54,36535.79,1290,4.59,,,,,,,,,,,,,
디와이피엔에프,104460,기계,2138,10713625,19960,25.49,,1.7,1,22.9,51,90,996,38,46,5.1,76,164.17,1805,445,89.79,0.25,20.25,1131,-118,-112,-11.04,96.74,104.03,1577.85,-1046,-38.93,0.25,-8.63,1441,83,57,5.21,160.18,73.03,1666.23,532,43.13,0.87,33.91,2804,329,262,21.15,,,,2445,8.16,,,234,-11,-17,-4.39,112.14,83.76,1541.31,-154,-53.53,,,342,21,16,2.13,123.64,74.08,1571.2,149,110.33,,,430,59,51,5.21,160.18,73.03,1666.23,475,43.13,0.87,37.98,420,48,34,7.62,150.68,70.62,1692.77,313,24.55,,,788,93,75,,,,,700,28.51,,
스튜디오드래곤,253450,방송과엔터테인먼트,12369,30058498,41150,38.78,26.46,1.73,,-19.69,27,66,4871,526,390,6.04,29.27,123.7,4212.16,1301,69.93,,,6979,652,506,7.52,65.07,94.95,4563.93,1684,51.06,,,7531,559,301,4.4,54.32,109.11,4760.09,1001,51.46,,,7224,646,467,6.38,,,,1555,26.46,,,1635,163,102,5.55,67.03,94.57,4754.12,339,42.42,,,2174,219,182,5.47,59.67,100.73,4875.04,605,40.42,,,1611,-38,-167,4.4,54.32,109.11,4760.09,-555,51.46,,,1921,215,202,4.53,48.93,123.63,4894.47,672,43.55,,,1423,138,97,,,,,306,134.32,,
쿠콘,294570,IT서비스,1651,10254685,16100,29.01,,1.25,0.62,29.84,18,57,614,168,72,7.19,55.77,137.99,2314.12,739,98.2,0.14,14.32,645,200,38,2.82,40.8,133.05,2343.43,361,90.8,0.31,27.98,684,166,72,5.57,61.94,121.73,2454.06,700,28.8,0.5,14.05,749,186,113,8.48,,,,1082,14.87,,,172,48,14,8.7,69.92,118.73,2423.1,140,22.99,,,173,45,30,8.73,61.54,126.37,2481.94,294,17.42,,,175,30,-10,5.61,61.94,121.73,2454.06,-93,28.58,0.5,-106.11,170,34,22,4.4,62.68,120.87,2478.22,219,34.95,,,191,53,28,,,,,273,58.96,,
롯데칠성,005300,음료,13269,9278884,143000,9.36,10.16,0.99,2.38,15.84,23,62,25061,1822,1371,9.96,148.91,70.49,40757.95,13684,9.76,2.25,21.95,28417,2229,1311,9.11,161.72,58.26,43101.22,12772,13.78,1.88,25.84,32247,2107,1665,11.61,177.04,52.34,44466.01,16499,8.89,2.32,20.61,41479,2333,1449,9.33,,,,14078,10.16,,,7962,592,330,8.25,160.17,59.18,43438.07,3188,11.21,,,8304,843,678,9.4,179.72,56.11,44155.5,6621,9.4,,,9184,80,353,11.61,177.04,52.34,44466.01,3719,8.89,2.32,91.43,9369,368,161,10.8,177.2,47.26,44083.19,1748,8.32,,,11050,646,356,,,,,3789,37.74,,
노루홀딩스우,000325,건축자재,81,243559,33350,14.15,,0.84,1.51,7.58,38,76,9552,267,107,0.43,80.89,124.24,4471.49,118,107.63,1.21,293.73,10317,296,334,6.55,77.35,116.43,4726.77,1849,5.39,2.27,20.98,12146,674,517,6.31,71.35,127.97,4946.25,1881,6.09,1.33,,12600,730,610,7.04,,,,2217,5.5,,,3379,235,163,6.96,79.78,114.76,4730.11,412,5.28,,,3054,247,204,8.53,74.66,117.12,4854.83,785,4.68,,,2965,107,98,6.31,71.35,127.97,4946.25,676,6.09,1.33,,2801,166,152,7.88,70.33,120.01,4958.26,484,4.92,,,,,,,,,,,,,
세운메디칼,100700,건강관리장비와용품,1266,43800000,2890,8.53,,0.92,2.42,155.31,30,68,626,154,128,11.37,7.6,808.1,2516.37,280,14.82,1.2,17.62,601,122,106,8.78,5.96,1094.6,2704.54,238,12.29,2.05,24.96,682,169,155,11.59,6.48,1088.55,2986.72,341,8.38,2.45,20.26,,,,,,,,,,,,176,42,38,10.29,6.83,999.3,2816.78,83,9.57,,,180,52,48,11.1,6.55,1069.01,2921.38,105,8.08,,,167,34,29,11.59,6.48,1088.55,2986.72,65,8.38,2.45,105.89,148,36,39,11.37,9.14,784.98,3003.29,86,8.57,,,,,,,,,,,,,
흥국,010240,기계,672,12322696,5450,5.41,,0.6,4.4,22.9,47,85,1418,138,119,14.83,37.78,171.28,1319.48,963,8.05,2.58,19.47,1346,112,86,9.61,27.77,278.11,1427.31,694,8.07,3.93,29.72,1494,158,132,13.77,23.12,252.18,1594.4,1070,5.54,4.05,20.16,,,,,,,,,,,,415,55,46,13.28,29.27,240.36,1529.83,376,6.78,,,341,35,34,12.28,24.56,256.46,1585.05,276,6.46,,,346,22,9,13.77,23.12,252.18,1594.4,75,5.54,4.05,288.9,353,32,34,12.89,25.14,236.87,1607.24,280,5.56,,,,,,,,,,,,,
모헨즈,006920,건축자재,369,10920000,3380,5.18,,1.1,,7.58,45,83,728,10,1,-0.21,68.15,200.05,315.97,-5,-1171.89,,,901,36,23,7.71,70.98,201.36,359.75,171,20.35,,,1114,121,99,28.25,63.02,252.24,502.41,757,5.19,,,,,,,,,,,,,,322,56,42,21.81,65.26,222.5,452.05,314,9.62,,,256,26,27,24.21,55.43,262.54,492.85,204,6.32,,,290,22,13,28.25,63.02,252.24,502.41,92,5.19,,,217,7,7,23.49,57.46,271.46,510.81,42,5.78,,,,,,,,,,,,,
한네트,052600,IT서비스,517,11563700,4470,19.96,,1.45,3.36,29.84,41,79,231,15,14,4.06,39.5,256.14,579.14,123,55.8,1.45,81.11,220,25,20,5.54,34.69,277.45,600.13,170,29.76,2.97,88.4,249,33,25,6.81,37.02,268.31,612.82,213,23.41,3.01,70.38,,,,,,,,,,,,66,10,6,7.22,45.45,229.84,593.43,52,24.81,,,58,8,5,7.24,51.94,217.67,602.8,47,20.36,,,62,6,6,6.81,37.02,268.31,612.82,50,23.41,3.01,301.39,64,11,9,7.3,43.19,242.97,597.81,75,20.28,,,,,,,,,,,,,
SNT모티브,064960,자동차부품,6931,14623136,47400,8.4,7.27,0.64,3.38,7.32,15,53,9417,916,801,9.9,34.08,224.25,1050.78,5479,8.59,3.4,27.78,10449,1119,875,10.08,39.41,202.36,1146.73,5984,7.02,3.81,24.4,11363,1166,870,9.55,28.39,288.58,1235.6,5948,7.26,3.7,24.19,10192,1052,955,9.79,,,,6523,7.27,,,2890,285,272,11.08,40.41,208.12,1206.85,1858,7.8,1.13,29.21,2767,289,294,10.46,37.49,220.28,1236.4,2012,6.7,,,2848,324,-11,9.55,28.39,288.58,1235.6,-72,7.26,2.31,-1236.6,2220,220,269,8.94,28.25,288.91,1256.25,1842,8.05,,,2544,259,216,,,,,1528,31.01,,
한국자산신탁,123890,부동산,3688,123977752,2975,4.17,,0.35,7.39,15.11,17,55,2125,1479,1075,13.28,48.91,,1290.33,867,4.71,5.39,25.05,2330,1469,1082,12.15,46.26,,1424.51,873,3.42,7.37,24.87,2591,1167,1296,13.18,42.99,,1590.04,1046,3.02,6.96,20.77,2230,990,730,6.9,,,,593,5.02,,,573,272,220,14.57,47.96,,1518.98,178,2.89,,,570,297,234,13.6,44.1,,1556.76,189,2.98,,,718,274,207,13.18,42.99,,1590.04,167,3.02,6.96,129.79,633,295,223,8.85,51.63,,1582.58,180,4.38,,,546,265,,,,,,162,18.35,,
흥국화재우,000545,손해보험,48,768000,6210,1.51,,0.37,,5.32,65,103,45146,771,620,8.77,1892.66,,111.97,952,3.78,,,32268,2633,2072,12.62,378.39,,695.77,3180,1.06,,,33524,4078,3161,15.99,784.23,,317.61,4852,0.63,,,,,,,,,,,,,,8177,849,670,28.85,667.51,,349.23,1029,0.68,,,7906,256,181,26.64,682.45,,336.14,278,0.72,,,8682,1727,1343,15.99,784.23,,317.61,2061,0.63,,,8391,688,480,21.09,963.17,,237.18,737,1.02,,,,,,,,,,,,,
종근당홀딩스,001630,제약,2770,5009861,55300,6.35,,0.47,2.53,97.72,55,93,9260,344,258,2.96,62.82,66.03,4307.72,3192,23.96,1.83,43.3,9090,-329,-227,0.2,72.36,46.46,4289.67,214,247.12,2.64,633.69,8798,170,406,8.61,76.81,40.15,4595.37,9383,6.31,2.36,14.18,9240,230,60,1.44,,,,1597,34.63,,,2175,16,76,4.6,75.39,48.51,4409.34,2151,9.6,,,2230,36,89,6.99,80.29,48.83,4499.88,2248,7.16,,,2246,23,103,8.61,76.81,40.15,4595.37,2547,6.31,2.36,52.23,2500,125,123,7.94,77.22,43.35,4619.16,1756,6.86,,,2280,70,,,,,,,,,
한세예스24홀딩스,016450,섬유/의류/신발/호화품,1906,40000000,4765,3.47,,0.38,5.25,10.37,40,78,27989,1347,759,9.57,136.08,49.66,2010.71,1007,7.37,3.37,24.36,33221,1929,495,4.8,144.97,52.57,2077.63,533,8.68,5.41,46.05,27808,1897,1114,12.3,123.35,42.23,2211.29,1411,3.47,5.1,17.4,,,,,,,,,,,,6856,456,244,1.57,144.77,48.94,2062.97,329,30.09,,,7462,579,333,6.36,137.69,55.74,2154.15,436,6.96,,,6507,459,274,12.79,123.35,42.23,2211.29,369,3.34,5.1,66.44,6729,418,200,12.6,128.06,49.27,2125.56,295,3.43,,,,,,,,,,,,,
크라운제과,264900,식품,1381,12523850,11030,6.12,,0.68,2.27,13.03,30,68,3812,159,131,8.36,102.16,62.35,6109.74,985,9.32,2.72,24.42,4136,176,271,15.34,71.72,122.58,7302.14,2035,4.18,2.94,11.82,4347,284,235,11.81,65.32,88.73,7774,1764,4.75,2.98,13.64,,,,,,,,,,,,1096,72,61,10.04,61.21,112.38,7634.41,459,6.25,,,1084,76,60,11.35,61.7,104.5,7857.42,448,4.92,,,1089,64,54,11.81,65.32,88.73,7774,404,4.75,2.98,59.48,1089,79,65,11.88,65.42,87.44,7897.09,489,4.59,,,,,,,,,,,,,
한국주철관,000970,철강,1505,22800500,6600,8.78,,0.41,6.06,13.77,40,77,5102,486,659,21.36,21.96,147.84,2754.65,2883,3.16,6.59,19.64,4843,140,121,3.53,21.09,236.24,2783.14,527,12.86,5.9,71.56,4563,204,174,4.9,20.74,230.13,2852.81,744,9.29,5.79,50.72,,,,,,,,,,,,1223,56,58,2.52,19.76,224.63,2784.32,245,20.07,,,1056,38,27,4.09,20.86,207.93,2805.73,113,10.75,,,1304,83,56,4.9,20.74,230.13,2852.81,248,9.29,5.79,152.3,932,28,37,5.03,22.48,170.43,2809.01,147,8.76,,,,,,,,,,,,,
나스미디어,089600,광고,1999,11568163,17280,11.87,9.09,0.94,4.05,12.13,29,66,1242,329,271,14.8,121.12,164.49,3639.61,2260,13.27,2.21,28.61,1524,331,289,13.68,113.67,154.55,3660.71,2315,10.8,2.55,26.87,1468,205,177,8,104.53,163.58,3484.88,1445,15.43,3.14,47.35,1596,269,238,10.05,,,,1902,9.09,,,354,47,48,10.96,96.73,167.64,3335.86,406,11.01,,,398,72,67,10.33,93.81,172.1,3439.97,537,10.2,,,395,62,34,8,104.53,163.58,3484.88,252,15.43,3.14,271.16,321,22,33,8.24,89.97,174.34,3402.96,260,13.72,,,373,58,59,,,,,434,39.78,,
벽산,007210,건축자재,1378,67560000,2040,4.68,,0.42,2.94,7.58,40,77,4714,85,-15,-1.97,74.1,75.73,641.49,-66,-59.14,0.26,-12.49,5199,188,117,4.22,99.09,96.55,675.36,145,13.94,1.24,14.26,6207,447,364,13.1,87.3,94.35,760.16,486,5.41,2.29,10.01,,,,,,,,,,,,1667,168,151,9.19,92.11,81.27,726.77,205,7,,,1581,141,101,12.14,96.2,69.83,753.05,132,8.76,,,1679,87,59,13.1,87.3,94.35,760.16,74,5.41,2.29,65.8,1512,48,27,11.65,96.83,74.09,752.24,26,5.27,,,,,,,,,,,,,
한국석유,004090,화학,2309,12694120,18190,15.51,,1.25,0.66,55.49,17,54,6289,156,113,7.59,122.26,110.06,2402.67,894,12.64,0.97,11.91,7479,180,110,6.98,111.97,94.5,2559.71,877,11.75,1.07,12.05,6792,152,148,8.67,99.57,91.3,2776.14,1170,9.65,1.06,9.85,7154,204,152,,,,,1197,15.19,,,1720,48,46,6.94,107.9,93.67,2625.88,376,11.58,,,1732,37,26,7.51,115.03,88.51,2666.06,201,10.71,,,1724,30,68,8.67,99.57,91.3,2776.14,532,9.65,1.06,21.65,1659,21,8,8.7,105.94,92.07,2765.94,64,10.6,,,1745,41,28,,,,,221,82.47,,
진흥기업,002780,건설,1306,145471745,898,2.96,,0.48,,100.79,35,72,4442,433,534,36.86,95.74,169.07,123.8,364,5.98,,,6289,507,496,25.05,101.02,218.74,193.8,338,3.77,,,7594,517,453,18.4,114.39,211.21,252.73,309,3.73,,,,,,,,,,,,,,1727,143,122,23.83,95.64,229.63,223.85,83,3.75,,,2025,158,127,19.56,98.69,223.03,241.16,87,3.95,,,2319,104,106,18.4,114.39,211.21,252.73,72,3.73,,,1712,96,89,17.35,103.61,228.88,264.86,61,3.31,,,,,,,,,,,,,
CJ프레시웨이,051500,식품과기본식료품소매,2701,11871586,22750,5.26,4.29,0.95,1.98,7.87,20,57,22914,556,311,12.28,255.04,63.67,793.17,2245,12.81,1.04,13.36,27477,978,522,17.73,267.46,61.86,1159.88,4136,7.74,1.09,8.46,30742,993,597,18.24,272.06,59.43,1461.73,4589,5.2,1.89,9.81,33149,1092,687,19.94,,,,5303,4.29,,,7795,321,207,14.69,256.37,56.15,1296.16,1402,8.26,,,8090,302,229,13.16,269.72,64.8,1464.9,1910,6.78,,,7882,243,107,18.24,272.06,59.43,1461.73,906,5.2,1.89,49.68,7314,105,13,18.17,291.72,52.71,1424.55,112,5.43,,,8449,347,220,,,,,1718,13.24,,
씨엑스아이,900120,제약,311,288232166,108,1.14,,0.07,,97.72,56,92,1046,45,51,1.41,3.46,489.85,5128.38,46,7.04,,,1014,63,60,1.51,2.15,1139.45,4973.15,50,5.17,,,716,71,75,1.81,0.85,4333.22,3699.33,47,3.43,,,,,,,,,,,,,,238,127,128,1.8,0.85,4333.22,3699.33,77,3.44,,,198,68,69,2.74,0.7,5906.47,3273.91,35,1.58,,,104,-16,-14,4.16,0.49,7778.85,120.51,-6,1.3,,,129,-12,27,4.84,0.61,6214.2,2252.25,9,1.22,,,,,,,,,,,,,
YW,051390,판매업체,420,11355368,3695,7.78,,0.39,5.41,-21,44,80,150,31,27,3.61,26.84,751.83,1385.95,234,18.02,2.38,32.47,203,31,30,4.01,27.71,841.25,1425.59,267,12.37,4.55,42.66,370,65,53,6.82,22.15,551.76,1495.36,470,8.12,5.24,31.68,,,,,,,,,,,,99,23,19,6.48,26.99,622.78,1458.9,164,9.28,,,69,13,13,7,23.23,567.15,1481.54,113,8.17,,,54,13,9,6.82,22.15,551.76,1495.36,77,8.12,5.24,194.29,60,18,14,6.93,23.87,464.13,1489.81,121,7.98,,,,,,,,,,,,,
