회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
SPC삼립,005610,식품,4875,8629009,56500,9.55,8.91,1.11,3.01,10.14,30,72,25427,511,-124,-3.98,290.06,46.9,689.26,-1444,-49.88,1.53,-47.37,29467,662,405,12.68,265.04,54.28,763.28,4687,15.11,2.12,22.21,33145,895,532,14.7,232.91,45.38,873.28,6170,11.56,2.38,25.88,34927,937,548,13.28,,,,6339,8.99,,,8913,292,141,14.7,232.91,45.38,873.28,1633,11.56,2.38,97.81,8321,166,85,15.03,239.22,46.67,860.59,988,10.91,,,8615,265,160,14.39,221.72,46.5,896.89,1849,10.9,,,8626,211,125,13.14,215.29,51.48,925.36,1445,11.23,,,9363,295,,,,,,1970,28.93,,
DRB동일,004840,자동차부품,1252,19930000,6280,8.15,,0.32,1.59,13.94,50,92,5513,6,-28,-1.13,74.94,84.58,4536.05,-203,-25.86,0.57,-14.26,6618,121,35,0.42,97.02,83.17,4567.96,77,52.98,0.98,50.23,7378,358,219,4.13,93.46,97.06,4703.93,771,7.58,1.71,12.54,,,,,,,,,,,,1691,116,98,2.23,91.35,83.56,4618,299,10.65,,,1944,115,158,5.1,89.3,88.93,4761.04,725,5.48,,,1749,109,61,6.02,91.36,92.79,4792.36,167,4.9,,,1993,19,-98,4.13,93.46,97.06,4703.93,-419,7.58,1.71,-23.07,,,,,,,,,,,
동서,026960,식품,17477,99700000,17530,12.06,,1.08,4.45,12.01,21,63,5353,384,1151,8.05,9.25,1230.07,2678.79,1137,27.27,2.26,60.93,5565,392,1696,11.33,5.33,1100.44,2891.78,1684,12,3.61,42.91,4897,438,1463,9.23,4.38,1354.89,3030.74,1453,12.53,4.29,53.13,,,,,,,,,,,,1238,126,400,11.83,4.71,1237.62,2826.59,397,11.39,,,1297,112,386,12.14,4.43,1343.53,2903.07,382,10.5,,,1212,104,361,13.09,4.82,1250.53,2975.68,363,8.45,,,1149,95,316,9.23,4.38,1354.89,3030.74,311,12.53,4.29,248.28,,,,,,,,,,,
NH투자증권,005940,증권,42884,331665921,12930,8.15,7.53,0.59,6.19,9.58,35,76,105540,12939,9315,14.77,757.97,,324.87,3067,4.08,8.4,35.63,112274,5214,3029,4.32,639.18,,306.3,882,9.95,7.98,81.02,103712,7258,5530,7.5,644.71,,327.92,1587,6.51,7.74,50.47,,8127,5989,7.71,,,,1717,7.5,,,34767,2515,1841,5.42,717.58,,307.6,525,8.01,,,19426,2204,1826,6.11,706.24,,318.26,521,7.47,,,22904,1184,1007,7.23,620.26,,324.43,288,6.67,,,27656,1354,856,7.5,644.71,,327.92,254,6.51,7.74,316.01,,2094,1520,,,,,427,30.13,,
공구우먼,366030,섬유/의류/신발/호화품,1332,22618350,5890,12.72,,2.11,2.04,7.48,27,68,327,54,43,22.8,12.82,383.54,42048.03,289,,,,473,103,88,36.23,16.34,370.79,10609.47,580,,,68.97,587,127,113,26.22,6.58,1156.04,2534.63,549,21.69,1.51,35.38,,,,,,,,,,,,153,29,33,26.22,6.58,1156.04,2534.63,150,21.69,1.51,120.23,109,19,22,22.98,12.31,633.6,2449.17,96,16.26,,,170,39,30,19.27,5.84,1337.02,2580.68,132,16.6,,,116,20,19,17.53,5.79,1412.47,2666.26,86,14.08,,,,,,,,,,,,,
세진중공업,075580,조선,3644,56849456,6410,23.06,,2.12,3.12,-45.67,39,80,2856,12,33,1.19,178.05,34.2,407.99,33,205.36,2.24,449.68,2504,37,141,10.3,180.72,35,450.13,288,20.48,2.54,50.2,4101,249,134,7.08,163.61,34.3,451.93,204,25.21,2.91,70.9,3875,229,175,8.62,,,,267,21.28,,,1012,154,64,7.07,163.61,34.3,451.93,103,25.26,2.91,140.59,717,-64,-61,8.76,183.79,25.43,401.42,-115,25.41,,,1205,212,135,9.98,154.92,29.12,446.71,234,23.24,,,820,-66,32,9.73,156.77,29.06,455.84,56,18.54,,,,,,,,,,,,,
현대건설,000720,건설,37972,111355765,34100,7.15,6.93,0.47,1.76,7.27,21,62,180655,7535,5544,5.88,108.26,180.89,1198.84,3651,12.18,1.35,16.56,212391,5749,4709,5.49,110.71,167.18,1264.02,3637,9.59,1.72,16.51,296514,7854,6543,6.77,126.81,171.83,1337.16,4767,7.32,1.72,12.6,295866,8612,6710,6.56,,,,4923,6.97,,,60311,1735,1506,5.21,114.93,166.93,1275.23,1164,10.35,,,71634,2236,2124,4.65,120.05,168.33,1304.39,1467,11.77,,,78585,2439,1813,4.02,118.66,178,1333.64,1471,12.42,,,85984,1445,1100,6.77,126.81,171.83,1337.16,665,7.32,1.72,90.24,70354,1944,1486,,,,,1086,31.59,,
대상,001680,식품,6829,34648025,19710,10.59,,0.54,4.06,12.01,19,60,34700,1532,1450,12.48,130.15,105.13,3449.2,4002,5.82,3.43,20,40841,1400,822,6.57,141.2,101.22,3669.08,2306,9.5,3.65,34.7,41075,1237,686,5.11,148.14,126.41,3710.32,1862,11.14,3.86,42.98,42575,1677,1065,7.7,,,,2957,6.58,,,9896,249,135,5.3,147.1,118.89,3625.7,365,10.5,,,10038,336,268,5,144.73,119.52,3699.93,744,9.49,,,11236,517,256,6.35,148.75,130.33,3770.69,708,7.97,,,9904,135,26,5.11,148.14,126.41,3710.32,46,11.14,3.86,1749.34,10226,426,,,,,,750,25.96,,
케어젠,214370,생물공학,12193,53715000,22700,30.55,,4.91,2.82,-41.52,33,74,591,282,252,12.21,8.09,434,5137.75,471,28.22,3.46,89.08,691,336,272,12.81,8.38,807.63,5203.66,508,54.02,1.97,97.22,792,404,399,18.02,8.79,1126.08,5417.99,743,36.99,2.33,78.75,,,,,,,,,,,,247,125,141,16.28,18,335.85,5157.52,263,61.82,,,184,76,74,15.67,8.99,1044.4,5296.01,138,82.45,0.46,158.53,187,99,98,17.4,8,1095.44,5258.92,182,55.54,,,174,103,85,18.02,8.79,1126.08,5417.99,159,36.99,1.45,230.03,,,,,,,,,,,
SK디스커버리,006120,석유와가스,8481,19037855,44550,3.44,,0.29,3.82,12.12,60,100,45195,1730,3554,14.71,114.86,78.58,2638.2,13091,5.02,1.52,7.66,66143,744,2723,9.77,124.22,73.14,2868.09,10438,4.45,3.23,13.97,87171,3622,5340,16.34,97.87,74.16,3432.82,20956,1.44,5.62,7.87,,,,,,,,,,,,24823,1561,1396,16.34,97.87,74.16,3432.82,3037,1.44,3.97,38.27,25525,1772,1193,15.11,112.55,76.73,3492.24,4464,1.58,,,19067,203,-13,15.55,101.33,88.25,3515.77,1187,1.73,1.39,40.79,23598,1099,1505,9.21,95.74,101.66,3586.41,4258,3.16,,,,,,,,,,,,,
코스메카코리아,241710,화장품,3642,10680000,34100,20.24,11.19,2.19,,62.21,44,84,3391,99,34,2.04,108.02,62.64,2348,245,49.7,,,3965,201,170,6.55,99.44,85.66,2498.7,834,15.53,,,3994,104,60,1.84,89.72,80.7,2551.67,249,41.22,,,4721,482,380,15.24,,,,2258,17.09,,,1064,38,-2,1.84,89.72,80.7,2551.67,31,41.22,,,1159,93,74,4.83,84.67,89.29,2633.66,419,14.16,,,1157,112,86,7.43,73.13,97.82,2745.8,554,23.11,,,1164,137,118,11.3,76.28,99.58,2882.59,681,16.21,,,1233,143,123,,,,,668,57.79,,
서원인텍,093920,핸드셋,1075,18600000,5780,8.12,,0.53,6.92,44.55,43,83,3156,185,169,10.08,21.33,400.36,1746.72,901,8.55,4.55,38.85,2885,135,167,9.39,20.66,412.31,1854.84,891,7.66,5.13,39.3,3168,226,232,12.14,20.92,415.71,2031.86,1235,4.65,6.97,32.39,,,,,,,,,,,,606,36,-6,12.14,20.92,415.71,2031.86,-37,4.65,6.97,-1088.31,628,35,57,11.61,19,474.2,2012.93,305,5.76,,,564,25,32,8.94,21.11,419.3,2047.35,172,6.61,,,851,39,51,6.55,14.87,578.96,2101.7,272,7.99,,,,,,,,,,,,,
네오위즈,095660,게임엔터테인먼트,4825,22033719,21900,26.84,14.99,0.93,1.12,-90.52,33,73,2896,603,622,16.95,21.17,413.1,4000.7,2747,8.17,,,2612,212,567,13.41,22.57,391.45,4501.8,2577,14.01,,,2946,196,132,2.88,22.09,170.49,4638.21,593,62.3,,,3750,429,626,13.33,,,,2900,8.88,,,728,-28,-281,2.88,22.09,170.49,4638.21,-1217,62.3,,,685,13,31,1.05,20.43,294.66,4670.22,164,183.74,,,701,-49,224,1.59,21.45,203.87,4863.3,1023,115.96,,,1175,202,182,3.71,26.62,221.58,5032.75,847,31.3,,,1190,253,136,,,,,896,28.74,,
제이티,089790,반도체와반도체장비,1029,10315513,9980,17.03,,1.62,,33.12,30,70,446,53,52,17.73,70.36,204.25,595.2,505,25.67,,,656,112,139,35.65,66.18,146.01,864.94,1349,7.86,,,819,151,150,29.88,48.05,149.54,1156.53,1458,4.67,,,,,,,,,,,,,,378,81,42,29.88,48.05,149.54,1156.53,410,4.67,,,105,5,16,23.37,48.83,146.44,1187.41,154,7.53,,,76,-11,-3,17.73,47.91,144.15,1180.82,-33,9.46,,,70,5,6,10.87,49.45,123.44,1191.61,54,13.61,,,,,,,,,,,,,
디어유,376300,양방향미디어와서비스,6860,23738406,28900,34.36,18.73,4.17,,65.93,51,91,130,-5,-22,174.08,-702.09,36.44,-129.34,-135,,,,400,132,-252,-41.6,8.08,1145.59,853.96,-1349,-60.72,,,492,163,164,12.38,8.01,1220.85,1006.82,732,39.36,,,766,289,286,18.41,,,,1206,23.22,,,137,43,-4,12.38,8.01,1220.85,1006.82,-16,39.36,,,164,57,90,15.13,8.78,1074.44,1099.68,379,49.37,,,191,67,48,15.08,9.07,1003.05,1139.64,201,42.85,,,194,73,65,13.15,11.87,791.43,1194.33,273,51.2,,,208,82,77,,,,,324,86.32,,
LX홀딩스,383800,복합기업,5347,76280690,7010,6.91,,0.33,3.85,11.28,46,86,,-302,-286,,1.35,1358.76,1033.47,-553,-18.08,,,2369,1589,1701,,1.49,1684.1,1938.45,2188,3.87,3.66,14.16,1181,732,788,4.82,2.15,1216.04,1999.92,1014,6.95,3.83,26.62,1890,1330,1140,,,,,1466,4.77,,,544,405,405,,2.9,833.04,1959.62,521,,,,326,216,223,,1.81,1755.16,1988.38,286,,,,309,202,214,,2.08,1458.98,2016.06,276,8.9,,,2,-91,-54,4.82,2.15,1216.04,1999.92,-69,6.95,3.83,-391.4,540,400,,,,,,412,17.01,,
메카로,241770,반도체와반도체장비,887,10192640,8700,2.19,,0.46,,33.12,60,100,727,1,-35,-1.18,12.55,443.18,2656.04,-162,-86.51,,,490,25,77,5.58,10,443.44,2862.46,785,17.82,1.14,19.69,540,26,437,25.72,13.54,549.62,3705.28,4287,2.52,4.21,10.22,,,,,,,,,,,,132,1,422,25.72,13.54,549.62,3705.28,4135,2.52,4.21,10.59,108,-4,4,25.81,16.42,440.29,3625.82,43,2.65,,,91,-34,-17,24.59,21.04,326.81,3592.4,-167,3.02,,,81,-32,-5,24.13,4.69,1439.72,3584.15,-46,2.54,,,,,,,,,,,,,
한국단자,025540,자동차부품,6530,10415000,62700,10.19,,0.69,1.12,10.35,8,48,8025,790,577,7.84,28.92,184.36,14563.53,5550,11.21,1.13,12.49,9622,762,629,7.83,33.6,148.63,15628.87,6041,12.63,0.92,11.48,11681,643,486,5.69,48.2,107.49,16550.87,4677,11.07,1.35,14.82,12931,1070,786,8.67,,,,7547,9.38,,,3182,276,12,5.69,48.2,107.49,16550.87,121,11.07,0.87,368.31,3159,196,220,7.05,46.31,122.21,16882.81,2115,10.48,,,3330,344,139,7.11,45.73,120.32,17151.76,1336,10.14,0.41,18.53,3185,329,269,7.17,46.05,120.74,17618.44,2581,8.29,,,3257,202,,,,,,,,,
케이엘넷,039420,IT서비스,646,24154730,2675,8.03,,1.09,2.99,25.89,43,83,421,48,44,11.67,17.03,390.11,272.39,183,14.84,2.21,29.99,496,68,65,14.2,16.68,408.13,311.72,246,15.58,2.09,29.68,503,79,74,14.59,18.97,343.68,356.17,284,8.69,3.24,25.73,,,,,,,,,,,,163,18,19,14.59,18.97,343.68,356.17,80,8.69,3.24,91.73,106,9,11,12.69,16.66,404.08,343.93,37,10.42,,,137,36,29,12.84,13.76,489.84,373.12,113,10.45,,,129,21,26,15.74,11.77,588.36,393.96,104,7.2,,,,,,,,,,,,,
나무가,190510,핸드셋,2393,16258384,14720,10.15,,1.59,,14.25,14,54,5029,230,160,33.49,203.89,39.86,669.06,1164,11.43,,,5193,324,313,34.51,75.97,119.78,1341.3,2119,8.12,,,3656,227,235,17.32,39.77,212.12,1627.47,1450,9.72,,,4418,273,290,18.23,,,,1818,8.25,,,1269,92,109,29.96,63.28,156.35,1472.51,675,8.56,,,707,31,35,13.63,43.34,203,1521.56,214,13.87,,,723,40,56,6.03,50.85,191.86,1588.99,346,23.3,,,957,63,35,17.32,39.77,212.12,1627.47,217,9.72,,,,,,,,,,,,,
대원강업,000430,자동차부품,3311,62000000,5340,10.81,,0.65,2.06,13.94,30,70,8622,-50,-29,-1.49,70.37,68.99,1408.43,-111,-33.58,2.68,-90.03,10245,221,232,3.98,68.96,71.09,1501.29,304,11.15,2.95,32.88,11068,592,378,6.17,66.02,74.86,1565.28,494,11.01,2.02,22.26,12172,660,455,9.11,,,,791,6.84,,,2750,107,101,5.96,68.06,72.89,1513.72,136,7.63,,,2923,213,146,9.43,60.89,76.05,1556.13,212,6.03,,,2724,165,146,9.61,61.63,75.76,1594.99,194,7.14,,,2671,106,-15,6.17,66.02,74.86,1565.28,-48,11.01,2.02,-227.8,3036,130,,,,,,129,41.93,,
노루홀딩스,000320,건축자재,1564,13291151,11770,4.7,,0.3,4.25,11.69,32,72,8480,358,291,3.8,81.86,113.76,4574.97,1038,10.54,4.11,33.51,9552,267,107,0.43,80.89,124.24,4471.49,118,107.63,3.53,293.73,10379,300,334,6.55,77.35,116.43,4726.77,1849,5.39,5.01,20.98,,,,,,,,,,,,2843,29,128,6.55,77.35,116.43,4726.77,1298,5.39,5.01,29.83,2748,85,52,6.67,78.89,110.9,4664.7,9,5.21,,,3379,235,163,6.96,79.78,114.76,4730.11,412,5.28,,,3054,247,204,8.53,74.66,117.12,4854.83,785,4.68,,,,,,,,,,,,,
동방아그로,007590,화학,863,13617577,6340,7.12,,0.49,4.73,21.61,51,91,1341,82,70,4.86,38.98,153.77,2123.31,514,14.15,4.81,62.06,1467,93,68,4.57,43.56,118.64,2177.32,498,12.68,3.96,45.75,1643,136,122,7.84,40.28,113.42,2309.97,891,7.14,4.72,30.67,,,,,,,,,,,,974,215,163,6.57,44.43,200.73,2371.81,1200,8.37,,,363,25,21,7.36,37.43,266.77,2402.29,152,7.8,,,172,-27,-20,9.6,46.26,194.99,2372.27,-150,5.66,,,135,-77,-43,7.84,40.28,113.42,2309.97,-312,7.14,4.72,-87.74,,,,,,,,,,,
코세스,089890,반도체와반도체장비,2882,16584962,17380,29.26,,4.1,,33.12,30,70,638,95,63,22.76,152.95,160.69,316.72,379,23.24,,,772,138,111,27.84,45.16,125.22,508.87,671,22.8,,,729,85,79,14.17,24.3,212.32,611.51,475,21.26,,,950,150,100,15.39,,,,603,26.9,,,206,8,-6,14.17,24.3,212.32,611.51,-35,21.26,,,69,0,4,9.83,22.77,174.57,616.09,23,36.71,,,251,42,43,11.76,32.76,113.04,667.45,261,33.14,,,238,45,57,15.14,37.94,63.61,735.27,345,17.15,,,390,60,,,,,,,,,
GS리테일,007070,백화점과일반상점,21729,104717922,20750,122.78,8.5,0.53,2.41,9.71,60,99,96907,2195,8013,25.58,114.21,39.34,3875.77,8961,3.39,3.95,15.04,110319,3602,476,1,122.45,48.63,3837.06,386,72.9,1.53,108.65,116125,3940,221,0.44,126.49,53.43,3802.78,169,136.54,2.17,292.56,122605,4288,2594,6.12,,,,2442,8.6,,,27002,466,178,1.2,124.55,49.08,3810.83,159,62.33,,,29578,972,536,1.24,125.26,43.35,3859.79,499,47.96,,,30902,1268,719,1.89,122.37,45.11,3932.91,652,31.91,,,28643,1234,-1212,0.44,126.49,53.43,3802.78,-1141,136.54,2.17,-43.29,28512,744,375,,,,,378,55.58,,
삼원강재,023000,자동차부품,1158,40000000,2895,6.98,,0.47,3.8,13.94,20,59,3000,95,88,4.08,23.75,209.63,993.43,220,14.38,3.32,47.4,3641,165,130,5.79,27.26,208.21,1057.9,325,8.21,3.93,32.06,3591,165,166,7.02,25.25,228.13,1114.32,415,7.38,3.59,26.32,,,,,,,,,,,,875,27,36,5.94,26.32,212.08,1053.94,89,9.1,,,892,40,36,6.4,22.96,244.34,1071.82,89,9.04,,,928,62,61,6.97,24.27,237.78,1104.78,154,7,,,895,37,33,7.02,25.25,228.13,1114.32,83,7.38,3.59,132.05,,,,,,,,,,,
한국무브넥스,010100,자동차부품,1669,30450420,5480,3.82,,0.49,1.82,10.35,50,89,8816,138,114,5.24,181.9,76.54,626.26,379,9.67,1.36,13.18,10039,262,197,7.74,166.32,70.85,713.56,612,4.38,3.36,8.52,13714,370,356,12.16,165.36,76.99,828.84,1095,2.47,2.59,6.39,,,,,,,,,,,,3768,75,-10,12.16,165.36,76.99,828.84,-23,2.47,2.59,-302.32,3666,94,92,12.52,167.16,79.32,850.62,294,2.33,,,3927,256,234,16.56,163.08,94.94,918.5,708,2.3,,,3779,116,151,13.8,158.39,96.65,963.82,457,4.44,,,,,,,,,,,,,
태웅,044490,에너지장비및서비스,3571,20007381,17850,10.46,,0.7,,23.95,40,79,3223,51,71,1.52,62.33,190.55,4024.03,357,35,,,3939,29,5,0.11,57.65,184.84,4044.88,27,358.25,,,4438,395,342,6.87,45.04,204.06,4385.36,1707,9.95,,,,,,,,,,,,,,1050,17,27,1.92,59.49,152.13,4070.69,133,26.97,,,1264,164,146,3.89,59.2,158.97,4216.01,729,18.24,,,1073,107,100,5.62,53.72,170.54,4315.48,500,13.49,,,1051,108,69,6.87,45.04,204.06,4385.36,346,9.95,,,,,,,,,,,,,
수산인더스트리,126720,에너지장비및서비스,3386,14286000,23700,7.49,,0.69,3.38,67.29,20,59,2639,333,252,12.45,60.11,83.53,10514.42,2514,,,15.91,2941,513,533,21.9,44.81,298.08,13262.84,5286,,,7.57,3035,506,419,11.46,24.65,422.69,15836.62,3519,6.25,2.73,20.5,,,,,,,,,,,,852,132,77,,24.65,422.69,15836.62,568,,2.73,105.59,785,149,141,,24.74,122.19,16025.95,981,,,,913,124,129,,25.53,114.51,16469.39,891,6.41,,,714,100,103,9.6,23.98,145.4,16829.3,724,6.35,,,,,,,,,,,,,
제로투세븐,159580,화장품,1260,20032636,6290,26.77,,1.5,0.79,62.21,30,69,1410,6,-6,-0.85,53.72,84.12,652.43,-31,-277.57,,,864,72,12,1.59,31.93,122.02,663.53,58,188.42,,,904,93,41,5.37,24.93,180.18,703.67,206,33.35,,,,,,,,,,,,,,238,20,21,5.37,24.93,180.18,703.67,107,33.35,,,161,14,13,5.62,22.49,189.28,717.04,67,39.18,,,198,15,11,5.86,12.93,286.45,728.51,57,28.39,,,171,4,1,5.89,13.13,262.46,729.45,4,23.94,,,,,,,,,,,,,
한국캐피탈,023760,기타금융,2020,315609576,640,3.58,,0.4,4.38,9.78,35,74,2013,420,321,10.87,773.09,,95.62,102,5.7,4.32,19.58,2400,747,531,14.95,716.18,,157.28,168,5.01,4.15,20.58,2954,889,651,,659.52,,190.45,206,3.62,3.75,13.44,,,,,,,,,,,,809,109,55,,659.52,,190.45,18,,3.75,157.83,909,202,153,,682.86,,196.33,48,,,,865,199,156,,652.67,,204.19,49,3.89,,,977,240,196,11.79,673.89,,217.56,62,3.17,,,,,,,,,,,,,
동원산업,006040,식품,18082,46482665,38900,8.95,,0.52,2.83,10.14,21,60,28573,3065,2436,21.01,139.82,53.39,7050.2,13086,3.4,2.25,7.09,76030,5087,3150,15.04,154.5,82.01,3124.45,12687,3.58,2.2,7.31,90263,4944,2965,8.53,142.78,63.88,7064.19,7908,6.24,2.23,21.33,93340,4950,3080,,,,,5256,7.25,,,64528,2515,1143,8.53,142.78,63.88,7064.19,348,6.24,2.23,292.87,22642,1173,725,9.65,138.13,68.35,7107.46,1229,8.18,,,21978,1023,460,7.56,136.3,62.52,7181.75,743,9.62,,,23843,1544,1107,9.27,151.55,82.18,7917.48,1901,7.13,,,24880,1210,,,,,,1420,26.83,,
인천도시가스,034590,가스유틸리티,1113,4374754,25450,6.35,,0.5,4.91,3.06,50,89,5042,32,37,1.94,88.39,183.68,799.52,849,31.99,4.6,138.76,7285,80,122,6.23,111.57,161.86,838.71,2785,10.02,4.48,42.29,7813,165,175,8.48,109.82,168.98,891.75,4005,6.38,4.89,29.41,,,,,,,,,,,,2758,61,58,6.09,134.48,149.37,841.63,1324,9.69,,,1174,14,22,3.53,92.59,188.1,851.69,503,15.76,,,1186,-26,-12,2.88,94.83,183.22,846.33,-268,19.46,,,2696,117,107,8.56,109.82,168.98,891.75,2446,6.32,4.89,48.14,,,,,,,,,,,
유니테크노,241690,자동차부품,1051,24470706,4295,11.77,,0.83,,13.94,8,47,799,74,95,11.2,37.8,171.24,654.67,391,23.01,,,824,61,49,4.65,32.95,138.54,693.7,195,17.94,,,1019,114,91,7.51,66.4,174.52,766.62,365,11.3,,,1080,120,100,,,,,,,,,203,20,16,4.68,34.62,139.87,706.13,62,21.33,,,274,20,17,4.53,32.28,171.06,720.04,70,23.53,,,270,34,22,4.88,61.78,195.15,737.95,90,15.91,,,272,41,36,7.51,66.4,174.52,766.62,143,11.3,,,,,,,,,,,,,
현대위아,011210,자동차부품,16290,27195083,59900,17.81,8.61,0.47,1.42,13.94,22,60,75277,1027,561,1.96,109.72,156.71,2318.09,2292,34.87,0.88,29.84,82076,2121,435,1.99,102.12,142.71,2360.12,2405,20.56,1.42,28.51,85903,2292,525,2.73,81.22,147.54,2401.45,3363,19.36,1.31,24.76,,,,,,,,,,,,20950,509,133,1.75,95.93,149.15,2357.47,573,26.31,,,22851,652,14,-4.15,88.44,146.22,2362.21,278,-12.65,,,20990,683,193,-3.4,88.88,140.75,2377.91,793,-14.61,,,21112,448,186,2.73,81.22,147.54,2401.45,1719,19.36,1.31,48.45,21702,636,365,,,,,1601,37.49,,
솔브레인,357780,반도체와반도체장비,23725,7778566,305000,18.81,,2.72,0.66,33.12,17,55,4701,1040,649,,41.16,147.11,12225.45,16179,16.83,0.72,23.94,10239,1888,1522,26.28,27.26,192.1,15654.7,19093,14.59,0.7,10.2,10909,2071,1677,23.03,16.98,266.93,19451.02,20928,10.41,0.92,9.53,8341,1350,1244,14.66,,,,15661,17.3,,,2603,440,202,23.03,16.98,266.93,19451.02,2502,10.41,0.92,79.69,2430,491,456,21.78,15.69,314.92,20216.44,5821,11.36,,,2187,331,331,18.58,11.27,431.17,21056.66,4201,13.49,,,1874,286,285,15.39,9.79,522.07,21794.06,3687,14.16,,,1855,268,224,,,,,,,,
모토닉,009680,자동차부품,2693,33000000,8160,9.8,,0.39,5.51,13.94,22,60,1961,144,120,2.87,6.96,1424.14,2553.94,363,29.22,3.77,73.01,2239,138,215,5.06,7.76,1211.01,2638.5,651,12.34,4.98,40.24,2443,152,275,6.26,7.4,931.95,2746.85,833,9.93,5.44,35.42,,,,,,,,,,,,614,33,56,4.41,10.14,909.94,2619.82,169,16.07,,,638,37,58,4.78,8.08,1202.41,2654.68,174,14.31,,,592,30,80,5.48,7.68,1316.92,2703.22,243,12.44,,,599,52,81,6.26,7.4,931.95,2746.85,247,9.93,5.44,119.46,,,,,,,,,,,
한미사이언스,008930,제약,29452,69956940,42100,28.47,,3.64,0.48,128.52,31,69,8574,325,226,3.46,40.15,46.8,2059.34,323,226.86,0.26,57.23,9502,589,429,6.37,37.61,50.23,2104.43,614,86.68,0.36,30.72,10461,676,690,9.78,53.11,35.22,2248.95,989,32.8,0.6,19.26,,,,,,,,,,,,2881,154,227,9.78,53.11,35.22,2248.95,327,32.8,0.6,58.24,2913,313,267,10.96,52.88,37.08,2242.44,382,34.51,,,3154,264,230,11.95,45.5,38.84,2308.3,329,26.37,,,3094,358,308,13.64,45.03,41.47,2335.91,440,22.28,,,,,,,,,,,,,
더존비즈온,012510,소프트웨어,13201,30382784,43450,38.9,25.83,2.92,0.5,81.48,38,76,3187,712,544,12.1,79.44,54.96,3044.16,1707,42.77,0.62,30.7,3043,455,231,5.15,89.94,98.65,3139.85,757,48.7,0.33,30.21,3536,691,343,8.19,98.35,28.6,3255.6,1117,25.92,0.75,32.44,4152,842,526,12.08,,,,1682,26.25,,,809,141,74,4.88,98.75,84.35,3143.76,248,50.37,,,849,165,89,5.14,97.44,87.39,3201.34,288,41.83,,,846,149,76,5.38,95.61,34.17,3251.13,249,38.62,,,1032,236,104,8.19,98.35,28.6,3255.6,332,25.92,0.75,109.17,996,192,119,,,,,371,119.04,,
아세아,002030,포장재,5126,2136004,240000,5.55,,0.38,2.08,14.38,20,58,18465,2289,2012,12.23,81.52,111.87,12739.52,47939,2.67,2.34,5.28,20723,2326,1635,8.89,70.66,123.62,13468.08,38346,3.43,2.85,8,21159,2404,1756,9.06,65.25,120.34,14404.69,43213,4.33,2.67,9.24,,,,,,,,,,,,4919,392,259,9.04,70.74,100.66,13546.67,6114,3.65,,,5642,756,553,8.87,68.37,116.19,13817.95,13123,3.46,0.44,3.68,5166,680,501,9.27,65.52,110.69,14141.91,12506,4.02,,,5431,576,444,9.06,65.25,120.34,14404.69,11545,4.33,2.35,30.71,,,,,,,,,,,
