회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
코나아이,052400,IT서비스,2932,14999999,19550,6.02,,1.79,,16.16,40,76,1220,-26,-97,-10.56,235.69,100.26,1235.39,-591,-24.7,,,1378,190,190,21.31,610.18,483.69,1480,1223,21.87,,,1945,482,525,45.5,683.81,399.56,2153.8,3378,9.58,,,,,,,,,,,,,,581,139,167,45.5,683.81,399.56,2153.8,1072,9.58,,,580,147,100,43.96,533.72,421.87,2273.37,644,7.27,,,681,155,117,43.24,233.66,162.06,2433.04,753,4.71,,,570,107,121,36.93,140.71,135.84,2588.7,778,4.79,,,,,,,,,,,,,
교보증권,030610,증권,3821,64653296,5910,4.96,,0.25,3.38,5.34,35,71,14521,1104,835,9.06,724.62,,437.14,2319,3.98,4.34,16.73,17665,1366,1039,9.35,700.36,,292.64,2043,3.74,5.89,20.7,22481,1855,1433,10.79,723.25,,333.35,2217,3.78,5.97,8.99,,,,,,,,,,,,4656,163,122,10.79,723.25,,333.35,189,3.78,,,16813,311,254,8.93,756.31,,336.77,393,4.11,,,10589,248,172,6.82,740.13,,352.72,265,4.31,,,16890,305,222,5.38,820.76,,359.29,344,4.76,,,,,,,,,,,,,
남광토건,001260,건설,1032,9832572,10500,6.43,,1.12,,6.73,35,71,2362,48,39,7.58,283.12,101.02,83.48,393,28.74,,,2380,152,138,23.09,207.71,97.32,110.43,1400,9.57,,,3567,208,217,28.15,212.24,110.99,154.54,2206,6.3,,,,,,,,,,,,,,1277,122,114,28.15,212.24,110.99,154.54,1165,6.3,,,827,17,16,25.01,247.16,113.07,157.87,166,6.84,,,1068,23,25,23.48,275.81,111.39,162.98,256,6.26,,,1169,2,5,19.05,231.11,114.17,163.92,47,5.26,,,,,,,,,,,,,
금호건설,002990,건설,2635,36953595,7130,4.08,3.71,0.5,,6.73,42,78,15977,555,117,3.2,255.23,77.65,138.41,323,35.65,4.35,150.62,18296,812,264,6.89,252.88,73.97,137.84,719,12.63,5.51,67.92,20651,1116,1481,28.4,165.92,81.58,210.11,4011,2.89,6.9,19.38,20495,717,384,5.88,,,,1032,6.98,,,5931,199,389,28.4,165.92,81.58,210.11,1054,2.89,,,4121,149,57,24.87,174.02,76.4,197.61,155,3.01,,,5491,203,122,18.31,206.98,85.34,201.81,341,3.02,,,5213,158,71,10.42,217.27,85.72,205.78,201,4.27,,,5656,207,131,,,,,,,,
현대두산인프라코어,042670,기계,14951,197763411,7560,3.25,6.51,0.93,3.17,19,50,86,81858,8404,3957,11.59,165.69,55.96,135.69,873,4.53,,,39881,2644,2851,6.47,167.92,86.24,145.85,535,10.53,,,45937,2645,5678,24.63,249.12,78.09,1270.35,2287,3.1,,,46937,3322,2312,15.44,,,,1170,6.51,,,10360,118,1786,24.63,249.12,78.09,1270.35,1502,3.1,,,11545,1049,742,20.04,227.54,71.22,1308.02,377,2.84,,,11880,866,575,28.32,219.01,74.86,1336,292,2.18,,,11769,747,651,30.68,210.22,83.74,1368.69,328,1.91,,,11690,643,310,,,,,180,42.45,,
엘비세미콘,061970,반도체와반도체장비,3420,43784592,7810,9.13,,1.31,,8.5,28,64,3904,504,365,24.47,152.83,52.55,572.49,744,10.48,0.64,6.72,4428,428,316,16.71,141.67,66.35,695.47,618,23.87,0.34,8.09,4962,442,383,16.16,108.77,91.84,944.31,743,17.97,0.37,6.73,5380,663,530,17.97,,,,1025,7.53,,,1313,47,27,16.16,108.77,91.84,944.31,57,17.97,,,1327,170,141,16.54,116.66,90.48,986.99,263,15.41,,,1446,198,150,15.58,108.36,94.81,1041.96,276,10.12,,,1318,163,120,15.4,103.8,95.03,1093.5,258,8.31,,,1288,132,,,,,,254,30.45,,
바이오에프디엔씨,251120,생물공학,1569,8695700,18040,38.22,,2.88,,-47.74,15,50,85,29,26,,53.47,177.86,170.74,348,,,,86,29,25,21.99,41.87,189.87,237.63,334,,,,120,31,29,20.54,45.06,113.34,328.41,393,,,,160,44,41,11.46,,,,480,37.57,,,46,9,10,,45.06,113.34,328.41,139,,,,44,,1,,12.58,686.65,1069.09,9,,,,44,22,20,,10.91,752.56,1115.49,232,,,,30,9,8,11.18,11.66,712.04,1132.84,87,32.96,,,42,13,13,,,,,150,120.67,,
오뚜기,007310,식품,18857,4007830,470500,12.11,,0.99,,15.65,18,53,23597,1483,998,7.79,59.83,68.59,8116.36,26861,20.63,1.35,26.27,25959,1984,1104,7.93,62.23,55.79,8657.41,29291,19.7,1.39,25.6,27390,1666,1300,8.91,69.38,63.44,9216.01,35243,12.94,1.75,21.02,31406,1836,1365,8.54,,,,35297,13.23,,,6923,272,315,8.91,69.38,63.44,9216.01,8574,12.94,,,7424,590,555,9.87,67.23,65.38,9392.23,14992,11.24,,,7893,477,307,9.9,68.9,95.74,9584.34,8322,10.41,,,8216,442,256,9.22,76.27,61.08,9744.45,6968,11.86,,,7875,326,,,,,,,,,
신한지주,055550,은행,211400,508784869,41550,4.63,4.49,0.45,,4.51,12,47,300050,50462,36424,9.09,1217.47,,1475.4,7003,6.19,4.27,25.97,290007,49297,34981,8.2,1205.6,,1483.43,6742,4.75,4.68,23.54,286756,59521,41126,8.8,1208.38,,1589.78,7526,4.89,5.33,26.04,,63087,49677,10.2,,,,9247,4.41,,,86134,9723,4749,8.8,1208.38,,1589.78,861,4.89,,,72610,19060,14206,9.2,1246.01,,1590.85,2622,5.24,,,75869,17492,13399,9.18,1274.75,,1595.16,2485,4.6,,,82949,16829,16178,9.98,1269.13,,1633.99,3006,3.74,,,,9602,5300,,,,,1088,37.49,,
대신증권,003540,증권,7108,50773400,14000,5.44,,0.33,10,5.34,45,80,26967,997,940,4.79,863.65,,415,1092,10.95,8.37,72.88,28680,2392,1470,7.35,935.15,,434.22,1707,7.61,9.23,54.29,36353,8855,6158,26.41,757.95,,564.92,7106,2.62,7.51,15.31,,2780,2400,8.21,,,,2570,5.35,,,6067,672,365,26.41,757.95,,564.92,422,2.62,,,12159,904,662,25.2,803.03,,555.47,764,2.64,,,13986,1381,965,11.29,749.53,,593.83,1053,4.5,,,12371,239,382,8.34,664.59,,611.59,335,5.34,,,,250,390,,,,,415,33.14,,
포스코케미칼,003670,화학,174680,77463220,225500,108.62,62.43,6.91,0.13,17.05,62,97,14838,899,1012,11.57,71.93,110.35,3174.65,1588,29.1,0.82,24.14,15662,603,297,2.96,103.99,196.39,3192.15,461,225.74,0.27,61.87,19895,1217,1338,7.92,60.86,59.28,6069.07,1763,81.69,0.21,17.32,35486,2323,2169,8.27,,,,2682,68.8,,,5373,205,192,7.92,60.86,59.28,6069.07,251,81.69,,,6646,255,360,5.55,61.2,88.1,6114.18,468,71.57,,,8032,552,464,5.75,77.63,66.71,6230.56,523,60.46,,,10533,818,656,6.57,79.49,76.04,6409.52,834,72.25,,,10313,693,567,,,,,829,222.54,,
부국철강,026940,철강,721,20000000,3605,8.97,,0.58,,4.01,48,83,1323,3,18,1.64,8.63,676.34,1041.5,92,56.89,1.43,81.59,1389,18,8,0.71,16.71,356.69,1037.01,40,110.32,1.68,185.73,1957,81,88,7.53,25.13,236.43,1111.35,440,9.7,1.76,17.06,,,,,,,,,,,,559,-5,8,7.53,25.13,236.43,1111.35,42,9.7,,,534,45,40,8.79,23.82,249.56,1135.96,198,9.86,,,525,18,21,7.44,23.74,243.7,1156.61,103,7.91,,,484,9,12,6.54,18.6,262.44,1168.32,59,7.99,,,,,,,,,,,,,
KG ETS,151860,철강,4694,36000000,13040,1.2,,0.66,1.15,4.01,40,75,1609,159,978,49.53,78.72,39.76,1124.4,2716,1.22,3.31,3.94,1539,191,267,,143.62,64.6,1254.98,741,9.08,1.63,14.26,35369,3256,1926,16.32,148.2,51.46,1489.37,1331,11.01,0.82,9.02,,,,,,,,,,,,9976,553,21,16.32,148.2,51.46,1489.37,-213,11.01,,,9998,983,749,8.13,146.2,58.56,1567.28,554,17.1,,,11001,1259,4064,67.14,116.58,62.58,3288.86,9541,1.76,,,9827,822,452,75.79,156.01,62.04,3465.74,985,0.87,,,,,,,,,,,,,
피엔티,137400,전기제품,10802,22741198,47500,15.67,15.23,4.37,0.21,75.22,32,67,3214,15,-30,-2.6,597.96,15.5,791.49,-113,-63.76,,,3900,553,344,33.56,248.63,25.03,1128.7,1679,14.56,0.41,6.18,3777,544,527,33.48,224.33,31.26,1577.19,2355,18.6,0.34,6.24,4596,743,703,32.14,,,,3118,15.32,,,1312,135,115,33.48,224.33,31.26,1577.19,519,18.6,,,940,126,107,33.18,267.31,23,1642.72,474,20.6,,,908,225,215,31.36,310.94,13.92,1833.46,954,16.92,,,1437,176,245,33.13,332.09,14.24,2050.23,1084,13.41,,,1311,216,170,,,,,789,60.5,,
쿠쿠홀딩스,192400,가정용기기와용품,5814,35562185,16350,4.58,,0.52,,9.71,20,55,5283,745,794,12.38,20.62,194.06,37819.94,2234,9.4,2.86,23.48,5878,1023,1067,14.88,21.57,220.01,40233.55,3001,6.66,3.3,19.22,6851,1070,1448,17.58,20.77,151.23,43742.67,4073,4.7,3.66,15.02,,,,,,,,,,,,1902,210,217,17.58,20.77,151.23,43742.67,610,4.7,,,1985,295,389,16.93,21.18,163.89,44221.35,1093,4.42,,,1728,128,259,14.56,18.68,196.12,44947.51,728,4.47,,,1892,222,404,13.76,18.87,215.82,46081.8,1136,4.61,,,,,,,,,,,,,
부국증권,001270,증권,2038,10369886,19650,5.87,,0.25,,5.34,31,65,6100,360,274,5.8,204.8,,714.47,2055,10.14,5.76,39.42,8659,772,606,11.58,186.83,,826.56,4529,4.7,5.63,17.89,7411,1016,774,12.68,149.98,,973.31,5786,4.23,6.54,18.61,,,,,,,,,,,,1774,99,75,12.68,149.98,,973.31,563,4.23,,,1957,226,167,11.6,560.2,,968.55,1246,4.5,,,2560,167,110,9.37,652.39,,1031.87,822,4.68,,,3055,142,96,6.57,566.72,,1049.56,717,6.18,,,,,,,,,,,,,
롯데지주,004990,식품,33833,104909237,32250,19.31,11.99,0.31,,15.65,67,101,88562,1749,-4116,-5.21,100.27,65.88,43217.52,-3395,-11.47,2.82,-21.89,90866,1562,-2389,-3.03,113,64.73,42551.94,-1874,-18.84,2.83,-36.06,99249,2164,1504,4.61,106.89,79.86,44037.03,2914,10.26,5.02,34.78,137615,5070,3635,4.01,,,,2690,11.86,,,24718,-124,-3765,4.61,106.89,79.86,44037.03,-1215,10.26,,,29709,1069,1120,4.31,122.42,74.06,43823.34,760,11.82,,,36541,1749,1690,4.87,118.39,69.92,44447.26,1064,11.73,,,38179,1911,1719,2.43,117.82,81.74,45061.62,1063,22.94,,,35650,520,360,,,,,,,,
SK스퀘어,402340,반도체와반도체장비,52697,141467571,37250,3.22,5.66,0.29,,8.5,7,41,,,,,,,,,,,,,,,,,,,,,,,11464,4198,3632,,34.31,107.34,51465.72,16134,4.12,,,50817,8639,9743,5.42,,,,6576,5.47,,,11464,4198,3632,,34.31,107.34,51465.72,4067,,,,13211,3802,4650,,31.71,118.67,54489.61,3036,,,,15290,5093,4938,,29.47,119.2,57936.01,3437,,,,12436,1694,2079,,29,134.96,59392.63,1441,3.12,,,8872,-3401,,,,,,502,71.73,,
링크제니시스,219420,소프트웨어,872,11469507,7600,33.33,,2.07,,38.55,51,85,114,10,6,2.26,9.52,524.13,3050.75,65,118.42,,,129,28,5,2.15,25.16,324.61,3147.71,64,119.07,,,160,39,43,11.28,17.78,247.41,3474.36,361,23.93,,,,,,,,,,,,,,59,17,18,11.28,17.78,247.41,3474.36,128,23.93,,,28,-1,-6,5.81,17.2,268.8,3459.98,-40,43.97,,,46,15,9,7.36,13.11,482.31,3530.02,70,21.89,,,34,9,7,6.58,11.68,675.18,3599.47,69,23.46,,,,,,,,,,,,,
윈스,136540,소프트웨어,1886,13864162,13600,8.54,,1.04,,38.55,20,54,821,154,150,13.61,44.29,128.31,1949.89,1207,11.01,2.63,26.36,939,187,183,15.2,35.53,186.77,2190.41,1499,12.54,2.13,24.1,964,210,188,12.89,16.05,418.55,2402.84,1503,11.05,3.01,33.93,,,,,,,,,,,,447,134,115,12.89,16.05,418.55,2402.84,892,11.05,,,174,19,20,14.15,11.49,600.01,2432.92,150,10.5,,,230,48,44,15.05,11.67,605.74,2407.9,316,8.78,,,189,40,39,14.62,12.22,608.12,2465.01,286,7.66,,,,,,,,,,,,,
케이씨,029460,반도체와반도체장비,2634,13554044,19430,2.82,,0.35,,8.5,26,60,5119,653,570,11.92,34.14,264.23,6629.59,3591,5.19,1.34,6.39,5764,761,574,9.19,32.54,248.32,7615.26,3534,7.82,1.08,7.79,5538,655,638,8.28,29.07,247.16,8326.56,3854,5.93,1.31,7.14,,,,,,,,,,,,1693,315,297,8.28,29.07,247.16,8326.56,1572,5.93,,,1709,233,251,9.47,28.21,258.69,8559.03,1438,4.83,,,2236,307,295,10.59,32.36,229.7,9203.45,1793,3.47,,,2390,298,330,14.6,33.16,202.35,9623.25,2099,2.05,,,,,,,,,,,,,
이크레더블,092130,상업서비스와공급품,1972,12043600,16370,13.59,,4.34,,14.67,12,46,409,167,137,26.81,16.61,615.29,799.68,1134,16.37,3.99,65.28,429,169,131,23.4,16.67,627.89,867.01,1084,21.69,2.98,64.6,457,182,139,22.98,16.92,632.52,956.42,1156,17.04,13.81,235.23,463,186,150,27.54,,,,1245,13.15,,,62,2,-3,22.98,16.92,632.52,956.42,-23,17.04,,,91,29,24,32.54,136.99,158.46,462.53,199,17.17,,,218,131,103,27.61,36.72,334.06,629.76,853,14.27,,,92,25,21,26.62,25.38,445.3,664.07,175,14.11,,,63,2,,,,,,,,,
신세계,004170,백화점과일반상점,22349,9845181,227000,7.52,6.32,0.57,,13.6,60,94,63942,4678,5931,14.24,136.05,23.06,6741.18,53472,5.4,0.69,3.74,47693,885,-691,-2.81,152.49,21.81,6370.64,-10512,-22.78,0.63,-14.26,63164,5174,3889,8.54,136.78,32.33,7083.79,31165,8.15,1.18,9.62,77694,7108,4620,9.07,,,,35899,6.28,,,19340,1952,941,8.54,136.78,32.33,7083.79,5808,8.15,,,17665,1636,1509,9.7,140.96,36.99,7267.75,12293,7.06,,,18771,1874,823,10.92,129.48,30.37,7368.69,5152,5.31,,,19551,1530,945,7.8,135.83,34.46,7505.41,6930,7.65,,,21780,2031,1303,,,,,10718,21.04,,
웹젠,069080,게임엔터테인먼트,6794,35310884,19240,8.41,9.63,1.02,,23.26,13,47,1761,518,422,12.74,16.41,230.75,2191.13,1207,13.51,,,2941,1083,863,21.83,24.85,162.75,2677.21,2441,14.17,,,2848,1030,869,18.51,21.62,179.27,3164.47,2460,11.75,,,2536,808,733,13.05,,,,1998,9.48,,,687,262,226,18.51,21.62,179.27,3164.47,642,11.75,,,698,223,187,15.01,19.85,353.55,3270.17,531,11.7,,,696,256,206,15.14,18.25,336.97,3386.13,584,8.5,,,596,174,188,15.49,15.1,419.62,3492.57,532,6.49,,,550,159,152,,,,,374,50.64,,
그린케미칼,083420,화학,2350,24000000,9790,12.73,,1.74,2.35,17.05,30,63,2319,78,56,5.17,72.19,82.58,819.59,233,14.86,4.68,68.31,2424,147,103,9.33,56.17,119.86,866.55,431,23.14,2.11,47.36,2862,209,159,13.46,71.56,85.58,951.21,664,13.97,2.37,32.22,,,,,,,,,,,,833,76,51,13.46,71.56,85.58,951.21,212,13.97,,,973,64,55,15.48,74.88,88.78,968.12,230,13.27,,,843,54,45,16.37,65.74,86.56,1005.89,189,8.52,,,737,32,33,14.73,59.34,77.23,1018.05,138,11.26,,,,,,,,,,,,,
한국석유,004090,화학,1361,12694120,10720,11.9,,0.82,,17.05,25,58,4854,61,-77,-5.29,111.11,139.67,4255.9,-598,-8.96,1.44,-12.35,4840,174,64,4.59,119.76,98.41,4434.46,513,10.24,1.57,15.09,6289,156,113,7.59,122.26,110.06,2402.67,894,12.64,0.97,11.91,7533,200,122,,,,,977,10.91,,,1864,49,46,7.59,122.26,110.06,2402.67,371,12.64,,,1814,47,35,8.61,135.22,109.74,2436.46,275,16.29,,,2098,43,16,6.9,135.83,109.09,2464.9,142,13.91,,,1732,43,14,7.36,120.08,118.03,2487.48,113,11.15,,,1889,67,,,,,,449,23.74,,
다우기술,023590,증권,10162,44866617,22650,3.56,,0.46,,5.34,40,73,29018,5075,3959,14.62,828.66,2.68,5947.42,4130,4.6,2.11,9.34,47329,10154,6794,18.85,1090.14,7.21,7109.14,6143,3.57,2.28,7.85,60870,12572,9142,21.11,903.42,7.24,8734.13,8383,2.72,2.63,6.9,,,,,,,,,,,,21567,2526,1912,21.11,903.42,7.24,8734.13,1709,2.72,,,20049,2279,1502,17.58,906.15,8.53,8929.02,1432,3.05,,,24773,1420,1123,14.61,869.5,9.31,9199.72,1048,2.77,,,27476,1973,1711,14.12,886.35,10.15,9587.08,2172,2.67,,,,,,,,,,,,,
파인테크닉스,106240,핸드셋,443,15923057,2785,0.48,,0.92,,14.82,68,101,1279,81,-22,0.59,71,68.86,161.19,8,451.75,,,1698,101,63,9.22,75.3,81.74,183.91,126,30.04,,,4334,359,535,53,109.95,169.31,464.48,1143,10.26,0.21,2.2,,,,,,,,,,,,1707,158,309,53,109.95,169.31,464.48,650,11.95,,,858,67,48,53.1,87.3,238.14,481.32,109,11.01,,,113,4,37,47.85,114.32,18.85,492.5,57,9.3,,,115,7,2127,332.11,70.86,130.2,3131.98,5897,1.55,,,,,,,,,,,,,
신영와코루,005800,섬유/의류/신발/호화품,983,9000000,10920,12.54,,0.3,,9.28,37,70,1781,2,29,0.92,10.8,343.28,6780.11,319,31.33,1.5,47,1780,5,29,0.92,17.74,211.62,6850.09,324,32.2,1.44,46.22,1894,37,65,2.03,20.36,155.72,6938.09,721,16.43,1.27,20.8,,,,,,,,,,,,399,-25,-23,2.03,20.36,155.72,6938.09,-261,16.43,,,450,29,28,2.44,22.5,151.79,6970.03,307,16.53,,,615,30,31,2.7,19.65,167.34,7037.91,345,11.81,,,571,47,43,2.39,25.97,161.18,7134.51,480,12.74,,,,,,,,,,,,,
환인제약,016580,제약,3244,18600070,17440,14.4,,0.81,,83.69,3,36,1592,262,186,,11.09,420.11,2837.25,1005,15.37,1.94,24.5,1717,284,232,8.21,11.11,421.53,3033.99,1257,13.28,1.8,19.58,1778,313,265,8.7,11.34,487.78,3263.74,1433,12.42,1.69,17.18,1938,294,233,7.17,,,,1258,13.85,,,450,43,38,8.7,11.34,487.78,3263.74,207,12.42,,,488,97,83,8.07,10.63,453.58,3302.37,448,13.44,,,486,67,55,7.53,8.37,491.06,3359.81,300,12.64,,,494,71,48,7.02,9.45,435.95,3406.73,256,13.84,,,470,61,,,,,,269,64.8,,
HB솔루션,297890,디스플레이장비및부품,2376,16720093,14210,6.73,,1.79,,15.92,50,83,469,109,74,30.35,77.01,441.46,1820.88,1138,,,1.36,211,-18,-23,-6.01,45.42,240.39,1634.68,-291,-53.85,,,468,7,61,8.15,53.13,425.22,1339.52,478,45.63,,,1937,284,584,44.65,,,,3494,3.8,,,178,14,46,8.15,53.13,425.22,1339.52,277,45.63,,,281,30,38,15.53,52.72,331.39,1385.66,228,24.65,,,740,165,178,32.16,49.97,320.12,1600.36,1066,6.91,,,400,42,90,31.46,53.73,261.73,1708.51,541,6.32,,,,,,,,,,,,,
미원에스씨,268280,화학,7517,5100000,147400,9.21,,1.95,,17.05,20,53,3779,466,396,,25.09,317.67,9530.42,7542,9.57,2.35,22.63,3720,492,347,13.58,25.28,349.16,10034.09,6726,15.54,1.63,24.84,5313,950,799,27.2,34.18,177.22,12724.85,15667,13.95,0.96,13.2,,,,,,,,,,,,1424,206,153,27.2,34.18,177.22,12724.85,2992,13.95,,,1605,216,193,27.13,37.21,138.81,13190.53,3782,12.26,,,1759,277,228,25.93,33.45,152.81,14105.76,4472,12.09,,,1384,213,230,23.29,27.86,185.81,14806.81,4506,11.55,,,,,,,,,,,,,
NAVER,035420,양방향미디어와서비스,378133,164049085,230500,40.61,32.53,1.46,,27.42,4,37,43562,11550,3968,10.56,89.11,146.37,44216.06,3538,52.72,0.2,9.38,53041,12153,8450,15.21,106.11,37.38,51258.5,6097,47.97,0.14,5.92,68176,13255,164776,106.72,40.22,128.35,149081.5,100400,3.77,0.14,0.46,81750,13142,8206,3.86,,,,5589,37.84,,,19277,3512,2998,106.72,40.22,128.35,149081.5,1948,3.77,,,18452,3018,1514,5.99,42.36,118.96,149527.6,1043,41.4,,,20458,3362,1585,4.46,43.99,121.77,151051.5,1117,39.15,,,20573,3302,2316,3.93,41.44,106.09,152881.7,1566,34.09,,,22266,3461,2719,,,,,1704,124.09,,
중앙백신,072020,제약,1084,9960000,10880,13.42,,1.09,,83.69,20,52,329,27,19,2.16,11.81,316.44,1634.86,186,96.69,0.28,26.85,363,40,32,3.64,19.91,194.27,1686.43,318,54.15,0.41,21.81,409,45,76,,21.49,152.26,1827.26,763,19.65,0.67,12.84,,,,,,,,,,,,110,5,23,,21.49,152.26,1827.26,235,,,,103,22,22,,20.92,182.56,1852.84,226,,,,112,9,15,,19.54,178.91,1883.12,151,16.08,,,87,15,20,8.51,17.45,202.38,1922.76,198,12.58,,,,,,,,,,,,,
KTis,058860,상업서비스와공급품,1418,34802000,4075,5.2,,0.64,,14.67,37,69,4510,138,92,5.6,85.31,149.41,911.3,264,8.7,3.91,33.08,4536,90,74,4.4,75.81,132,916.07,212,12.13,3.11,35.91,4680,144,249,13.89,92.63,111.61,1058.06,717,3.54,3.94,13.01,,,,,,,,,,,,1215,-1,127,13.89,92.63,111.61,1058.06,364,3.54,,,1261,78,69,14.59,88.21,116.39,1077.55,198,3.17,,,1345,64,47,14.79,85.32,131.39,1105.78,136,2.95,,,1361,37,30,14.61,100.63,112.56,1124.38,87,3.3,,,,,,,,,,,,,
우진,105840,기계,1754,20323614,8630,16.41,,1.17,,19,40,72,889,-20,-140,-10.49,50.59,187.92,744.94,-620,-6.77,2.38,-17.02,892,15,339,25.83,44.39,82.62,1062.48,1690,2.6,2.28,5.77,1076,84,-62,-5.4,44.01,271.02,964.62,-386,-21.33,1.21,-25.3,1186,102,,,,,,418,20.54,,,375,45,36,-5.4,44.01,271.02,964.62,138,-21.33,,,250,4,31,9.54,42.74,144.33,975.79,153,17.11,,,315,42,21,6.06,36.39,75.46,3725.9,59,29.84,,,331,52,44,7.54,28.76,208.19,1022.79,176,17.3,,,,,,,,,,,,,
정상제이엘에스,040420,교육서비스,1141,15677552,7280,8.54,,1.43,,21.26,27,59,936,134,77,12.2,73.19,58.2,766.27,489,15.47,5.68,74.3,854,88,67,10.48,55.61,78.06,778.18,428,14.72,6.83,84.96,1017,170,136,20.03,54.85,69.9,871.89,870,8.36,7.29,52.78,1104,171,134,18.71,,,,855,8.51,,,256,28,27,20.03,54.85,69.9,871.89,170,8.36,,,278,49,37,21.7,61.37,61.82,831.56,233,8.47,,,275,47,37,20.68,48.31,58.44,873.4,235,8.11,,,279,42,33,18.39,27.98,41.73,912.75,213,8.58,,,271,33,,,,,,,,,
삼성엔지니어링,028050,건설,50764,196000000,25900,10.52,8.9,1.98,,6.73,37,69,63921,4227,3238,27.49,252.51,85.92,51.11,1637,11.73,,,67492,3612,2521,17.32,200.66,83.83,68.06,1288,10.29,,,74867,5033,3511,20.67,209.04,97.36,100.99,1900,12.05,,,96718,6485,5268,23.09,,,,2704,9.1,,,25135,1067,579,20.67,209.04,97.36,100.99,322,12.05,,,21634,1744,1137,19.62,195.91,88.84,112.68,584,13.56,,,24934,1535,1396,20.58,188.99,122.37,127.01,717,9.91,,,24579,1605,1622,21.37,164.77,128.05,143.8,839,9.24,,,25663,1556,1044,,,,,558,44.08,,
SGC이테크건설,016250,건설,795,2599445,30600,1.28,,0.39,,6.73,55,87,12807,129,315,6.68,291.8,70.91,2086.73,3271,11.75,1.84,20.25,11358,-364,1807,79.74,381.96,87.98,5948.19,31763,1.17,1.91,1.27,13079,691,696,39.96,189.7,115.98,1985.05,20898,2.31,1.88,4.11,14790,530,570,24.17,,,,17032,1.8,,,4519,231,290,39.96,189.7,115.98,1985.05,8719,2.3,,,2907,221,267,45.11,161.6,128.61,1700.49,7990,1.79,,,3643,110,119,38.8,136.64,137.96,1800.66,3560,1.46,,,3986,92,119,36.71,171.55,130.55,1902.28,3560,1.27,,,,,,,,,,,,,
한국알콜,017890,화학,2470,21605760,11430,6.84,,0.51,,17.05,21,53,2914,331,321,10.23,30.69,220.59,2862.58,1472,5.11,1.33,6.47,3717,561,524,14.55,29.78,253.49,3312.42,2360,5.53,0.77,4.04,5017,540,485,11.58,32.11,225.97,3710.89,2125,5.55,0.85,4.48,,,,,,,,,,,,1377,84,78,11.58,32.11,225.97,3710.89,351,5.55,,,1402,108,109,9.89,29.66,246.09,3784.84,466,6.14,,,1351,100,124,8.86,28.96,242.15,3891.06,533,5.37,,,1257,42,81,8.29,29.82,227.67,3955.16,322,6.22,,,,,,,,,,,,,
공구우먼,366030,섬유/의류/신발/호화품,2645,22263600,11880,20.27,,4.7,,9.28,33,65,246,33,30,19.87,6.93,636.55,33631.29,203,,,,327,54,43,22.8,12.82,383.54,42048.03,289,,,,473,103,88,36.23,16.34,370.79,10609.47,580,,,68.97,,,,,,,,,,,,157,36,31,,16.34,370.79,10609.47,202,,,,100,15,13,,13.14,605.66,12991.43,77,,,,189,50,40,,8.18,900.1,2263.99,183,43.09,,,145,32,27,27.7,7.46,967.93,2386.05,123,12.89,,,,,,,,,,,,,
