회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
한네트,052600,IT서비스,524,11563700,4535,21.29,,1.43,3.31,29.59,41,78,231,15,14,4.06,39.5,256.14,579.14,123,55.8,1.45,81.11,220,25,20,5.54,34.69,277.45,600.13,170,29.76,2.97,88.4,249,33,25,6.81,37.02,268.31,612.82,213,23.41,3.01,70.38,,,,,,,,,,,,63,9,7,6.42,40.33,248.17,583.02,64,32.54,,,66,10,6,7.22,45.45,229.84,593.43,52,24.81,,,58,8,5,7.24,51.94,217.67,602.8,47,20.36,,,62,6,6,6.81,37.02,268.31,612.82,50,23.41,3.01,301.39,,,,,,,,,,,
엠게임,058630,게임엔터테인먼트,1059,19543877,5420,4.84,,0.91,2.77,78.54,34,71,557,184,215,35.74,15.9,602.2,655.78,1097,11.12,,,737,302,226,27.18,25.02,459.4,887.2,1159,6.35,,,816,213,218,21.13,30.12,353.96,1103.82,1119,5.54,2.42,13.11,,,,,,,,,,,,205,43,63,27.73,29.68,344.2,947.08,322,7.01,,,179,37,48,27.38,30.83,368.83,994.94,245,5.54,,,175,42,32,23.82,31.66,304.11,1030.09,164,5.46,,,257,91,75,21.13,30.12,353.96,1103.82,387,5.54,2.42,37.88,,,,,,,,,,,
슈어소프트테크,298830,소프트웨어,2560,52619061,4865,49.64,,3.1,,77.58,24,61,369,67,80,19.98,63.61,251.05,825.14,177,,,,434,97,95,18.57,74.56,163.35,1034.16,191,,,,633,115,58,7.32,64.76,131.34,1464.04,98,71.07,,,981,142,,,,,,,,,,,,,,,,,,,,,120,-1,-73,,68.65,185.57,1240.49,-140,,,,123,22,24,,100.6,140.48,1285.8,46,,,,287,86,100,,64.76,131.34,1464.04,173,,,,,,,,,,,,,,
삼성증권,016360,증권,33979,89300000,38050,6.21,5.3,0.51,5.78,7.36,40,77,98095,13087,9653,16.94,980.55,,1226.33,10810,4.15,8.46,35.15,134869,5781,4224,6.88,769.09,,1251.41,4730,6.65,5.41,35.94,131684,7411,5474,8.54,753.25,,1344.5,6130,6.28,5.71,35.89,,8567,6405,9.37,,,,7176,5.3,,,44112,3416,2526,8.57,842.09,,1280.78,2829,5.41,,,27111,2004,1515,8.58,837.05,,1314.65,1697,5.98,,,31296,2013,1510,8.81,757.81,,1350.29,1691,5.8,,,29166,-23,-78,8.54,753.25,,1344.5,-87,6.28,5.71,-2525.77,,2210,1646,,,,,1947,19.54,,
나노신소재,121600,화학,14001,12196078,114800,83.73,,5.75,0.22,37.09,48,85,611,57,74,7.74,21.47,321.15,1776.73,679,101.25,0.17,19.25,799,168,192,12.84,7.47,1042.42,3197.05,1631,47.51,0.32,14.64,832,119,168,7.65,79.56,1587.76,3812.78,1371,88,0.21,18.67,1530,237,168,6.83,,,,1374,83.57,,,177,20,45,13.02,7.52,1022.67,3207.12,366,88.9,,,235,45,41,8.77,4.68,1809.83,3285.25,337,87.44,,,205,16,44,4.99,59.05,3884.6,4265.3,359,140.7,,,215,37,38,7.65,79.56,1587.76,3812.78,308,88,0.21,83.02,235,27,24,,,,,196,585.44,,
톱텍,108230,디스플레이장비및부품,3000,38023245,7890,5.23,,0.76,3.8,86.88,50,87,1649,-886,-1063,-22.72,25.9,182.21,1610.88,-1967,-4.71,,,3450,208,60,4.79,45.06,151.35,1687.06,384,17.02,1.53,24.7,6017,690,481,16.55,98.05,105.47,1973.23,1508,5.09,3.91,19.07,,,,,,,,,,,,866,-83,-23,3.89,85.16,113.17,1669.36,6,32.2,,,558,181,87,8.38,108.43,84.86,1725.09,280,12.56,,,540,-39,-28,4.95,128.73,45.71,1719.94,-26,18.44,,,4052,631,446,16.55,98.05,105.47,1973.23,1248,5.09,3.91,23.04,,,,,,,,,,,
진흥기업,002780,건설,1381,145471745,949,3.07,,0.52,,42.94,35,71,4442,433,534,36.86,95.74,169.07,123.8,364,5.98,,,6289,507,496,25.05,101.02,218.74,193.8,338,3.77,,,7594,517,453,18.4,114.39,211.21,252.73,309,3.73,,,,,,,,,,,,,,1523,113,99,23.53,94.31,231.41,207.24,67,3.69,,,1727,143,122,23.83,95.64,229.63,223.85,83,3.75,,,2025,158,127,19.56,98.69,223.03,241.16,87,3.95,,,2319,104,106,18.4,114.39,211.21,252.73,72,3.73,,,,,,,,,,,,,
CJ프레시웨이,051500,식품과기본식료품소매,2683,11871586,22600,4.92,4.24,0.93,1.99,6.92,20,56,22914,556,311,12.28,255.04,63.67,793.17,2245,12.81,1.04,13.36,27477,978,522,17.73,267.46,61.86,1159.88,4136,7.74,1.09,8.46,30742,993,597,18.24,272.06,59.43,1461.73,4589,5.2,1.89,9.81,33075,1099,695,19.63,,,,5333,4.24,,,6975,127,54,18.23,289.36,58.86,1158.46,372,7.33,,,7795,321,207,14.69,256.37,56.15,1296.16,1402,8.26,,,8090,302,229,13.16,269.72,64.8,1464.9,1910,6.78,,,7882,243,107,18.24,272.06,59.43,1461.73,906,5.2,1.89,49.68,7470,119,38,,,,,362,62.39,,
스튜디오드래곤,253450,방송과엔터테인먼트,12279,30058498,40850,40.81,26.3,1.73,,-21.53,27,63,4871,526,390,6.04,29.27,123.7,4212.16,1301,69.93,,,6979,652,506,7.52,65.07,94.95,4563.93,1684,51.06,,,7531,559,301,4.4,54.32,109.11,4760.09,1001,51.46,,,7051,625,467,6.38,,,,1553,26.3,,,2111,216,184,7.75,63.96,94.32,4686.3,612,39.58,,,1635,163,102,5.55,67.03,94.57,4754.12,339,42.42,,,2174,219,182,5.47,59.67,100.73,4875.04,605,40.42,,,1611,-38,-167,4.4,54.32,109.11,4760.09,-555,51.46,,,1593,171,137,,,,,474,86.11,,
삼호개발,010960,건설,825,25000000,3300,5.46,,0.32,5.76,42.94,53,89,3173,131,139,6.45,34.5,199.67,1718.75,557,9.15,3.73,30.5,3075,45,59,2.7,29.03,234.35,1719.6,237,16.12,4.97,71.69,3619,105,151,6.77,44.43,175.5,1785.82,604,5.62,5.6,28.11,,,,,,,,,,,,751,13,20,1.86,37.18,186.88,1701.63,81,21.31,,,959,39,52,3.67,38.73,180.5,1742.93,207,11.22,,,854,44,50,4.54,36.29,182.48,1783.04,201,8.26,,,1055,10,29,6.77,44.43,175.5,1785.82,116,5.62,5.6,145.95,,,,,,,,,,,
금강공업,014280,건축제품,1563,29329357,5330,4.15,,0.37,2.25,5.54,40,76,5705,259,220,6.8,124.65,54.16,1005.01,669,11.69,1.28,13.82,7289,344,534,15.03,144.26,45.74,1169.02,1702,3.64,1.94,6.48,8569,666,448,10.09,136.75,48.03,1277.51,1283,4.43,2.11,8.6,,,,,,,,,,,,2106,158,85,14.31,146.06,49.21,1177.98,256,3.26,,,2143,183,127,15.59,146.12,48.26,1218.42,387,3.97,,,2110,189,150,7.98,140.73,46.76,1269.03,467,5.48,,,2209,136,86,10.09,136.75,48.03,1277.51,174,4.43,2.11,63.56,,,,,,,,,,,
와이솔,122990,핸드셋,2500,28186941,8870,18.91,,0.71,2.82,-137.69,31,67,3709,139,270,7.71,16.89,197.76,2492.7,961,11.35,2.29,25.55,3459,-130,-148,-4.18,17.2,234.53,2347.12,-524,-12.8,3.73,-46.82,3697,135,132,3.83,14.15,254.25,2390.72,469,16.58,3.22,52.37,4198,262,260,7.32,,,,930,9.54,,,959,37,63,-3.82,18.87,240.51,2342.66,223,-14.7,,,848,29,58,-3.83,16.4,291.88,2383.58,205,-15.15,,,987,16,31,-4.22,13.96,374.24,2405.65,110,-11.44,,,903,54,-20,3.83,14.15,254.25,2390.72,-69,16.58,3.22,-353.36,1090,74,67,,,,,245,36.23,,
DRB동일,004840,자동차부품,1148,19930000,5760,7.47,,0.29,1.74,8.49,50,86,5513,6,-28,-1.13,74.94,84.58,4536.05,-203,-25.86,0.57,-14.26,6618,121,35,0.42,97.02,83.17,4567.96,77,52.98,0.98,50.23,7378,358,219,4.13,93.46,97.06,4703.93,771,7.58,1.71,12.54,,,,,,,,,,,,1691,116,98,2.23,91.35,83.56,4618,299,10.65,,,1944,115,158,5.1,89.3,88.93,4761.04,725,5.48,,,1749,109,61,6.02,91.36,92.79,4792.36,167,4.9,,,1993,19,-98,4.13,93.46,97.06,4703.93,-419,7.58,1.71,-23.07,,,,,,,,,,,
엠아이텍,179290,건강관리장비와용품,2544,32365678,7860,19.75,,2.73,1.02,-199.76,23,59,503,132,122,20.38,21.25,348.73,316.37,391,13.8,1.48,20.33,562,223,191,25.82,12.57,682.77,412.93,605,18.35,1.08,20.1,464,141,128,14.5,6.35,1320.19,468.46,398,16.99,1.18,20.18,552,183,170,17,,,,526,14.96,,,124,40,49,27.76,17.79,481.22,419.8,154,20.13,,,113,27,19,22.88,10.17,783.43,431.27,58,18.92,,,84,18,10,15.83,7.71,1052.62,438.17,32,22.38,,,155,52,49,14.5,6.35,1320.19,468.46,153,16.99,1.18,52.2,126,42,41,,,,,127,61.92,,
두산테스나,131970,반도체와반도체장비,8554,17006566,50300,17.72,,2.4,0.32,122.92,14,50,2076,541,472,19.4,103.31,49.37,2990.64,2761,18.09,0.32,6.55,2777,672,523,18.29,147.56,39.15,3593.83,3064,8.98,0.58,5.19,3387,608,491,13.76,89.06,89.91,4084.52,2839,20.64,0.27,6.27,4024,766,618,14.68,,,,3205,15.69,,,746,119,56,16.22,137.22,38.12,3627.34,327,14.27,,,890,182,165,18.87,113.47,34.6,3769,963,12.44,,,893,174,157,19.97,117.73,43.17,3955.13,920,11.99,,,857,134,113,13.76,89.06,89.91,4084.52,632,20.64,0.27,27.18,863,143,108,,,,,559,90.01,,
성우하이텍,015750,자동차부품,7432,80000000,9290,4.37,,0.56,1.61,8.49,40,76,33486,764,390,4.2,154.05,65.19,2786.32,562,10.17,1.4,14.24,39768,1028,385,3.42,152.59,54.92,2907.74,487,9.61,2.14,20.55,43220,2567,1757,13.63,145.35,67.92,3276.83,2124,4.46,1.58,7.06,,,,,,,,,,,,10634,503,317,4.63,159.93,55.79,2968.35,403,10.79,,,10589,470,189,3.96,158.95,57,3021.92,268,16.42,,,10165,491,529,7.51,152.43,64.36,3147.74,629,7.72,,,11831,1102,722,13.63,145.35,67.92,3276.83,824,4.46,1.58,18.2,,,,,,,,,,,
한국주철관,000970,철강,1457,22800500,6390,8.59,,0.39,6.26,12.1,40,76,5102,486,659,21.36,21.96,147.84,2754.65,2883,3.16,6.59,19.64,4843,140,121,3.53,21.09,236.24,2783.14,527,12.86,5.9,71.56,4563,204,174,4.9,20.74,230.13,2852.81,744,9.29,5.79,50.72,,,,,,,,,,,,980,27,33,3.51,24.46,192.55,2737.76,139,13.81,,,1223,56,58,2.52,19.76,224.63,2784.32,245,20.07,,,1056,38,27,4.09,20.86,207.93,2805.73,113,10.75,,,1304,83,56,4.9,20.74,230.13,2852.81,248,9.29,5.79,152.3,,,,,,,,,,,
주성엔지니어링,036930,반도체와반도체장비,16911,48249212,35050,49.72,18.14,3.22,0.14,122.92,54,90,3773,1026,1455,48.74,92.59,111.12,1342.46,3016,6.96,0.74,5.14,4379,1239,1062,24.86,71.9,126.18,1742.21,2200,4.82,1.82,8.71,2847,289,340,6.8,56.44,216.02,1841.28,705,48.53,0.15,6.95,4094,1007,932,16.72,,,,1932,18.14,,,687,116,104,21.15,74.57,124.38,1746.52,216,8.45,,,317,-87,-74,12.74,68.44,122.82,1715.77,-152,16.42,,,861,62,40,6.24,59.17,195.82,1731.89,82,45.62,,,983,199,270,6.8,56.44,216.02,1841.28,559,48.53,0.15,8.76,751,154,150,,,,,259,135.29,,
한국공항,005430,운송인프라,2115,3166355,66800,6.73,,0.59,1.5,8.35,40,75,3455,-9,33,1.16,32.34,424.01,1505.17,1027,42.71,,,4005,26,58,1.84,24.12,387.98,1669.77,1824,22.07,,,5447,340,314,9.14,36.84,266.01,1728.04,9924,4.99,2.02,9.73,,,,,,,,,,,,1121,-52,-29,2.23,28.45,346.54,1651,-921,18.67,,,1324,121,106,4.71,27.51,385.64,1727.68,3359,8.13,,,1474,208,173,9.83,29.27,374.82,1836.06,5474,3.96,,,1529,64,64,9.14,36.84,266.01,1728.04,2012,4.99,2.02,48.01,,,,,,,,,,,
삼성SDI,006400,전기제품,280903,68764530,408500,14.31,15.82,1.48,0.24,51.41,15,50,135532,10676,12504,8.45,69.99,76.72,3789.74,16621,39.41,0.15,5.72,201241,18080,20394,12.52,75.74,79.35,4336.92,27736,21.31,0.17,3.53,227083,16334,20660,11.48,70.99,67.71,4860.4,28547,16.53,0.21,3.33,235906,17071,18705,9.36,,,,25820,15.82,,,53548,3754,4645,12.57,80.05,80.75,4440.8,6241,25.42,,,58406,4502,4858,12.71,78.31,74.42,4569.89,6543,22.38,,,59481,4960,6224,12.22,74.5,70.99,4741.8,8713,17.04,,,55648,3118,4933,11.48,70.99,67.71,4860.4,7050,16.53,0.21,13.49,51911,2281,3045,,,,,3586,113.92,,
쿠쿠홀딩스,192400,가정용기기와용품,6949,35562185,19540,5.34,,0.56,5.63,20.1,28,63,6851,1070,1294,15.89,21.22,151.23,43208.54,3638,5.26,3.66,16.82,7556,879,1167,12.72,18.78,210.39,45997.24,3281,5.01,4.86,21.31,7723,866,1301,12.72,15.81,210.05,48955.47,3659,4.48,6.72,26.27,,,,,,,,,,,,1919,240,412,12.57,17.59,233.25,46454.87,1157,4.68,,,1742,149,272,12.37,14.98,213,47218.65,764,4.86,,,1905,234,247,10.34,15.9,209.49,47913.21,694,6.11,,,2158,243,371,12.72,15.81,210.05,48955.47,1044,4.48,6.72,92.12,,,,,,,,,,,
롯데렌탈,089860,도로와철도운송,9818,36634063,26800,8.18,7.26,0.72,4.48,13.84,20,55,24227,2455,1136,12.28,384.04,43.17,577.21,3685,10.34,2.36,27.76,27389,3084,883,7.48,434.42,45.47,611.99,2577,10.73,3.25,34.93,27523,3052,1152,9.01,392.07,43.62,652.73,3275,8.47,4.32,36.64,28583,3232,1318,9.46,,,,3692,7.26,,,7212,853,401,7.8,423.43,44.73,615.94,1116,9.6,,,6886,853,331,7.14,408.04,37.82,635,938,10.95,,,6873,814,397,10.57,394.94,42.28,656.32,1117,7.05,,,6551,532,23,9.01,392.07,43.62,652.73,105,8.47,4.32,1143.17,6862,708,284,,,,,737,36.34,,
YW,051390,판매업체,426,11355368,3755,7.99,,0.4,5.33,-16.97,43,78,150,31,27,3.61,26.84,751.83,1385.95,234,18.02,2.38,32.47,203,31,30,4.01,27.71,841.25,1425.59,267,12.37,4.55,42.66,370,65,53,6.82,22.15,551.76,1495.36,470,8.12,5.24,31.68,,,,,,,,,,,,148,16,13,5.06,28.75,612.01,1426.13,116,10.97,,,99,23,19,6.48,26.99,622.78,1458.9,164,9.28,,,69,13,13,7,23.23,567.15,1481.54,113,8.17,,,54,13,9,6.82,22.15,551.76,1495.36,77,8.12,5.24,194.29,,,,,,,,,,,
삼보모터스,053700,자동차부품,1178,22877190,5150,3.7,,0.36,0.97,8.49,40,75,10298,166,122,5.91,235.95,67.92,2414.67,702,8.22,0.87,7.11,11995,240,214,8.57,227.72,59.28,2644.09,1129,4.43,1,4.37,14406,516,298,10.23,225.38,72.93,2648.4,1392,4.25,0.84,3.71,,,,,,,,,,,,3425,133,95,11.02,239.85,67.53,2731.61,491,3.8,,,3660,140,31,7.8,225.63,72.16,2572.63,149,6.71,,,3521,141,142,10.42,241.73,79.22,2663.89,624,3.51,,,3802,99,31,10.23,225.38,72.93,2648.4,135,4.25,0.84,36.08,,,,,,,,,,,
오파스넷,173130,IT서비스,951,13046473,7290,9.1,,2.07,1.25,29.59,37,72,1218,58,62,,165.04,118.92,409.58,478,7.55,1.26,9.43,1706,85,61,18.86,237.66,68.59,516.13,465,16.63,0.59,9.68,2250,140,105,25.71,169.72,101.66,680.53,801,14.63,0.78,11.35,,,,,,,,,,,,395,24,16,21.86,220.79,71.48,533.57,124,14.94,,,502,44,35,23.95,194.73,80.67,591.87,265,17.67,,,524,33,21,25.87,163.48,79.97,635.31,167,17.09,,,829,39,32,25.71,169.72,101.66,680.53,245,14.63,0.78,37.05,,,,,,,,,,,
현대엘리베이,017800,기계,15676,39092385,40100,4.99,,1.13,9.98,21.43,70,105,19734,1290,1123,10.62,162.93,68.63,424.41,2772,14.87,1.94,28.87,21293,430,782,6.89,158.36,51.11,454.7,1920,14.74,1.77,25.39,26021,826,3099,26.15,157.77,64.22,563.61,8032,5.52,9.02,45.28,,,,,,,,,,,,5513,206,2271,24.9,134.89,62.56,552.01,5564,4.28,,,6674,157,745,24.28,134.52,63.18,566.21,1922,5.42,,,6802,424,400,28.82,141.36,61.18,585.48,1068,4.93,,,7032,39,-318,26.15,157.77,64.22,563.61,-677,5.52,9.02,-545.48,,,,,,,,,,,
동국제강,460860,철강,5596,49608017,11280,2.31,,0.32,6.21,12.1,25,60,,,,,,,,,,,,,,,,,,,,,,,26321,2355,1422,,105.17,56.33,478.93,4888,2.46,5.81,24.4,42660,2980,1770,9.87,,,,3568,3.16,,,,,,,,,,,,,,4305,515,390,,121.49,49.01,440.42,2383,,,,10790,1054,593,,107.6,51.16,465.26,1195,,,,11226,786,439,,105.17,56.33,478.93,885,,5.81,78.96,10226,607,338,,,,,681,16.12,,
NHN KCP,060250,IT서비스,4542,40160611,11310,12.87,11.42,1.96,1.77,29.59,12,47,7454,432,303,19.22,152.38,128.24,1049.26,758,40.06,,6.81,8228,442,349,19.35,135.8,137.4,1110.22,870,15.41,1.49,22.14,9720,420,352,16.73,133.43,140.3,1235.31,879,11.7,1.95,21.92,10808,483,401,16.75,,,,999,11.32,,,2264,90,82,19.52,138.21,136.9,1112.78,205,14.05,,,2342,110,94,18.94,119.17,145.76,1155.35,235,11.01,,,2431,96,88,16.46,128.49,141.63,1199.25,219,9.81,,,2684,124,88,16.73,133.43,140.3,1235.31,219,11.7,1.95,87.89,2560,104,98,,,,,224,50.47,,
우진,105840,기계,1671,20323614,8220,14.32,,0.97,2.43,21.43,40,74,1076,84,-62,-5.4,44.01,271.02,964.62,-386,-21.33,1.21,-25.3,1241,119,118,6.38,28.59,195.72,1030.62,466,17.99,1.79,31.41,1291,154,139,7.19,21.8,272.22,1105.91,574,16.19,2.15,33.95,,,,,,,,,,,,317,47,54,7.73,18.22,221.42,1062.35,258,17.15,,,326,71,57,9.8,19.84,274.31,1112.03,226,12.64,0.54,21.57,285,32,32,8.97,16.15,344.68,1124.35,124,14.11,,,361,3,-4,7.19,21.8,272.22,1105.91,-34,16.19,1.61,-434.53,,,,,,,,,,,
KT&G,033780,담배,115857,130322497,88900,13.44,12.37,1.09,5.85,12.85,6,40,52284,13384,9718,10.74,26.37,140.16,960.43,7118,11.1,6.08,58.93,58514,12676,10053,11,31.45,140.05,1012.04,7399,12.37,5.46,57.24,58626,11673,9224,9.76,37.41,123.89,996.16,6615,13.14,5.98,65.45,61560,12221,9422,10.16,,,,7185,12.37,,,13957,3165,2742,11.43,35.85,130.73,979.35,1970,11.27,,,13360,2461,2019,9.58,30.57,143.02,998.87,1463,12.87,1.45,69.49,16895,4067,3333,7.79,40.63,122.83,1011.69,2286,16.16,,,14414,1980,1129,9.76,37.41,123.89,996.16,877,13.14,4.6,383.97,13539,2791,2439,,,,,1778,50.01,,
삼성SDI우,006405,전기제품,3842,1617896,237500,8.32,9.2,0.86,0.44,51.41,15,49,135532,10676,12504,8.45,69.99,76.72,3789.74,16621,39.41,0.3,5.72,201241,18080,20394,12.52,75.74,79.35,4336.92,27736,21.31,0.39,3.53,227083,16334,20660,11.48,70.99,67.71,4860.4,28547,16.53,0.43,3.33,235906,17071,18705,9.36,,,,25820,15.82,,,53548,3754,4645,12.57,80.05,80.75,4440.8,6241,25.42,,,58406,4502,4858,12.71,78.31,74.42,4569.89,6543,22.38,,,59481,4960,6224,12.22,74.5,70.99,4741.8,8713,17.04,,,55648,3118,4933,11.48,70.99,67.71,4860.4,7050,16.53,0.43,13.49,51911,2281,3045,,,,,3586,113.92,,
보광산업,225530,건축자재,1962,36338727,5400,11.76,,2.06,5.56,10.98,26,60,719,132,98,12.49,70.43,260.25,361,278,23.94,2.25,53.91,875,154,121,13.94,64.16,165.54,397.76,332,17.09,2.64,45.14,855,189,167,18.1,74.11,195.52,427.76,459,11.82,5.54,65.43,,,,,,,,,,,,214,46,47,17.07,70.86,97.69,393.52,129,16.84,,,233,62,51,18.06,58.27,174.91,421.81,141,14.66,,,192,41,31,18.46,54.41,185.37,437.32,86,11.99,2.71,175.06,216,40,37,18.1,74.11,195.52,427.76,103,11.82,2.77,145.65,,,,,,,,,,,
상신브레이크,041650,자동차부품,821,21471450,3825,5.84,,0.36,2.88,8.49,53,87,3970,122,104,5.67,161.94,68.04,1679.83,456,8.51,2.06,15.82,4890,141,9,0.39,175.61,61.18,1726.23,33,90.5,3.31,269.76,5755,275,142,7.11,166.66,67.58,1838.63,655,5.57,3.01,15.15,,,,,,,,,,,,1337,38,15,1.48,176.14,64.71,1723.22,78,24.47,,,1375,58,13,2.46,173.92,63.91,1735.57,64,17.62,,,1501,93,60,1.2,172.98,68.59,1789.31,267,31.37,,,1542,86,54,7.11,166.66,67.58,1838.63,246,5.57,3.01,40.36,,,,,,,,,,,
동방아그로,007590,화학,858,13617577,6300,7.07,,0.49,4.76,37.09,51,85,1341,82,70,4.86,38.98,153.77,2123.31,514,14.15,4.81,62.06,1467,93,68,4.57,43.56,118.64,2177.32,498,12.68,3.96,45.75,1643,136,122,7.84,40.28,113.42,2309.97,891,7.14,4.72,30.67,,,,,,,,,,,,974,215,163,6.57,44.43,200.73,2371.81,1200,8.37,,,363,25,21,7.36,37.43,266.77,2402.29,152,7.8,,,172,-27,-20,9.6,46.26,194.99,2372.27,-150,5.66,,,135,-77,-43,7.84,40.28,113.42,2309.97,-312,7.14,4.72,-87.74,,,,,,,,,,,
대우건설,047040,건설,15274,415622638,3675,2.99,3.49,0.37,,42.94,24,58,86852,7383,4849,16.47,225.15,94.07,73.35,1166,4.95,,,104192,7600,5080,14.55,199.1,104.78,98.33,1213,3.45,,,116478,6625,5215,13.19,176.79,125.78,120.91,1231,3.37,,,106702,6343,4443,10.2,,,,1054,3.49,,,26081,1767,983,11.8,184.54,115.25,103.04,234,3.92,,,32714,2177,2041,15.53,188.31,120.73,112.66,480,2.92,,,29901,1902,1099,13.19,176.62,125.06,117.86,261,3.39,,,27782,779,1093,13.19,176.79,125.78,120.91,257,3.37,,,25021,1388,919,,,,,221,16.61,,
한국항공우주,047810,우주항공과국방,51467,97475107,52800,22.98,25.72,3.22,0.95,18.22,31,65,25623,583,533,5.18,351.29,77.32,164.79,656,49.5,0.62,30.51,27869,1416,1159,8.78,434.84,70.81,197.27,1215,41.88,0.49,20.57,38193,2475,2214,14.81,340.73,63.12,232.05,2298,21.76,1,21.76,37585,2359,1984,11.91,,,,2053,25.72,,,5687,194,297,8.2,418.38,65.86,198.56,314,41.41,,,7335,84,99,5.14,422.52,57.95,200.75,109,72.64,,,10071,654,529,4.99,375.5,55.29,211.67,546,65.96,,,15100,1543,1289,14.81,340.73,63.12,232.05,1329,21.76,1,37.63,7921,413,348,,,,,367,143.81,,
오상자이엘,053980,소프트웨어,847,18982783,4460,3.55,,0.88,,77.58,47,81,905,54,46,7.42,46.99,103.84,562.86,241,28.55,,,958,37,84,12.37,38.52,127.52,658.46,445,10.32,,,1033,63,239,28.45,39.17,113.93,927.21,1257,4.41,,,,,,,,,,,,,,222,12,191,28.76,39.05,117.96,828.58,1004,3.95,,,221,18,22,26.1,38.95,125.91,897.82,115,4.56,,,225,14,6,23.88,32.58,147.54,905.27,34,4.49,,,365,20,20,28.45,39.17,113.93,927.21,104,4.41,,,,,,,,,,,,,
유라테크,048430,자동차부품,901,11520000,7820,5.22,,0.67,2.43,8.49,49,83,1843,11,27,2.35,20.85,301.16,1852.09,236,45.31,0.93,42.1,1901,-4,9,0.73,21.22,303.32,1879.01,75,100.91,1.32,132.18,2097,60,173,13.69,23.4,326.55,2135.07,1499,5.59,2.27,12.61,,,,,,,,,,,,513,9,15,1.29,23.43,280.29,1884.97,131,58.34,,,537,19,96,9.6,21.76,336.48,2052.23,835,11.79,,,505,14,20,10.6,20.96,348.8,2087.26,174,7.29,,,542,18,41,13.69,23.4,326.55,2135.07,359,5.59,2.27,52.62,,,,,,,,,,,
윈스,136540,소프트웨어,1706,13644162,12500,8.22,,0.84,4,77.58,20,54,964,210,188,12.89,16.05,418.55,2402.84,1503,11.05,3.01,33.93,1014,220,192,11.64,16.52,496.42,2592.62,1391,9.13,3.94,32.57,1069,231,211,11.73,15.45,552.27,2809.43,1521,7.98,4.12,29.74,,,,,,,,,,,,185,15,23,11.84,10.78,729.04,2539.6,167,9.39,,,305,94,76,13.51,11.92,654.94,2647.57,545,7.59,,,202,37,39,13.17,11.19,699.25,2703.92,282,7.8,,,377,85,73,11.73,15.45,552.27,2809.43,528,7.98,4.12,85.75,,,,,,,,,,,
아난티,025980,호텔/레스토랑/레저,5547,90629478,6120,5.44,,0.87,,14.75,60,93,2198,597,167,5.25,245.8,50.96,3203.25,221,47.64,,,3253,1152,340,7.02,239.73,27.98,3649.87,360,18.53,,,8973,2670,2104,17.46,119.5,23.19,4887.95,1126,5.8,,,,,,,,,,,,,,467,-45,-241,-4.62,279.05,13.49,3412.89,-265,-28.25,,,4929,1844,1714,23.98,163.59,17.18,4569.49,1140,4.86,,,2665,832,683,22.98,117.41,30.39,5074.22,391,4.93,,,912,40,-52,17.46,119.5,23.19,4887.95,-126,5.8,,,,,,,,,,,,,
