회사명,종목코드,업종,시가총액,상장주식수,현재가격,PER,예상PER,PBR,배당수익률,동일업종 PER,감점합계,가점합계,매출(3년 전),영업이익(3년 전),당기순이익(3년 전),ROE(3년 전),부채비율(3년 전),당좌비율(3년 전),자본유보율(3년 전),EPS(3년 전),PER(3년 전),시가배당률(3년 전),배당성향(3년 전),매출(2년 전),영업이익(2년 전),당기순이익(2년 전),ROE(2년 전),부채비율(2년 전),당좌비율(2년 전),자본유보율(2년 전),EPS(2년 전),PER(2년 전),시가배당률(2년 전),배당성향(2년 전),매출(1년 전),영업이익(1년 전),당기순이익(1년 전),ROE(1년 전),부채비율(1년 전),당좌비율(1년 전),자본유보율(1년 전),EPS(1년 전),PER(1년 전),시가배당률(1년 전),배당성향(1년 전),매출(올해 예상),영업이익(올해 예상),당기순이익(올해 예상),ROE(올해 예상),부채비율(올해 예상),당좌비율(올해 예상),자본유보율(올해 예상),EPS(올해 예상),PER(올해 예상),시가배당률(올해 예상),배당성향(올해 예상),매출(4분기 전),영업이익(4분기 전),당기순이익(4분기 전),ROE(4분기 전),부채비율(4분기 전),당좌비율(4분기 전),자본유보율(4분기 전),EPS(4분기 전),PER(4분기 전),시가배당률(4분기 전),배당성향(4분기 전),매출(3분기 전),영업이익(3분기 전),당기순이익(3분기 전),ROE(3분기 전),부채비율(3분기 전),당좌비율(3분기 전),자본유보율(3분기 전),EPS(3분기 전),PER(3분기 전),시가배당률(3분기 전),배당성향(3분기 전),매출(2분기 전),영업이익(2분기 전),당기순이익(2분기 전),ROE(2분기 전),부채비율(2분기 전),당좌비율(2분기 전),자본유보율(2분기 전),EPS(2분기 전),PER(2분기 전),시가배당률(2분기 전),배당성향(2분기 전),매출(1분기 전),영업이익(1분기 전),당기순이익(1분기 전),ROE(1분기 전),부채비율(1분기 전),당좌비율(1분기 전),자본유보율(1분기 전),EPS(1분기 전),PER(1분기 전),시가배당률(1분기 전),배당성향(1분기 전),매출(다음분기 예상),영업이익(다음분기 예상),당기순이익(다음분기 예상),ROE(다음분기 예상),부채비율(다음분기 예상),당좌비율(다음분기 예상),자본유보율(다음분기 예상),EPS(다음분기 예상),PER(다음분기 예상),시가배당률(다음분기 예상),배당성향(다음분기 예상)
코엔텍,029960,상업서비스와공급품,3705,50000000,7410,9.19,,2.29,6.75,14.1,20,88,708,310,255,16.79,26.45,626.5,505.99,511,18.46,5.41,99.42,741,366,296,19.32,24.88,534.62,522.29,593,14.54,3.48,50.37,903,484,396,24.29,22.13,527.49,622.42,792,9.62,6.56,61.36,,,,,,,,,,,,225,148,120,26.43,23.52,556.83,550.32,239,10.75,,,221,100,81,26.93,23.86,524.98,582.81,162,9.87,,,243,110,95,24.29,22.13,527.49,622.42,190,9.62,,,225,127,107,26.23,39.91,218.78,568.04,214,8.78,,,,,,,,,,,,,
제이에스코퍼레이션,194370,섬유/의류/신발/호화품,1907,13335601,14300,3.56,,0.69,5.94,7.92,40,108,4028,79,23,1.54,234.71,41.12,12030.72,177,42.45,5.98,236.44,9870,610,483,27.4,173.56,54.87,15412.53,3619,5.91,2.8,15.64,9751,815,646,28.26,108.93,72.95,19595.84,4844,2.77,6.34,16.62,,,,,,,,,,,,2642,229,201,37.48,151.39,59.21,17802.53,1506,2.83,,,2642,216,227,35.47,103.28,72.39,19194.11,1702,2.41,,,1821,184,53,28.26,108.93,72.95,19595.84,391,2.77,,,1674,89,56,22.54,108.34,68.59,19541.41,419,3.34,,,,,,,,,,,,,
삼지전자,037460,통신장비,1364,16318522,8360,3.31,,0.41,5.38,39.18,23,91,15895,481,498,12.77,70.42,139.42,2512.83,1649,7.49,2.43,17.1,24834,943,613,12.53,91.72,128.47,2873.61,1874,6.54,3.27,20.06,29220,885,780,16.63,99.43,100.22,3339.2,2947,2.83,5.4,14.36,,,,,,,,,,,,7817,190,123,13.5,122.01,105.19,2987.5,300,4.67,,,6894,191,106,10.86,101.86,107.36,3046.09,301,4.5,,,6685,235,355,16.63,99.43,100.22,3339.2,1745,2.83,,,5737,114,57,14.13,88.43,109.9,3291.83,180,3.64,,,,,,,,,,,,,
대한제분,001130,식품,2195,1690000,129900,4.85,,0.23,1.92,13.92,10,78,9702,230,208,2.7,38.95,143.99,8955.25,12322,13.47,1.2,15.8,11113,250,873,10.53,50.08,92.77,10303.25,51724,2.99,1.62,4.71,13682,433,413,4.58,43.41,96.39,10780.84,24357,5.44,1.89,9.99,13682,433,413,4.49,,,,24379,5.33,,,3407,151,108,1.89,41.98,114.91,10452.77,6319,14,,,3465,130,49,1.75,48.12,100.33,10521.76,2876,13.78,,,3761,88,212,4.58,43.41,96.39,10780.84,12571,5.44,,,3545,31,85,5.02,43.67,103.02,10821.22,5018,5.39,,,,,,,,,,,,,
기업은행,024110,은행,82613,797425869,10360,2.91,2.95,0.26,9.27,3.9,11,79,185746,21255,15479,6.44,1338.27,,501.03,2005,4.41,5.33,24.28,174917,32313,24259,9.21,1345.75,,553.8,3032,3.4,7.57,25.78,275361,37748,27808,9.85,1383.93,,591.24,3478,2.82,9.78,27.6,,37480,28116,9.39,,,,3514,2.95,,,34541,7422,5667,9.08,1441.03,,548.95,709,3.16,,,37747,10913,7963,9.53,1437.01,,569.09,995,2.91,,,44942,10908,7581,9.85,1383.93,,591.24,950,2.82,,,83959,9156,7233,10.01,1366.44,,608.98,903,2.84,,,,8814,6674,,,,,818,12.67,,
SNT모티브,064960,자동차부품,7911,14623136,54100,8.37,7.5,0.79,2.96,11.56,0,67,9407,894,544,7.27,43.67,190.22,951.59,3723,13.27,3.24,40.42,9417,916,801,9.9,34.08,224.25,1050.78,5479,8.59,3.4,27.78,10449,1119,875,10.08,39.41,202.36,1146.73,5984,7.02,3.81,24.4,12068,1218,1062,11.5,,,,7210,7.5,,,2190,205,225,10.41,41.94,184.23,1097.12,1542,7.18,,,2734,288,334,11.46,41.68,187.26,1133.36,2285,6.26,,,3366,394,71,10.08,39.41,202.36,1146.73,488,7.02,,,2858,269,314,10.75,39.19,210.14,1169.35,2150,7.25,,,2987,298,247,,,,,1652,32.75,,
세방,004360,항공화물운송과물류,2329,19308690,12060,2.91,,0.26,2.49,6.49,20,87,8422,164,326,3.89,36.46,106.1,7072.24,1415,8.24,1.63,13.21,10577,292,524,6.01,38.77,114.53,7558.05,2280,5.24,1.67,8.46,12904,451,1055,11.12,27.65,112.98,8467.31,4583,6.5,1.01,6.2,,,,,,,,,,,,3415,175,186,6.28,35.21,129.95,7919.44,814,4.17,,,3239,117,140,6.32,34.38,129.09,8040.14,603,5.91,,,2805,-27,455,11.12,27.65,112.98,8467.31,1978,6.5,,,2592,105,173,9.84,26.14,125.35,8601.13,748,11.1,,,,,,,,,,,,,
한일시멘트,300720,건축자재,8214,69261540,11860,7.78,,0.57,4.89,17.8,4,71,9743,1328,1000,,76.67,56.05,3676.08,1795,5.85,4.86,35.79,12719,1204,860,5.89,62.53,67.57,3858.27,1135,18.5,2.57,45.79,14876,1180,876,5.59,56.24,100.8,4070.7,1138,10.24,4.98,50.98,16289,1562,1134,7.07,,,,1523,7.79,,,4111,643,500,5.12,59.75,73.81,3958.04,654,13.05,,,3721,248,205,4.94,57.92,74.13,4010.98,269,11.38,,,4201,325,232,5.59,56.24,100.8,4070.7,282,10.24,,,3871,273,235,7.5,65.34,97.75,4019.3,320,8.49,,,4150,660,,,,,,751,15.8,,
KB금융,105560,은행,196712,403511072,48750,4.5,4.07,0.34,6.05,3.9,14,81,556802,46343,35156,8.56,1307.11,,2030.46,8341,5.2,4.08,19.88,589176,60976,43844,9.8,1274.7,,2264.45,10605,5.19,5.35,25.98,888959,56389,41732,9.17,1312.43,,2314.62,10685,4.54,6.08,26.15,,65969,47790,9.35,,,,11965,4.07,,,257208,16002,13080,10.21,1335.44,,2261.58,3161,4.25,,,327758,15989,12636,9.85,1374.31,,2298.57,3100,3.87,,,97368,5379,1376,9.17,1312.43,,2314.62,897,4.54,,,246824,21250,14992,8.72,1129.43,,2643.2,3663,4.4,,,,17982,13428,,,,,3300,14.77,,
명신산업,009900,자동차부품,11701,52470133,22300,10.96,,2.73,,11.56,27,94,8090,662,-888,-67.39,159.12,92.64,982.63,-2306,-19.79,,,11077,565,453,18.84,142.18,89.2,1101.54,928,32.43,,,15152,1269,857,25.18,142.12,105.58,1428.79,1634,8.78,,,17986,1820,1421,31.21,,,,2708,8.23,,,3174,213,267,18.83,131.11,76.45,1263.25,508,16.34,,,4140,364,341,20.53,136.46,79.46,1393.13,649,13.15,,,4655,474,94,25.18,142.12,105.58,1428.79,178,8.78,,,4367,477,366,28.71,124.62,124.76,1568.31,698,10.43,,,4695,526,,,,,,949,23.5,,
덴티움,145720,건강관리장비와용품,16006,11068830,144600,18.04,15.1,3.16,0.21,40.23,11,77,2297,396,222,10.34,123.2,71.61,3949.55,2037,20.18,0.49,7.65,2915,699,555,21.29,95.88,89.54,4802.49,5013,13.92,0.36,3.89,3559,1257,861,25.86,80.77,87.22,6155.62,7776,12.86,0.3,3.01,4194,1405,1065,24.9,,,,9576,15.1,,,967,352,362,28.22,82.65,103.4,5600.76,3265,11.22,,,907,337,246,29.15,78.58,110.21,5997.45,2216,9.74,,,940,364,97,25.86,80.77,87.22,6155.62,878,12.86,,,688,215,183,25.28,80.27,83.51,6399.06,1655,17.43,,,1061,363,269,,,,,2649,54.59,,
태웅로직스,124560,해운사,1514,38416584,3940,2.05,,0.67,3.81,1.77,21,87,3413,147,79,15.65,107.21,128.09,3086.55,223,11.81,0.97,11.97,9390,793,639,70.54,170.62,126.48,6282.44,1658,2.7,1.14,2.95,13282,1166,937,56.57,79.19,155.36,5541.93,2432,1.8,3.42,5.97,,,,,,,,,,,,3690,439,380,83.4,102.2,150.04,4802.9,992,1.85,,,3334,220,229,72.51,92.03,156.2,5405.09,602,1.54,,,2275,173,51,56.57,79.19,155.36,5541.93,137,1.8,,,1865,84,74,40.86,76.38,125.89,5735.09,193,2.32,,,,,,,,,,,,,
한국컴퓨터,054040,디스플레이장비및부품,681,16071290,4235,4.12,,0.49,5.9,44.25,37,103,1337,101,87,8.93,40.56,257.53,1215.84,544,5.33,5.17,26.21,1945,138,152,13.99,24.9,187.55,1378.56,945,5.43,3.51,18.13,4237,188,168,13.85,23.3,198.7,1554.5,1043,3.93,6.1,22.24,,,,,,,,,,,,785,16,25,14.78,39.91,137.36,1409.7,153,3.58,,,1453,81,89,16.44,63.69,122.25,1520.97,556,2.83,,,1209,63,26,13.85,23.3,198.7,1554.5,160,3.93,,,739,20,25,13.69,20.13,210.75,1540.49,158,4.2,,,,,,,,,,,,,
황금에스티,032560,비철금속,1459,17000000,8580,4.07,,0.43,2.33,15.65,20,86,2395,238,200,6.46,49.73,111.99,3553.1,986,6.76,1.24,8.35,2710,412,330,10.57,29.79,169.3,3445.24,1755,4.53,2.37,10.72,3334,465,462,12.83,29.05,167.14,3673.72,2379,2.93,2.87,8.4,,,,,,,,,,,,853,156,107,12.75,30.07,158.35,3438.01,514,3.04,,,742,64,70,11.7,25.7,186.62,3500.26,370,3.4,,,908,89,167,12.83,29.05,167.14,3673.72,873,2.93,,,848,87,73,11.16,34.12,166.51,3713.79,351,4.18,,,,,,,,,,,,,
엠게임,058630,게임엔터테인먼트,1491,19543877,7630,6.07,,1.47,,-58.82,20,86,424,106,69,15.71,22.85,279.11,397.59,348,15.31,,,557,184,215,35.74,15.9,602.2,655.78,1097,11.12,,,737,302,226,27.18,25.02,459.4,887.2,1159,6.35,,,,,,,,,,,,,,133,39,39,29,12.8,530.45,742.8,202,6.99,,,156,62,54,27.02,11.48,713.39,800.45,277,5.68,,,296,147,89,27.18,25.02,459.4,887.2,456,6.35,,,205,43,63,27.73,29.68,344.2,947.08,322,7.01,,,,,,,,,,,,,
현대오토에버,307950,IT서비스,43604,27423982,159000,34.13,31.76,2.94,0.72,18.91,8,74,15626,868,608,11.09,91.51,189.97,5251.77,2809,43.96,0.61,26.7,20704,961,714,7.26,70.53,203.45,9885.23,2702,51.08,0.51,27.5,27545,1424,1162,8,75.76,191.03,10688.82,4154,22.99,1.19,27.44,31276,1687,1401,8.87,,,,5006,31.76,,,6302,287,223,5.71,62.99,212.12,10025.43,788,39.84,,,7305,333,319,6.49,70.9,198.07,10251.48,1139,31.58,,,8342,580,442,8,75.76,191.03,10688.82,1597,22.99,,,6660,306,318,8.96,63.27,214.9,10686.17,1135,24.17,,,7246,379,285,,,,,1130,140.73,,
스튜디오드래곤,253450,방송과엔터테인먼트,15360,30058498,51100,28.77,24.44,2.22,,-172.93,20,85,5257,491,296,5.71,24.28,133.47,3952.36,1044,88.69,,,4871,526,390,6.04,29.27,123.7,4212.16,1301,69.93,,,6979,652,506,7.52,65.07,94.95,4563.93,1684,51.06,,,7913,761,621,9.09,,,,2083,24.54,,,1575,270,256,8.13,51.62,91.64,4486.66,852,38.32,,,2289,189,178,8.51,65.8,95.69,4605.52,594,34.27,,,1905,12,-85,7.52,65.07,94.95,4563.93,-282,51.06,,,2111,216,184,7.75,63.96,94.32,4686.3,612,39.58,,,1545,155,132,,,,,370,137.96,,
KSS해운,044450,해운사,2165,23085880,9380,5.1,,0.5,3.73,1.77,48,113,2262,507,131,4.78,297.81,25.75,2291.17,566,18.28,2.9,51.33,3240,581,561,18.34,321.86,13.15,2709.45,2418,4.9,2.95,14.02,4454,695,455,12.14,308.38,16.84,3027.42,1968,4.7,3.78,17.38,4803,987,883,19.66,,,,3825,2.45,,,1092,148,171,18.81,297.8,12.77,2913.07,740,3.53,,,1190,180,261,17.28,292.64,17.04,3138.29,1131,2.95,,,1207,213,-127,12.14,308.38,16.84,3027.42,-552,4.7,,,1088,229,120,10.84,319.86,19.42,3062.99,521,4.38,,,1231,248,,,,,,940,9.98,,
신영와코루,005800,섬유/의류/신발/호화품,918,9000000,10200,4.04,,0.25,1.47,7.92,29,94,1780,5,29,0.92,17.74,211.62,6850.09,324,32.2,1.44,46.22,1894,37,65,2.03,20.36,155.72,6938.09,721,16.43,1.27,20.8,2014,66,235,6.86,17.39,168.02,7448.1,2611,4.27,1.35,5.74,,,,,,,,,,,,615,30,31,2.7,19.65,167.34,7037.91,345,11.81,,,571,47,43,2.39,25.97,161.18,7134.51,480,12.74,,,378,-40,133,6.86,17.39,168.02,7448.1,1479,4.27,,,468,14,20,6.6,14.89,184.23,7464.69,223,4.29,,,,,,,,,,,,,
영풍,000670,핸드셋,10279,1842040,558000,3.29,,0.24,1.79,16.5,20,85,31834,467,854,4.03,34.72,135.71,36410.82,72005,7.47,1.86,12.97,35821,-268,1701,3.66,41.48,105.07,37677.39,67409,9.72,1.53,13.85,44295,689,4156,9.96,33.35,115.95,42518.42,199327,3.04,1.65,4.68,36520,680,1840,4.16,,,,91203,6.12,,,10599,784,1217,5.07,44.18,114.95,39334.32,57233,5.39,,,12614,665,770,6.25,46.11,126.04,39899.05,28227,5.24,,,10491,-1262,1369,9.96,33.35,115.95,42518.42,78941,3.04,,,8907,-283,0,8.39,30.71,115.06,42430.99,5166,3.43,,,8457,105,511,,,,,25298,22.06,,
엠아이텍,179290,건강관리장비와용품,3488,32115678,10860,16.53,,4.12,1.1,40.23,6,71,402,65,67,12.89,22.89,376.4,247.75,217,21.1,1.31,28,503,132,122,20.38,21.25,348.73,316.37,391,13.8,1.48,20.33,607,203,191,25.82,12.57,682.77,412.93,605,18.35,1.08,20.1,685,227,202,21.91,,,,623,17.44,,,145,45,47,22.71,14.01,552.64,340.69,151,21.22,,,126,33,59,24.58,12.7,584.99,380.25,187,24.3,,,232,101,53,25.82,12.57,682.77,412.93,165,18.35,,,124,40,49,27.76,17.79,481.22,419.8,154,20.13,,,,,,,,,,,,,
현대위아,011210,자동차부품,18493,27195083,68000,31.94,11.73,0.54,1.03,11.56,47,112,65922,720,537,1.96,118.95,162.51,2275.51,2242,23.86,1.31,30.5,75277,1027,561,1.96,109.72,156.71,2318.09,2292,34.87,0.88,29.84,82076,2121,435,1.99,102.12,142.71,2360.12,2405,20.56,1.42,28.51,89875,2566,1476,4.66,,,,5797,11.73,,,19718,531,1997,6.65,96.98,171.26,2474.63,7703,6.71,,,20803,557,-106,5.98,96.69,162.2,2471.55,-144,7.98,,,22487,518,-1588,1.99,102.12,142.71,2360.12,-6003,20.56,,,20950,509,133,1.75,95.93,149.15,2357.47,573,26.31,,,22483,644,524,,,,,1692,40.19,,
태경산업,015890,비철금속,2210,29228750,7560,10.89,,0.76,3.97,15.65,20,85,4306,159,87,1.59,56.62,108.31,1375.17,128,46.07,4.07,183.13,5168,406,283,7.28,51.69,109.63,1480.8,617,10.86,4.03,42.29,7334,549,375,8.42,48.52,112.25,1626.22,788,8.22,4.63,36.79,,,,,,,,,,,,2043,167,102,9.34,59.17,99.41,1526.82,225,7.52,,,1976,141,111,9.5,50.14,111.63,1570.21,217,7.8,,,1701,111,65,8.42,48.52,112.25,1626.22,156,8.22,,,1668,101,69,7.45,48.13,108.6,1602.19,96,10.38,,,,,,,,,,,,,
KG ETS,151860,철강,4788,36000000,13300,0.96,,0.57,1.13,9.28,30,94,1539,191,267,,143.62,64.6,1254.98,741,9.08,1.63,14.26,34125,3066,1926,16.32,148.2,51.46,1489.37,1331,11.01,0.82,9.02,49442,3562,9049,85.81,96.64,71.37,3985.94,13572,0.71,1.57,1.11,,,,,,,,,,,,11001,1259,4064,67.14,116.58,62.58,3288.86,9541,1.76,,,9827,822,452,75.79,156.01,62.04,3465.74,985,0.87,,,18617,498,3784,85.81,96.64,71.37,3985.94,2493,0.71,,,19320,971,879,84.88,98.24,84.11,4121.37,904,1.32,,,,,,,,,,,,,
KH바텍,060720,핸드셋,4693,23677442,19820,15.15,10.89,1.88,1.51,16.5,20,84,1850,35,-138,-7.58,68.3,83.17,1479.33,-582,-35.02,,,3398,269,331,16.95,76.3,149.25,1805.66,1411,18.92,1.12,20.36,3639,325,250,11.06,50.32,144.86,1953.45,1048,13.26,2.16,27.42,4968,466,438,17.29,,,,1820,10.89,,,538,37,48,21.49,62.47,170.53,1832.78,194,10.33,,,1789,197,323,24.25,75.57,132.36,2105.99,1366,5.41,,,651,41,-175,11.06,50.32,144.86,1953.45,-741,13.26,,,433,13,116,13.56,50,165.73,1993.73,489,14.27,,,717,50,46,,,,,132,150.17,,
롯데웰푸드,280360,식품,9510,9434574,100800,17.05,9.99,0.44,2.28,13.92,23,87,20760,1126,417,3.42,106.5,115.22,38902.76,6387,15.97,1.57,25.03,21454,1085,363,2.88,100.96,80.52,39657.59,5438,22.16,1.33,29.4,32033,1124,439,2.89,94.41,87.02,34535.36,5931,20.65,1.88,43.23,42603,1820,954,4.61,,,,10091,9.99,,,5678,250,300,2.65,98.82,95.14,40233.45,4926,23.11,,,11033,572,354,2.31,88.67,93.1,34668.63,3805,25.32,,,10265,194,-175,2.89,94.41,87.02,34535.36,-1819,20.65,,,9596,186,0,3.17,101.94,99.51,34114.54,113,18.5,,,10812,525,310,,,,,4102,24.57,,
바이오에프디엔씨,251120,생물공학,1399,8695700,16090,27.32,,2.55,,-29.41,0,64,86,29,25,21.99,41.87,189.87,237.63,334,,,,120,31,29,20.54,45.06,113.34,328.41,393,,,,159,49,43,12.59,11.44,719.65,1167.13,508,33.48,,,163,56,52,9.61,,,,598,26.91,,,44,22,20,,10.91,752.56,1115.49,232,,,,30,9,8,11.18,11.66,712.04,1132.84,87,32.96,,,41,17,15,12.59,11.44,719.65,1167.13,171,33.48,,,33,9,9,9.71,10.95,742.43,1186.85,99,26.75,,,38,12,11,,,,,126,127.19,,
현대글로비스,086280,항공화물운송과물류,74438,37500000,198500,6.31,6.19,1.06,2.87,6.49,13,77,165199,6622,6061,12.45,115.12,133.4,27309.02,16165,11.38,1.9,21.65,217796,11262,7832,14.41,109.39,136.1,30792.34,20877,8.05,2.26,18.2,269819,17985,11928,18.78,101.72,127.83,36441.84,31729,5.15,3.49,17.96,265236,16590,12057,16.33,,,,32066,6.19,,,68629,4485,3050,17.73,116.43,116.79,33209.64,8108,6.5,,,70141,4781,2363,17.8,120.69,124.2,34460.99,6261,5.61,,,68116,4457,3596,18.78,101.72,127.83,36441.84,9568,5.15,,,63008,4066,2836,18.2,108.34,120.35,36797,7501,5.04,,,66817,4168,2928,,,,,8109,24.48,,
BNK금융지주,138930,은행,22098,325935246,6780,2.79,2.67,0.23,9.22,3.9,10,74,52124,7482,5626,6.11,1085.89,,491.12,1593,3.56,5.63,19.99,55807,10920,8342,8.76,1154.86,,527.74,2427,3.46,6.67,22.97,75756,11589,8583,8.43,1164.42,,565.12,2486,2.62,9.62,25.03,,11426,8688,8.2,,,,2538,2.67,,,18196,3274,2396,8.9,1151.87,,563.64,702,2.64,,,20735,3659,2731,8.48,1170.15,,561.66,792,2.42,,,18711,904,585,8.43,1164.42,,565.12,144,2.62,,,25876,3218,2683,8.29,1229.42,,554.62,788,2.68,,,,3096,2297,,,,,664,10.21,,
DB하이텍,000990,반도체와반도체장비,26950,44398588,60700,5.67,,1.59,2.14,12.71,18,82,9359,2393,1660,23.07,48.33,90.75,293.62,3730,13.67,0.69,9.16,12147,3991,3169,33.35,40.13,137.31,431.38,7119,10.21,0.62,6.17,16753,7687,5588,40.73,29.57,110.51,671.27,12555,2.96,3.5,10.11,11840,4770,3950,21.39,,,,8874,6.84,,,4357,2132,1609,46.17,30.69,248.9,566.23,3616,4.2,,,4474,2204,1708,47.51,30.27,146.18,642.99,3838,2.74,,,3971,1536,684,40.73,29.57,110.51,671.27,1536,2.96,,,2982,830,764,32.83,26.46,259.05,680.19,1715,6.75,,,,,,,,,,,,,
하림지주,003380,식품,8389,112005621,7490,4.09,,0.26,1.6,13.92,34,98,77233,3540,1736,3.18,171.05,47.52,20987.5,590,15.27,0.55,6.9,106191,7418,5774,16.14,174.1,55.74,24171.87,3317,2.85,1.06,2.47,137753,9413,5690,10.12,162.26,59.96,23663.85,2244,3.41,1.57,4.59,136760,8480,5510,8.95,,,,2312,3.24,,,36416,3141,2104,14.74,177.94,65.51,22666.2,874,2.56,,,37584,2644,-711,6.24,183.08,66.72,22155.04,-674,4.86,,,31905,1312,3193,10.12,162.26,59.96,23663.85,1585,3.41,,,28881,1443,531,8.04,158.59,59.48,23798.42,48,8.75,,,,,,,,,,,,,
LG에너지솔루션,373220,전기제품,1268280,234000000,542000,121.8,61.55,6.45,,61.44,45,109,14611,-4752,-4518,,163.59,82.5,6778.41,-2278,,,,178519,7685,9299,10.68,171.83,59.3,7460.02,3963,,,,255986,12137,7798,5.75,85.98,103.18,15657.39,3305,131.77,,,364302,29670,23322,10.45,,,,8806,61.55,,,50706,1956,899,0.97,83.06,120.82,15232.16,402,615.87,,,76482,5219,1877,4.02,88.48,103.85,15497.46,794,173.81,,,85375,2374,2756,5.75,85.98,103.18,15657.39,1114,131.77,,,87471,6332,5620,5.47,84.66,92.95,16085.74,2139,131.25,,,88389,7012,6271,,,,,2123,260.48,,
한국자산신탁,123890,부동산,3794,123977752,3060,2.68,,0.39,7.19,12.42,8,72,2401,1787,1300,18.18,57.07,,1160.65,1049,3.76,5.58,20.71,2125,1479,1075,13.28,48.91,,1290.33,867,4.71,5.39,25.05,2330,1469,1082,12.15,46.26,,1424.51,873,3.42,7.37,24.87,2510,1500,1500,14.98,,,,1210,2.53,,,553,358,273,13.08,53.08,,1341.64,220,3.99,,,568,376,289,13.27,48.04,,1388.31,233,3.33,,,620,346,219,12.15,46.26,,1424.51,177,3.42,,,730,325,635,15.54,49.64,,1483.48,512,2.46,,,,,,,,,,,,,
월덱스,101160,반도체와반도체장비,4491,16510993,27200,9.21,,2.21,0.18,12.71,0,63,1557,358,218,21.96,56.54,172.83,1269.62,1321,13.32,0.4,5.3,1901,403,334,26.48,47.74,152.92,1652.73,2026,14.14,0.21,2.96,2559,507,415,25.17,40.83,168.59,2140.95,2514,7.4,0.27,1.99,3016,600,,,,,,3016,9.02,,,604,126,103,25.59,48.61,125.92,1869.47,624,7.94,,,639,138,134,25.71,49.59,146.31,2032.42,815,6.45,,,765,132,89,25.17,40.83,168.59,2140.95,538,7.4,,,787,178,161,27.47,39.11,169.74,2326.2,976,7.6,,,750,142,,,,,,703,38.72,,
세보엠이씨,011560,건설,1026,10530000,9740,3.89,,0.52,5.13,7.58,30,93,6412,71,67,4.55,104.03,163.34,2819.02,658,9.17,3.31,28.86,4326,86,120,7.35,94.65,171.97,3002.29,1106,6.41,3.53,21.47,10320,331,236,13.67,140.99,147.88,3403.14,2244,3.39,6.58,21.17,,,,,,,,,,,,2483,94,65,12.42,118.09,159.3,3172.71,614,4.2,,,2736,61,54,12.35,137.31,150.25,3275.64,515,3.66,,,3196,116,67,13.67,140.99,147.88,3403.14,637,3.39,,,2207,95,78,15,109.71,159.16,3455.89,739,3.53,,,,,,,,,,,,,
하이브,352820,방송과엔터테인먼트,106838,41652097,256500,240.62,45.93,3.74,,-172.93,41,104,7963,1455,871,12.52,60.51,424.84,6604.12,2811,56.35,,,12559,1902,1408,6.83,63.82,216.01,13180.02,3606,96.79,,,17762,2369,480,1.87,66.3,239.6,13945.48,1265,137.13,,,21517,2709,2269,8.01,,,,5584,45.94,,,5122,883,989,9.14,59.78,146.91,14167.53,2363,25.61,,,4455,606,931,10.23,55.95,228.07,14478.11,2166,20.4,,,5335,509,-1746,1.87,66.3,239.6,13945.48,-4050,137.13,,,4106,525,230,1.52,78.4,156.71,14071.25,587,177.25,,,5847,735,645,,,,,1576,162.71,,
수산인더스트리,126720,에너지장비및서비스,3150,14286000,22050,6.27,,0.68,2.72,35.41,2,65,2639,333,252,12.45,60.11,83.53,10514.42,2514,,,15.91,2941,513,533,21.9,44.81,298.08,13262.84,5286,,,7.57,3035,506,419,11.46,24.65,422.69,15836.62,3519,6.25,2.73,20.5,3100,480,410,8.65,,,,2870,7.68,,,670,130,109,,43.28,303.11,13701.36,1077,,,,761,142,155,,27,418.94,15531.48,1144,,,,852,132,77,,24.65,422.69,15836.62,568,,,,785,149,141,,24.74,122.19,16025.95,981,,,,,,,,,,,,,,
DSR제강,069730,철강,671,14400000,4660,2.5,,0.35,1.29,9.28,48,111,1762,35,53,3.67,41.02,92.68,1926.47,367,13.32,0.82,10.91,2071,43,76,5.08,57.12,85.75,2019.97,529,8.94,0.85,7.56,2617,264,289,17.17,41.67,95.99,2424.9,2009,2.38,1.26,2.99,,,,,,,,,,,,654,44,38,11.29,50.39,91.45,2180.33,262,4.01,,,661,71,80,14.69,49.11,99.33,2291.71,557,2.46,,,693,78,88,17.17,41.67,95.99,2424.9,608,2.38,,,504,57,63,15.32,36,101.03,2500.25,439,2.89,,,,,,,,,,,,,
JB금융지주,175330,은행,16487,196982894,8370,2.76,2.76,0.34,9.98,3.9,16,79,24156,4695,3908,10.06,1224.83,,310.61,1845,3.06,6.63,20,25415,7083,5254,12.8,1203.44,,340.85,2572,3.25,7.17,22.98,31171,8258,6183,13.76,1156.1,,385.15,3051,2.59,10.58,27,,8248,6134,12.38,,,,3029,2.76,,,7340,2124,1572,13.31,1215.51,,356.38,778,2.64,,,8231,2306,1716,13.67,1197,,372.45,848,2.36,,,8590,1532,1180,13.76,1156.1,,385.15,579,2.59,,,9791,2232,1673,13.35,1105.82,,406.77,829,2.88,,,,2190,1614,,,,,795,10.53,,
